Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-12-21 00:00:00-05:00,15.739923907067974,15.961063731057202,15.67143169547378,15.950621604919434,596268400,0.0,0.0
2012-12-24 00:00:00-05:00,15.981952703385431,16.101735362536058,15.931580835123103,15.976423263549805,175753200,0.0,0.0
2012-12-26 00:00:00-05:00,15.940482175513713,15.95461168556983,15.698458135663456,15.756199836730957,302436400,0.0,0.0
2012-12-27 00:00:00-05:00,15.772783350618113,15.856018524663016,15.500044793761298,15.819469451904297,455120400,0.0,0.0
2012-12-28 00:00:00-05:00,15.672966416564359,15.801657483381577,15.606316267206962,15.65146541595459,354278400,0.0,0.0
2012-12-31 00:00:00-05:00,15.680339762065282,16.444194636714343,15.633348550379717,16.344987869262695,659492400,0.0,0.0
2013-01-02 00:00:00-05:00,17.009943317286453,17.046185667857014,16.635542366735116,16.862823486328125,560518000,0.0,0.0
2013-01-03 00:00:00-05:00,16.827498879038234,16.882476682517026,16.6161877374338,16.649972915649414,352965200,0.0,0.0
2013-01-04 00:00:00-05:00,16.492414375732373,16.543399709018452,16.1502616671518,16.18619728088379,594333600,0.0,0.0
2013-01-07 00:00:00-05:00,16.03262371932646,16.25683413798989,15.823769751727317,16.090980529785156,484156400,0.0,0.0
2013-01-08 00:00:00-05:00,16.254074985177397,16.336388342613464,16.009593717277095,16.13429069519043,458707200,0.0,0.0
2013-01-09 00:00:00-05:00,16.047989091639938,16.125081405760074,15.848041820117095,15.882135391235352,407604400,0.0,0.0
2013-01-10 00:00:00-05:00,16.233806449330547,16.239027513716167,15.833605220971313,16.079010009765625,601146000,0.0,0.0
2013-01-11 00:00:00-05:00,16.001917573888388,16.134601172595232,15.941103574357465,15.98041820526123,350506800,0.0,0.0
2013-01-14 00:00:00-05:00,15.439234667042255,15.587276327789068,15.3111586926949,15.410672187805176,734207600,0.0,0.0
2013-01-15 00:00:00-05:00,15.30470893452897,15.325901562394035,14.846457724057508,14.924471855163574,876772400,0.0,0.0
2013-01-16 00:00:00-05:00,15.19229526121979,15.646860699362142,15.126568593351385,15.543968200683594,690804800,0.0,0.0
2013-01-17 00:00:00-05:00,15.673585129199147,15.68709953286632,15.41927518501237,15.439237594604492,453678400,0.0,0.0
2013-01-18 00:00:00-05:00,15.311462719363238,15.425104066285074,15.246349529492866,15.35692024230957,472922800,0.0,0.0
2013-01-22 00:00:00-05:00,15.496980720392509,15.598949756830404,15.253419643508133,15.503430366516113,461546400,0.0,0.0
2013-01-23 00:00:00-05:00,15.627506724009617,15.81731847586883,15.503423266009186,15.787219047546387,861509600,0.0,0.0
2013-01-24 00:00:00-05:00,14.12837067366939,14.304361364617954,13.828909945068707,13.836589813232422,1460852400,0.0,0.0
2013-01-25 00:00:00-05:00,13.873140460927086,14.012580440893625,13.360525606273194,13.510409355163574,1208026400,0.0,0.0
2013-01-28 00:00:00-05:00,13.447444880361648,13.919823198341101,13.386938444387132,13.816010475158691,785517600,0.0,0.0
2013-01-29 00:00:00-05:00,14.08229726157217,14.134511170509391,13.886342555510122,14.07523250579834,571158000,0.0,0.0
2013-01-30 00:00:00-05:00,14.036226922455173,14.208225110473,13.959443012984245,14.031005859375,417155200,0.0,0.0
2013-01-31 00:00:00-05:00,14.035616227044022,14.106257240890262,13.974188759261368,13.989851951599121,319334400,0.0,0.0
2013-02-01 00:00:00-05:00,14.101034195867546,14.11239816919165,13.770553842309958,13.932415008544922,539484400,0.0,0.0
2013-02-04 00:00:00-05:00,13.941323088827897,14.003672400231045,13.575521379813127,13.585350036621094,477117200,0.0,0.0
2013-02-05 00:00:00-05:00,13.63848464766545,14.120385713105035,13.582278248146228,14.062028884887695,573347600,0.0,0.0
2013-02-06 00:00:00-05:00,14.01994919351436,14.328008330762893,13.900471647426908,14.046977996826172,593706400,0.0,0.0
2013-02-07 00:00:00-05:00,14.311115721926448,14.519641081516887,14.029062858771587,14.464653015136719,704580800,0.094643,0.0
2013-02-08 00:00:00-05:00,14.643209943699038,14.791804228987345,14.465574892190281,14.673484802246094,633158400,0.0,0.0
2013-02-11 00:00:00-05:00,14.720443504820183,14.981180193865463,14.620043149994943,14.82640552520752,517490400,0.0,0.0
2013-02-12 00:00:00-05:00,14.813429897254856,14.902093167483661,14.449821397083928,14.454764366149902,609053200,0.0,0.0
2013-02-13 00:00:00-05:00,14.433447693038545,14.632088717958469,14.310185293742933,14.427268981933594,475207600,0.0,0.0
2013-02-14 00:00:00-05:00,14.35034582151558,14.570302983153043,14.334899868971307,14.414294242858887,355275200,0.0,0.0
2013-02-15 00:00:00-05:00,14.484111403810921,14.524582373815583,14.20823896620474,14.215653419494629,391745200,0.0,0.0
2013-02-19 00:00:00-05:00,14.244693796998137,14.29504905932202,14.02072086274781,14.21040153503418,435783600,0.0,0.0
2013-02-20 00:00:00-05:00,14.13935014730833,14.13935014730833,13.864711752099476,13.866257667541504,476302400,0.0,0.0
2013-02-21 00:00:00-05:00,13.778210015792107,13.87614135082932,13.679970982587273,13.78006362915039,447182400,0.0,0.0
2013-02-22 00:00:00-05:00,13.878610346376227,13.951207302641546,13.796743675125756,13.926802635192871,330654800,0.0,0.0
2013-02-25 00:00:00-05:00,14.020719665106407,14.059953243160097,13.67224778376734,13.679353713989258,372579200,0.0,0.0
2013-02-26 00:00:00-05:00,13.710863765652643,13.949357069088299,13.520564409715218,13.869962692260742,501499600,0.0,0.0
2013-02-27 00:00:00-05:00,13.853282297806915,13.977163421788863,13.6129369796683,13.734036445617676,587350400,0.0,0.0
2013-02-28 00:00:00-05:00,13.71797044955181,13.835980540580378,13.636104583740234,13.636104583740234,322515200,0.0,0.0
2013-03-01 00:00:00-05:00,13.53106703209216,13.53662869696748,13.283307318310133,13.298444747924805,552448400,0.0,0.0
2013-03-04 00:00:00-05:00,13.21596330285516,13.228320727868269,12.944106551992698,12.976544380187988,582755600,0.0,0.0
2013-03-05 00:00:00-05:00,13.02072174801579,13.444262205110872,12.998169858426683,13.319146156311035,638433600,0.0,0.0
2013-03-06 00:00:00-05:00,13.42325167412629,13.446112905467968,13.111851230410053,13.149849891662598,460250000,0.0,0.0
2013-03-07 00:00:00-05:00,13.114015877684205,13.34602197496808,13.007744506623506,13.301844596862793,468473600,0.0,0.0
2013-03-08 00:00:00-05:00,13.277746949989707,13.451673135192006,13.240984030385363,13.337060928344727,391482000,0.0,0.0
2013-03-11 00:00:00-04:00,13.276203891471685,13.562272492647988,13.13378746210529,13.527053833007812,474236000,0.0,0.0
2013-03-12 00:00:00-04:00,13.456927287629773,13.558255691526496,13.208857358257287,13.235424995422363,465911600,0.0,0.0
2013-03-13 00:00:00-04:00,13.236045160271308,13.422945860447177,13.140586109827062,13.232954978942871,405549200,0.0,0.0
2013-03-14 00:00:00-04:00,13.371352961937827,13.427269067509744,13.297827939830228,13.361159324645996,303875600,0.0,0.0
2013-03-15 00:00:00-04:00,13.528906697391553,13.723531996825075,13.507899077015281,13.705923080444336,643960800,0.0,0.0
2013-03-18 00:00:00-04:00,13.637650527433912,14.132244486989272,13.629927549501167,14.078492164611816,606197200,0.0,0.0
2013-03-19 00:00:00-04:00,14.195265342743074,14.240679289588861,13.855444423182409,14.040493965148926,526775200,0.0,0.0
2013-03-20 00:00:00-04:00,14.13100878287171,14.137496017601151,13.889116760332996,13.966039657592773,308660800,0.0,0.0
2013-03-21 00:00:00-04:00,13.908577434423796,14.148304799386198,13.904870208170404,13.986117362976074,383255600,0.0,0.0
2013-03-22 00:00:00-04:00,14.043270919719884,14.275583847027514,13.997858632604505,14.269715309143066,395105200,0.0,0.0
2013-03-25 00:00:00-04:00,14.35559874800961,14.518096388473289,14.265701381385062,14.321308135986328,501135600,0.0,0.0
2013-03-26 00:00:00-04:00,14.378766932340723,14.391124354911684,14.227084107386585,14.245928764343262,294294000,0.0,0.0
2013-03-27 00:00:00-04:00,14.101350967129994,14.111853951943733,13.924334591598164,13.966039657592773,331237200,0.0,0.0
2013-03-28 00:00:00-04:00,13.896222680642978,13.958008146868591,13.64290127920423,13.675029754638672,442839600,0.0,0.0
2013-04-01 00:00:00-04:00,13.65155055310838,13.707158132257105,13.214108498436074,13.250252723693848,389732000,0.0,0.0
