Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-11-13 00:00:00-05:00,,,,,,0.23,0
2012-11-15 00:00:00-05:00,22.226962393479287,22.301383154991,22.020238406430945,22.045045852661133,50955600.0,0.0,0
2012-11-20 00:00:00-05:00,22.127741017206514,22.160816042854997,21.879671227536363,22.086395263671875,47070400.0,0.0,0
2012-11-30 00:00:00-05:00,22.367536385985087,22.43368800353928,21.904475063105746,22.011972427368164,83690200.0,0.0,0
2012-12-05 00:00:00-05:00,21.813519295405193,22.2683131148799,21.714292642661803,22.053319931030273,68283800.0,0.0,0
2012-12-10 00:00:00-05:00,21.96235941729703,22.301386683523003,21.92928439426916,22.276580810546875,47031100.0,0.0,0
2012-12-20 00:00:00-05:00,22.623872791721208,22.88847923278809,22.450223829034325,22.888479232788086,52607300.0,0.0,0
2013-01-04 00:00:00-05:00,22.549451919491567,22.607334381036168,22.102927369555278,22.111196517944336,52521100.0,0.0,0
2013-01-09 00:00:00-05:00,22.094659813442426,22.11946726039737,21.96235658404053,22.078123092651367,49047900.0,0.0,0
2013-01-14 00:00:00-05:00,22.243506272400356,22.392347832771733,22.127741315302288,22.23523712158203,48324400.0,0.0,0
2013-01-24 00:00:00-05:00,22.905019588039895,23.21097022157609,22.714832311400194,22.847135543823242,101739300.0,0.0,0
2013-01-29 00:00:00-05:00,23.004241509842707,23.26057877298752,22.82232499683326,23.161352157592773,49242600.0,0.0,0
2013-02-08 00:00:00-05:00,22.61560661969745,22.913288116485717,22.58253002162153,22.78098487854004,33318500.0,0.0,0
2013-02-13 00:00:00-05:00,23.095208480989335,23.244050032341057,23.053862729403217,23.177898406982422,41715600.0,0.0,0
2013-02-19 00:00:00-05:00,,,,,,0.23,0
2013-02-28 00:00:00-05:00,23.244735057718177,23.319771993336296,23.12801164241766,23.178035736083984,35840200.0,0.0,0
2013-03-05 00:00:00-05:00,23.586566872453794,23.795002416012828,23.47817949927038,23.6365909576416,41432200.0,0.0,0
2013-03-15 00:00:00-04:00,23.36979425369256,23.47818003913122,23.328106189879975,23.378131866455078,92710300.0,0.0,0
2013-03-20 00:00:00-04:00,23.628251304023436,23.75331230130848,23.494852694887808,23.611576080322266,35447800.0,0.0,0
2013-03-25 00:00:00-04:00,23.594903329307403,23.636591392929127,23.311430857627776,23.478179931640625,44154000.0,0.0,0
2013-04-04 00:00:00-04:00,23.66993744293992,23.853361720621027,23.569889282601892,23.84502410888672,45263200.0,0.0,0
2013-04-09 00:00:00-04:00,23.95341120793686,24.862190264242383,23.911724737192795,24.687105178833008,77733800.0,0.0,0
2013-04-19 00:00:00-04:00,24.695446030685382,25.212365332765966,24.68710841739542,24.820507049560547,99790700.0,0.0,0
2013-04-24 00:00:00-04:00,25.52918680774443,26.613051029273787,25.51251158212409,26.479652404785156,90946600.0,0.0,0
2013-04-29 00:00:00-04:00,26.512999327875583,27.24669329917222,26.487988081510263,27.188331604003906,59116400.0,0.0,0
2013-05-09 00:00:00-04:00,27.3884265615285,27.513489148027194,27.171655016134288,27.230016708374023,46417800.0,0.0,0
2013-05-14 00:00:00-04:00,27.5888731516094,28.151395797729492,27.538496698599634,28.151395797729492,56870100.0,0.23,0
2013-05-24 00:00:00-04:00,28.478839560547907,28.78109192426672,28.46205060947541,28.77269744873047,33174400.0,0.0,0
2013-05-29 00:00:00-04:00,29.16730728373479,29.402391050005438,29.024575566516106,29.284849166870117,38412200.0,0.0,0
2013-06-03 00:00:00-04:00,29.31842504100007,29.91453523199997,29.24286516056579,29.880950927734375,51252600.0,0.0,0
2013-06-13 00:00:00-04:00,29.37720581084588,29.402392443346695,29.041369097879137,29.150516510009766,45654900.0,0.0,0
2013-06-18 00:00:00-04:00,29.3604142695873,29.528329426809755,29.301643324004175,29.36880874633789,28616500.0,0.0,0
2013-06-28 00:00:00-04:00,28.865051809841656,29.209282946255243,28.83146750317307,28.999385833740234,65545500.0,0.0,0
2013-07-03 00:00:00-04:00,28.26055050064105,28.856657603228903,28.210174034577907,28.554405212402344,15994400.0,0.0,0
2013-07-08 00:00:00-04:00,28.839861383683967,29.0413640167641,28.529214560345476,28.82307243347168,32396900.0,0.0,0
2013-07-18 00:00:00-04:00,29.990101370589848,30.13282987409644,29.57030713282807,29.755014419555664,49547100.0,0.0,0
2013-07-23 00:00:00-04:00,26.79127087759997,26.9004182874059,26.62335252469305,26.715707778930664,65810400.0,0.0,0
2013-08-02 00:00:00-04:00,26.60656026425443,26.782873082250607,26.505808938693765,26.774477005004883,29199900.0,0.0,0
2013-08-07 00:00:00-04:00,26.480617572823288,26.950785003399847,26.23713618040305,26.917203903198242,38078600.0,0.0,0
2013-08-12 00:00:00-04:00,27.253043602403626,27.68123555705641,27.253043602403626,27.597274780273438,25493700.0,0.0,0
2013-08-13 00:00:00-04:00,,,,,,0.23,0
2013-08-22 00:00:00-04:00,27.216793202310377,27.470447174602864,27.14069765569148,27.385894775390625,31169900.0,0.0,0
2013-08-27 00:00:00-04:00,28.341321628036102,28.831712740826237,28.028485751324553,28.121488571166992,58522300.0,0.0,0
