Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-11-12 00:00:00-05:00,23.735333027374605,23.792743740498544,23.136617505722334,23.144819259643555,61112300,0.0,0
2012-11-13 00:00:00-05:00,22.342725607246287,22.574255429237702,22.119463355601457,22.40060806274414,131689200,0.23,0
2012-11-14 00:00:00-05:00,22.52464965095186,22.565995402399246,22.160814924110646,22.193891525268555,76086100,0.0,0
2012-11-15 00:00:00-05:00,22.226968162743724,22.301388943572203,22.020244122037784,22.04505157470703,50955600,0.0,0
2012-11-16 00:00:00-05:00,22.053317231425346,22.078124680164052,21.780441604015632,21.929283142089844,64083300,0.0,0
2012-11-19 00:00:00-05:00,22.160814449927013,22.160814449927013,21.887938804929718,22.10293197631836,57179300,0.0,0
2012-11-20 00:00:00-05:00,22.12773337352975,22.16080838775299,21.87966366955137,22.086387634277344,47070400,0.0,0
2012-11-21 00:00:00-05:00,22.08639650778068,22.466769575829325,22.05332148026911,22.284852981567383,66360300,0.0,0
2012-11-23 00:00:00-05:00,22.51637950692318,22.962904139773066,22.491573634328685,22.90502166748047,57845700,0.0,0
2012-11-26 00:00:00-05:00,22.77271155284814,22.805786565388907,22.46675940665837,22.6486759185791,85198700,0.0,0
2012-11-27 00:00:00-05:00,22.623871113771777,22.640407832227876,22.35926469233002,22.3923397064209,45018600,0.0,0
2012-11-28 00:00:00-05:00,22.334453222196636,22.64867289671335,22.135998441894753,22.62386703491211,53018400,0.0,0
2012-11-29 00:00:00-05:00,22.417156245972308,22.623880293752418,22.2104321981922,22.284852981567383,69551400,0.0,0
2012-11-30 00:00:00-05:00,22.367538324143517,22.43368994742978,21.904476961139675,22.011974334716797,83690200,0.0,0
2012-12-03 00:00:00-05:00,22.14427420497912,22.17734922298979,21.83005285939398,21.854860305786133,53173800,0.0,0
2012-12-04 00:00:00-05:00,21.912742130017232,22.02023790688505,21.780438907481997,21.805246353149414,49777500,0.0,0
2012-12-05 00:00:00-05:00,21.813517408796454,22.268311188936927,21.71429076463498,22.05331802368164,68283800,0.0,0
2012-12-06 00:00:00-05:00,22.16908360003955,22.30965599759447,22.003705329326134,22.10293197631836,39182300,0.0,0
2012-12-07 00:00:00-05:00,22.17735227845654,22.17735227845654,21.805249994381352,21.879669189453125,46162100,0.0,0
2012-12-10 00:00:00-05:00,21.96235941729703,22.301386683523003,21.92928439426916,22.276580810546875,47031100,0.0,0
2012-12-11 00:00:00-05:00,22.367537024603138,22.731371720128564,22.367537024603138,22.59079933166504,52282800,0.0,0
2012-12-12 00:00:00-05:00,22.764443499793718,22.838864253061395,22.392339733455326,22.524642944335938,43966300,0.0,0
2012-12-13 00:00:00-05:00,22.59079597387321,22.75617578648866,22.284845370867046,22.41714859008789,45080100,0.0,0
2012-12-14 00:00:00-05:00,22.417146616640533,22.433683334703275,22.07811945008532,22.169076919555664,42077500,0.0,0
