<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,W,24/09/12,00:00:00,93.8300000,94.4600000,89.4500000,90.9900000,521785380
SBER,W,01/10/12,00:00:00,90.6100000,93.5200000,90.6100000,93.0200000,474525400
SBER,W,08/10/12,00:00:00,92.7000000,93.0800000,91.2500000,91.5000000,342422420
SBER,W,15/10/12,00:00:00,91.5000000,94.0700000,90.9500000,93.1900000,358814930
SBER,W,22/10/12,00:00:00,92.7000000,94.3800000,91.3600000,91.9500000,357066060
SBER,W,29/10/12,00:00:00,91.6500000,92.6400000,90.2000000,91.9500000,288870730
SBER,W,05/11/12,00:00:00,91.8000000,91.9200000,84.8200000,85.8000000,377454300
SBER,W,12/11/12,00:00:00,86.0300000,86.9500000,83.7500000,85.9800000,385010450
SBER,W,19/11/12,00:00:00,86.6100000,89.4100000,86.1000000,89.3100000,316136620
SBER,W,26/11/12,00:00:00,89.4100000,91.6000000,87.3000000,91.4100000,500416420
SBER,W,03/12/12,00:00:00,91.4500000,94.1100000,90.8400000,93.2000000,416549300
SBER,W,10/12/12,00:00:00,93.4100000,94.1900000,92.6800000,93.4200000,289695950
SBER,W,17/12/12,00:00:00,93.5600000,96.0300000,93.0100000,93.5000000,315332140
SBER,W,24/12/12,00:00:00,93.1600000,93.5100000,91.6000000,92.9400000,166194120
SBER,W,07/01/13,00:00:00,96.5000000,99.7600000,96.1200000,99.5600000,271572450
SBER,W,14/01/13,00:00:00,99.7200000,103.5500000,99.1900000,103.4800000,424892820
SBER,W,21/01/13,00:00:00,103.5500000,103.9500000,101.9200000,103.6700000,422720880
SBER,W,28/01/13,00:00:00,103.9600000,110.4700000,103.9300000,108.3600000,713159410
SBER,W,04/02/13,00:00:00,108.7700000,110.0800000,105.0100000,107.0800000,397384010
SBER,W,11/02/13,00:00:00,107.0100000,111.5000000,105.0500000,105.0800000,476378090
SBER,W,18/02/13,00:00:00,105.1500000,109.0000000,104.3800000,106.1200000,354024230
SBER,W,25/02/13,00:00:00,106.3500000,107.0000000,102.6000000,103.0900000,326062830
SBER,W,04/03/13,00:00:00,102.8000000,105.9600000,102.1500000,105.3100000,246415630
SBER,W,11/03/13,00:00:00,106.1300000,107.4800000,103.7500000,104.4200000,344496610
SBER,W,18/03/13,00:00:00,102.5000000,103.5200000,98.8600000,99.3700000,557294640
SBER,W,25/03/13,00:00:00,100.4500000,101.1800000,95.3500000,98.8600000,476072480
SBER,W,01/04/13,00:00:00,98.2300000,101.1000000,97.7500000,99.2600000,355278600
SBER,W,08/04/13,00:00:00,99.7700000,103.7400000,98.1600000,98.3600000,322670030
SBER,W,15/04/13,00:00:00,97.3700000,97.8300000,93.7000000,96.4000000,386182330
SBER,W,22/04/13,00:00:00,97.0700000,99.4000000,94.0000000,95.8000000,377956060
SBER,W,29/04/13,00:00:00,95.6000000,103.0100000,94.6000000,103.0000000,232756960
SBER,W,06/05/13,00:00:00,103.3500000,105.9000000,101.6200000,103.5700000,248496350
SBER,W,13/05/13,00:00:00,103.5200000,105.2500000,101.8000000,105.1900000,327464220
SBER,W,20/05/13,00:00:00,105.6000000,111.4400000,102.3800000,103.0800000,461953870
SBER,W,27/05/13,00:00:00,103.4400000,104.8700000,97.7500000,99.0500000,363524730
SBER,W,03/06/13,00:00:00,97.7900000,101.5000000,96.3000000,99.2000000,407278370
SBER,W,10/06/13,00:00:00,99.8000000,100.6300000,90.3700000,93.7000000,372199260
SBER,W,17/06/13,00:00:00,94.0600000,96.9000000,90.1000000,91.5000000,388875230
SBER,W,24/06/13,00:00:00,90.5200000,94.6500000,88.5400000,93.6800000,431982280
SBER,W,01/07/13,00:00:00,93.8400000,95.7700000,92.3200000,93.2000000,304161790
SBER,W,08/07/13,00:00:00,93.0000000,98.7500000,90.7500000,98.5700000,384977260
SBER,W,15/07/13,00:00:00,98.8000000,101.5000000,97.6600000,99.9900000,446927380
SBER,W,22/07/13,00:00:00,100.0000000,100.4300000,94.7500000,94.8100000,411584300
SBER,W,29/07/13,00:00:00,94.7600000,97.8900000,93.6600000,96.9900000,287318740
SBER,W,05/08/13,00:00:00,96.9000000,97.4700000,93.3200000,95.7000000,245950430
SBER,W,12/08/13,00:00:00,95.7000000,98.2500000,93.5700000,93.8000000,314455530
SBER,W,19/08/13,00:00:00,93.9200000,94.4100000,89.8000000,91.9100000,398856710
SBER,W,26/08/13,00:00:00,92.4000000,92.8500000,87.7500000,88.2300000,331530950
SBER,W,02/09/13,00:00:00,88.9200000,95.0000000,88.5300000,92.4700000,466286010
SBER,W,09/09/13,00:00:00,93.0200000,96.9200000,93.0100000,95.8200000,450373180
SBER,W,16/09/13,00:00:00,96.7500000,103.6300000,96.7100000,102.3600000,527776860
SBER,W,23/09/13,00:00:00,102.1300000,102.6900000,98.5800000,98.5900000,398787340
SBER,W,30/09/13,00:00:00,97.7700000,100.4000000,97.1000000,100.3900000,382244250
SBER,W,07/10/13,00:00:00,99.7000000,104.3600000,99.1200000,102.8700000,496780500
SBER,W,14/10/13,00:00:00,102.3900000,105.6400000,101.7100000,105.1400000,450054730
SBER,W,21/10/13,00:00:00,105.4400000,105.9500000,102.0200000,102.9900000,359298160
SBER,W,28/10/13,00:00:00,103.6000000,104.1800000,101.7000000,103.6500000,366375090
SBER,W,04/11/13,00:00:00,104.0600000,104.4300000,101.5700000,101.8600000,291139790
SBER,W,11/11/13,00:00:00,102.5100000,104.9800000,101.1100000,103.6900000,488440110
SBER,W,18/11/13,00:00:00,103.9800000,106.8000000,103.6000000,105.1000000,418030770
SBER,W,25/11/13,00:00:00,105.5100000,106.2000000,101.8400000,103.0700000,388095560
SBER,W,02/12/13,00:00:00,103.0900000,103.6600000,97.8800000,99.9000000,481667700
SBER,W,09/12/13,00:00:00,100.2900000,101.3900000,98.4400000,98.9400000,452085030
SBER,W,16/12/13,00:00:00,98.3800000,102.3000000,98.1200000,102.2000000,397189240
SBER,W,23/12/13,00:00:00,102.4500000,102.8300000,100.6800000,100.6800000,187683690
SBER,W,30/12/13,00:00:00,100.5100000,101.3900000,100.4500000,101.1700000,34094760
SBER,W,06/01/14,00:00:00,100.2000000,100.3100000,97.5200000,99.2000000,170507210
SBER,W,13/01/14,00:00:00,99.3000000,101.6400000,98.5100000,101.1700000,347947120
SBER,W,20/01/14,00:00:00,100.9800000,102.9200000,99.6300000,99.7000000,363905950
SBER,W,27/01/14,00:00:00,98.6300000,99.1100000,94.4000000,94.7000000,534185980
SBER,W,03/02/14,00:00:00,94.9400000,97.3600000,93.2500000,96.5300000,417532140
SBER,W,10/02/14,00:00:00,96.9300000,97.1400000,95.3000000,96.6500000,316389420
SBER,W,17/02/14,00:00:00,97.1100000,98.0800000,93.6100000,95.0000000,313628860
SBER,W,24/02/14,00:00:00,95.0000000,95.4800000,88.8700000,91.1600000,451438030
SBER,W,03/03/14,00:00:00,85.4300000,86.8400000,74.9600000,79.9900000,1443194180
SBER,W,10/03/14,00:00:00,79.1000000,79.7500000,65.3300000,71.7500000,976528730
SBER,W,17/03/14,00:00:00,72.5200000,82.6000000,71.8700000,78.4700000,1288107500
SBER,W,24/03/14,00:00:00,78.4700000,84.3400000,77.3400000,81.4700000,983292360
SBER,W,31/03/14,00:00:00,81.3800000,84.6800000,80.8500000,82.9800000,750823890
SBER,W,07/04/14,00:00:00,81.8700000,81.8700000,77.6500000,79.7500000,892832850
SBER,W,14/04/14,00:00:00,79.1100000,79.4000000,73.6200000,78.8200000,967619650
SBER,W,21/04/14,00:00:00,78.7900000,78.7900000,69.5600000,69.9100000,899963490
SBER,W,28/04/14,00:00:00,68.9700000,74.6600000,67.9000000,72.2200000,739599910
SBER,W,05/05/14,00:00:00,71.3500000,80.3700000,71.0100000,78.8000000,715948220
SBER,W,12/05/14,00:00:00,78.8000000,82.3000000,77.7300000,79.2000000,806530930
SBER,W,19/05/14,00:00:00,79.3000000,85.9800000,79.1700000,85.8300000,789942390
SBER,W,26/05/14,00:00:00,85.9500000,87.6200000,83.7300000,84.5000000,622555560
SBER,W,02/06/14,00:00:00,84.8000000,89.1800000,84.6600000,89.0000000,638574780
SBER,W,09/06/14,00:00:00,89.2100000,89.6000000,87.8700000,89.0000000,238551510
SBER,W,16/06/14,00:00:00,84.4800000,85.7200000,83.1200000,84.1600000,527388800
SBER,W,23/06/14,00:00:00,84.2300000,86.6000000,83.4100000,84.3300000,520700160
SBER,W,30/06/14,00:00:00,84.4500000,86.5000000,83.0300000,84.0000000,401260330
SBER,W,07/07/14,00:00:00,84.1500000,86.6900000,83.3700000,84.5500000,443791270
SBER,W,14/07/14,00:00:00,84.6500000,85.1900000,79.5900000,80.2700000,527638880
SBER,W,21/07/14,00:00:00,80.3200000,80.4000000,75.0000000,75.1600000,641705210
SBER,W,28/07/14,00:00:00,74.5700000,75.8300000,71.5200000,72.3700000,798155080
SBER,W,04/08/14,00:00:00,72.7800000,73.5900000,66.1000000,70.7000000,878585840
SBER,W,11/08/14,00:00:00,72.0100000,76.0000000,72.0100000,75.0500000,746932350
SBER,W,18/08/14,00:00:00,75.1800000,78.8900000,74.7700000,78.3900000,561033910
SBER,W,25/08/14,00:00:00,78.5300000,79.6900000,72.5600000,73.2100000,704166440
SBER,W,01/09/14,00:00:00,73.5000000,81.3000000,72.5200000,80.2500000,863028040
SBER,W,08/09/14,00:00:00,80.2500000,80.3900000,75.1300000,76.6500000,598313460
SBER,W,15/09/14,00:00:00,76.3500000,79.3000000,75.4500000,77.4000000,644044660
SBER,W,22/09/14,00:00:00,77.2000000,80.1500000,75.8900000,77.6000000,537909060
SBER,W,29/09/14,00:00:00,77.9600000,78.3800000,72.5700000,73.7700000,631842280
SBER,W,06/10/14,00:00:00,74.3700000,76.6000000,72.0600000,73.5000000,639920060
SBER,W,13/10/14,00:00:00,72.7900000,75.3600000,70.9500000,73.1500000,673940010
SBER,W,20/10/14,00:00:00,73.4000000,73.9300000,70.8500000,72.4900000,545072200
SBER,W,27/10/14,00:00:00,73.2100000,76.8400000,72.2500000,76.2300000,655759570
SBER,W,03/11/14,00:00:00,76.0800000,77.6500000,74.4100000,75.6900000,455435420
SBER,W,10/11/14,00:00:00,76.3600000,78.7000000,73.1000000,74.1500000,622197110
SBER,W,17/11/14,00:00:00,73.7700000,75.5400000,72.9300000,74.3900000,498317930
SBER,W,24/11/14,00:00:00,74.8600000,75.4000000,71.4200000,72.2500000,452356250
SBER,W,01/12/14,00:00:00,71.8900000,74.4700000,68.4000000,68.6000000,710160930
SBER,W,08/12/14,00:00:00,69.1500000,69.6700000,62.6100000,64.2000000,883475170
SBER,W,15/12/14,00:00:00,64.0000000,65.8000000,47.2100000,61.4400000,1629277740
SBER,W,22/12/14,00:00:00,63.1500000,64.2000000,51.5100000,57.1300000,876522930
SBER,W,29/12/14,00:00:00,57.0100000,58.2900000,51.6000000,54.9000000,233856770
SBER,W,05/01/15,00:00:00,54.0300000,67.7700000,53.5800000,63.1000000,428397380
SBER,W,12/01/15,00:00:00,62.2200000,63.8400000,59.2500000,61.9900000,746397300
SBER,W,19/01/15,00:00:00,61.5900000,66.7200000,60.2700000,64.4500000,688192950
SBER,W,26/01/15,00:00:00,63.7500000,63.8800000,57.2000000,61.5000000,826481980
SBER,W,02/02/15,00:00:00,62.0000000,64.8800000,59.9000000,64.3100000,772722270
SBER,W,09/02/15,00:00:00,64.3000000,70.7500000,63.8500000,70.6000000,1265736000
SBER,W,16/02/15,00:00:00,70.7200000,76.8400000,69.6700000,74.7500000,1027958310
SBER,W,23/02/15,00:00:00,71.9700000,76.7500000,71.7600000,75.9100000,512121570
SBER,W,02/03/15,00:00:00,76.3400000,77.4500000,71.8600000,73.2500000,638510000
SBER,W,09/03/15,00:00:00,72.4900000,72.7100000,67.8100000,67.8700000,533459200
SBER,W,16/03/15,00:00:00,67.5200000,67.8000000,63.8600000,67.0000000,719315230
SBER,W,23/03/15,00:00:00,67.5300000,67.5500000,60.5700000,61.0000000,656701690
SBER,W,30/03/15,00:00:00,60.8700000,66.4000000,60.6700000,65.5000000,620210250
SBER,W,06/04/15,00:00:00,65.6500000,72.4500000,65.5700000,71.5000000,817512100
SBER,W,13/04/15,00:00:00,71.8500000,77.5100000,71.4300000,72.5000000,787924370
SBER,W,20/04/15,00:00:00,72.5000000,77.7000000,71.2200000,75.7500000,807219300
SBER,W,27/04/15,00:00:00,76.0000000,76.9600000,73.9000000,76.9000000,417532510
SBER,W,04/05/15,00:00:00,77.2100000,80.9800000,75.0700000,75.5000000,468074220
SBER,W,11/05/15,00:00:00,75.4300000,76.7000000,73.6000000,75.0500000,364126360
SBER,W,18/05/15,00:00:00,75.4500000,76.0500000,71.1500000,74.3500000,526112780
SBER,W,25/05/15,00:00:00,74.3900000,76.1300000,72.4100000,73.5000000,471615940
SBER,W,01/06/15,00:00:00,73.6900000,74.4900000,70.2000000,70.6100000,482889190
SBER,W,08/06/15,00:00:00,70.8100000,72.5500000,68.4100000,72.5500000,416562980
SBER,W,15/06/15,00:00:00,72.0200000,74.4100000,70.6000000,71.5600000,480409860
SBER,W,22/06/15,00:00:00,72.0500000,72.5000000,70.4000000,70.6000000,327206360
SBER,W,29/06/15,00:00:00,69.1800000,72.9700000,69.0300000,70.6700000,420312980
SBER,W,06/07/15,00:00:00,69.9300000,71.2000000,66.5000000,71.0600000,580410090
SBER,W,13/07/15,00:00:00,70.7800000,75.7300000,70.7700000,75.5200000,566652460
SBER,W,20/07/15,00:00:00,75.4000000,75.9700000,70.2500000,70.4500000,523054780
SBER,W,27/07/15,00:00:00,70.4000000,72.7900000,67.3500000,72.3000000,775199000
SBER,W,03/08/15,00:00:00,71.5100000,74.4000000,70.4300000,74.2000000,537162570
SBER,W,10/08/15,00:00:00,74.2000000,75.6700000,72.5200000,74.4300000,446886820
SBER,W,17/08/15,00:00:00,73.9900000,74.1900000,69.8600000,69.8600000,513248150
SBER,W,24/08/15,00:00:00,68.0500000,75.0600000,66.7500000,74.8200000,834022450
SBER,W,31/08/15,00:00:00,74.3200000,74.9200000,72.2200000,73.9600000,611596770
SBER,W,07/09/15,00:00:00,73.6900000,75.7500000,73.3600000,74.1000000,384126700
SBER,W,14/09/15,00:00:00,73.8900000,77.9800000,73.8700000,75.5000000,461570990
SBER,W,21/09/15,00:00:00,75.6000000,76.9800000,72.6700000,74.9700000,461626740
SBER,W,28/09/15,00:00:00,74.9700000,76.7600000,72.9500000,73.8000000,446594780
SBER,W,05/10/15,00:00:00,74.5500000,86.2000000,74.2900000,85.7700000,822124430
SBER,W,12/10/15,00:00:00,85.8100000,90.0700000,83.8600000,88.5200000,642128480
SBER,W,19/10/15,00:00:00,88.4800000,90.4500000,85.9200000,90.4500000,554185250
SBER,W,26/10/15,00:00:00,90.8700000,92.7000000,87.3300000,90.5300000,620522910
SBER,W,02/11/15,00:00:00,90.2500000,96.6000000,89.6600000,94.0900000,480617350
SBER,W,09/11/15,00:00:00,94.4900000,94.8600000,92.0200000,93.4000000,385830190
SBER,W,16/11/15,00:00:00,93.0900000,108.5500000,93.0100000,107.3000000,709850790
SBER,W,23/11/15,00:00:00,106.8500000,110.7000000,103.7000000,104.5500000,620581500
SBER,W,30/11/15,00:00:00,103.9000000,105.9000000,100.6000000,103.0500000,479327260
SBER,W,07/12/15,00:00:00,103.4500000,104.9000000,96.9500000,98.1500000,549268990
SBER,W,14/12/15,00:00:00,97.6000000,105.1800000,96.2300000,98.8100000,488522780
SBER,W,21/12/15,00:00:00,98.9400000,103.8900000,97.6500000,101.3400000,300611380
SBER,W,28/12/15,00:00:00,101.2500000,102.5000000,99.4600000,101.2600000,148445580
SBER,W,04/01/16,00:00:00,101.0000000,101.7800000,96.8300000,96.8500000,140869540
SBER,W,11/01/16,00:00:00,93.7000000,94.8900000,86.8500000,87.2700000,484100530
SBER,W,18/01/16,00:00:00,86.3000000,92.2800000,82.2000000,91.5000000,698938670
SBER,W,25/01/16,00:00:00,92.5500000,98.7000000,88.7400000,96.5000000,731535630
SBER,W,01/02/16,00:00:00,96.3500000,98.4900000,93.7100000,97.2000000,533051980
SBER,W,08/02/16,00:00:00,97.0500000,97.8600000,92.7000000,94.8500000,532962040
SBER,W,15/02/16,00:00:00,96.0100000,103.5700000,94.9300000,102.3500000,612696040
SBER,W,22/02/16,00:00:00,102.5800000,107.1500000,100.7900000,106.2400000,409095620
SBER,W,29/02/16,00:00:00,105.5700000,109.2000000,104.8100000,108.9900000,468321370
SBER,W,07/03/16,00:00:00,109.6300000,110.2000000,107.5000000,109.2600000,303479870
SBER,W,14/03/16,00:00:00,109.2900000,112.5000000,106.0900000,112.4000000,495681900
SBER,W,21/03/16,00:00:00,111.5000000,114.1900000,107.0500000,109.1000000,453237770
SBER,W,28/03/16,00:00:00,109.9900000,110.5900000,105.3500000,108.5200000,428070040
SBER,W,04/04/16,00:00:00,108.2200000,113.3000000,106.0000000,112.9200000,435894840
SBER,W,11/04/16,00:00:00,112.9600000,119.9500000,112.6200000,119.3000000,533374640
SBER,W,18/04/16,00:00:00,117.1200000,125.5500000,116.0100000,121.2500000,618111130
SBER,W,25/04/16,00:00:00,121.0000000,125.7800000,116.7500000,123.5500000,434476560
SBER,W,02/05/16,00:00:00,121.5000000,122.3900000,118.4100000,120.6400000,211073370
SBER,W,09/05/16,00:00:00,119.8000000,124.3800000,118.5700000,121.0700000,297121250
SBER,W,16/05/16,00:00:00,122.1000000,123.6200000,120.3000000,121.9000000,307663890
SBER,W,23/05/16,00:00:00,121.3000000,134.7900000,120.1200000,133.2000000,439541560
SBER,W,30/05/16,00:00:00,133.5500000,135.9800000,130.5100000,131.5900000,327014540
SBER,W,06/06/16,00:00:00,132.1000000,142.0000000,132.0000000,133.5000000,359134560
SBER,W,13/06/16,00:00:00,131.2100000,132.3700000,125.8500000,128.7000000,323294770
SBER,W,20/06/16,00:00:00,132.4500000,138.2800000,129.1200000,133.4000000,307369650
SBER,W,27/06/16,00:00:00,133.9000000,135.3400000,125.3500000,133.8500000,427156380
SBER,W,04/07/16,00:00:00,134.6500000,135.8400000,127.8500000,134.4100000,305373370
SBER,W,11/07/16,00:00:00,134.8000000,141.3500000,134.5200000,138.1200000,333860240
SBER,W,18/07/16,00:00:00,138.3800000,141.1000000,137.4100000,137.8000000,229513310
SBER,W,25/07/16,00:00:00,138.2500000,139.8100000,133.3300000,139.1500000,290061610
SBER,W,01/08/16,00:00:00,140.0000000,141.2100000,134.2700000,138.6900000,237101950
SBER,W,08/08/16,00:00:00,139.0200000,141.3900000,137.6800000,139.4500000,214589270
SBER,W,15/08/16,00:00:00,140.2500000,141.0800000,135.5200000,135.8000000,252351310
SBER,W,22/08/16,00:00:00,135.2000000,145.6000000,134.6000000,145.2500000,303813520
SBER,W,29/08/16,00:00:00,144.4500000,147.0900000,142.5100000,146.8800000,237062940
