Date,Open,High,Low,Close,Volume
2011-10-17,2766.8,3000.7,2706.7,2955.0,181496
2011-10-24,2970.0,3500.0,2950.1,3315.0,300912
2011-10-31,3257.8,3400.0,2950.3,3109.0,232849
2011-11-07,3110.0,3174.8,2835.1,2912.0,217086
2011-11-14,2960.0,3015.8,2745.0,2789.1,177351
2011-11-21,2760.0,2886.0,2645.0,2715.0,100289
2011-11-28,2743.5,3160.0,2723.0,2788.0,272185
2011-12-05,2831.0,2935.0,2663.0,2726.0,334027
2011-12-12,2764.9,2800.0,2585.0,2733.1,276896
2011-12-19,2710.6,2824.5,2650.1,2705.5,98122
2011-12-26,2734.9,2826.0,2680.0,2826.0,83420
2012-01-02,2799.9,2920.0,2799.9,2865.1,128591
2012-01-09,2860.0,3151.0,2820.2,3065.0,193309
2012-01-16,3060.0,3260.0,3020.6,3066.0,273951
2012-01-23,3066.0,3325.0,3065.0,3293.9,253382
2012-01-30,3274.8,3490.0,3159.2,3380.0,438876
2012-02-06,3363.0,3450.0,3207.0,3321.1,209318
2012-02-13,3362.3,3564.9,3300.0,3485.0,291461
2012-02-20,3484.0,3650.0,3400.5,3622.0,228428
2012-02-27,3619.9,3691.0,3499.9,3566.1,217668
2012-03-05,3586.1,3630.0,3367.1,3660.0,102784
2012-03-12,3628.2,3950.0,3475.0,3829.0,402652
2012-03-19,3828.5,3859.7,3542.5,3607.7,276450
2012-03-26,3615.1,3699.3,3522.2,3647.0,216578
2012-04-02,3680.0,3740.0,3542.0,3590.0,193698
2012-04-09,3600.0,3747.7,3545.0,3654.0,150052
2012-04-16,3637.0,3822.2,3581.2,3771.2,203584
2012-04-23,3733.9,3860.1,3652.0,3690.0,303620
2012-04-30,3710.0,3740.0,3427.2,3446.7,272840
2012-05-07,3419.0,3619.0,3307.1,3519.4,190213
2012-05-14,3481.4,3520.0,3207.6,3326.0,447766
2012-05-21,3355.0,3470.0,3224.2,3300.0,276893
2012-05-28,3313.8,3496.9,3210.0,3250.0,205768
2012-06-04,3217.0,3564.0,3211.1,3548.0,207593
2012-06-11,3564.9,3890.0,3525.7,3719.5,181764
2012-06-18,3818.0,3940.0,3633.0,3724.9,357469
2012-06-25,3756.2,3938.1,3700.0,3894.9,393281
2012-07-02,3866.0,4077.0,3560.0,3651.1,435153
2012-07-09,3634.9,3817.0,3575.0,3743.8,215920
2012-07-16,3759.8,3997.1,3650.1,3810.9,214499
2012-07-23,3805.7,4323.9,3725.3,4100.0,571988
2012-07-30,4089.9,4374.6,4078.5,4323.5,210616
2012-08-06,4370.0,4387.2,4050.0,4115.0,188960
2012-08-13,4115.0,4339.9,4102.4,4187.4,109464
2012-08-20,4210.0,4349.9,4130.0,4166.7,177986
2012-08-27,4166.0,4199.0,4080.0,4181.0,142794
2012-09-03,4190.0,4459.0,4129.8,4388.0,291083
2012-09-10,4419.2,4700.0,4330.0,4485.0,536772
2012-09-17,4485.0,4485.0,3990.0,4349.9,517721
2012-09-24,4355.0,4445.0,4130.9,4164.9,263942
2012-10-01,4150.1,4450.0,4150.0,4389.9,355934
2012-10-08,4386.0,4473.3,4341.0,4438.8,240396
2012-10-15,4455.0,4601.6,4370.1,4580.0,310846
2012-10-22,4550.0,4624.6,4448.1,4575.0,452357
2012-10-29,4595.0,4625.0,4400.1,4580.0,265602
2012-11-05,4619.0,4723.4,4450.1,4499.0,308015
2012-11-12,4490.0,4602.5,4218.4,4535.0,489768
2012-11-19,4590.0,4620.5,4451.1,4545.0,160384
2012-11-26,4549.9,4577.0,4420.0,4495.0,121715
2012-12-03,4504.2,4577.0,4425.0,4520.0,239402
2012-12-10,4522.0,4848.4,4512.0,4697.0,348096
2012-12-17,4704.5,4946.9,4700.2,4840.0,197188
2012-12-24,4824.0,4870.0,4726.3,4786.4,189469
2013-01-07,4935.8,5120.5,4880.0,4939.9,287088
2013-01-14,4945.0,5635.5,4945.0,5635.5,344721
2013-01-21,5619.9,5780.0,5475.9,5678.5,397892
2013-01-28,5697.0,5849.9,5530.0,5818.0,293654
2013-02-04,5841.4,5907.2,5720.0,5797.9,511346
2013-02-11,5780.1,5888.0,5737.6,5833.4,346503
2013-02-18,5834.0,5886.9,5742.5,5780.0,270366
2013-02-25,5780.0,5791.5,5612.7,5679.9,257409
2013-03-04,5679.9,5988.6,5656.0,5955.0,144944
2013-03-11,5985.0,6159.0,5722.8,6089.0,420487
2013-03-18,6030.5,6083.1,5702.4,5765.0,205476
2013-03-25,5790.0,6124.0,5498.0,5934.9,288965
2013-04-01,5925.0,6095.0,5886.1,6070.0,251779
2013-04-08,6074.0,6500.0,5969.5,6390.0,245491
2013-04-15,6391.0,6479.0,6156.0,6330.0,183976
2013-04-22,6350.0,6450.0,6258.9,6330.0,296092
2013-04-29,6349.0,6872.4,6282.1,6835.0,194803
2013-05-06,6820.1,7199.9,6775.0,7020.0,234430
2013-05-13,7020.0,7350.0,6911.1,7089.9,272909
2013-05-20,7088.0,7529.0,6820.0,7029.4,273951
2013-05-27,7100.0,7587.5,7013.0,7169.0,497409
2013-06-03,7176.0,7176.0,6750.0,6938.1,490909
2013-06-10,6940.0,7140.0,6787.9,7105.0,460085
2013-06-17,7110.4,7394.9,6845.0,7170.3,592405
2013-06-24,7151.0,7560.0,6806.3,7560.0,578870
2013-07-01,7482.3,7599.5,6925.0,7030.0,439201
2013-07-08,7020.1,7460.0,7008.9,7429.0,525302
2013-07-15,7373.7,7740.0,7250.0,7700.0,493237
2013-07-22,7700.0,8310.0,7630.1,8178.0,461178
2013-07-29,8099.0,8270.0,7950.0,7985.0,385313
2013-08-05,8020.0,8125.9,7950.0,8107.0,217635
2013-08-12,8057.0,8239.9,7876.8,7975.0,244370
2013-08-19,7975.0,8030.1,7661.2,7898.8,306815
2013-08-26,7955.0,7980.0,7250.1,7435.0,562990
2013-09-02,7440.0,7880.0,7400.4,7671.8,378158
2013-09-09,7752.3,8149.0,7680.1,8055.0,397198
2013-09-16,8091.2,8300.0,8010.0,8080.0,486842
2013-09-23,8102.7,8304.5,7963.7,8180.0,408270
2013-09-30,8125.5,8403.0,8113.1,8400.1,277430
2013-10-07,8396.9,8799.9,8325.0,8539.9,437831
2013-10-14,8508.9,8550.0,8165.5,8386.0,423266
2013-10-21,8420.9,8665.0,8263.5,8312.3,428469
2013-10-28,8362.5,8765.0,8332.1,8740.0,403676
2013-11-04,8781.0,8787.6,8600.0,8602.7,303760
2013-11-11,8609.9,8824.4,8424.0,8724.9,335090
2013-11-18,8704.7,8989.0,8675.5,8821.0,298788
2013-11-25,8853.7,9250.0,8840.1,9160.0,526405
2013-12-02,9144.7,9228.4,8421.2,8718.9,723901
2013-12-09,8730.0,9199.0,8650.0,9066.2,520296
2013-12-16,9014.0,9385.0,8928.0,8960.0,567787
2013-12-23,9010.0,9258.0,8960.9,9137.0,262141
2013-12-30,9164.9,9250.0,9112.2,9240.0,87628
2014-01-06,9230.2,9230.2,8380.1,8450.1,604823
2014-01-13,8497.7,9139.7,8050.0,8975.5,1791636
2014-01-20,8928.7,8995.5,8032.8,8266.1,1375967
2014-01-27,8140.1,8600.0,7862.0,8395.0,2457621
2014-02-03,8448.9,8663.8,8351.0,8455.0,840016
2014-02-10,8435.0,8579.8,8184.0,8554.1,880446
2014-02-17,8551.1,8789.0,8475.0,8730.0,703644
2014-02-24,8710.1,8885.0,8250.1,8760.0,763656
2014-03-03,8499.9,8631.0,7432.9,7880.0,2210446
2014-03-10,7799.9,7827.3,6667.3,7420.0,1728543
2014-03-17,7490.1,8254.9,7412.1,7684.0,2102314
2014-03-24,7720.3,8025.0,7525.0,7836.6,856367
2014-03-31,7879.9,8562.8,7811.6,8430.0,811050
2014-04-07,8340.2,8361.2,7700.0,7820.0,1067263
2014-04-14,7780.0,7939.9,7501.2,7800.0,679546
2014-04-21,7820.1,7836.1,6817.1,6850.0,873070
2014-04-28,6839.9,7279.0,6565.3,7250.0,855430
2014-05-05,7200.9,7750.0,7103.0,7750.0,777272
2014-05-12,7720.5,7977.9,7559.5,7880.0,805122
2014-05-19,7880.0,8340.0,7845.0,8340.0,899224
2014-05-26,8340.0,9039.6,8200.0,8810.0,729956
2014-06-02,8799.9,9031.9,8711.0,8980.0,690039
2014-06-09,8999.7,9158.7,8845.0,9070.0,297734
2014-06-16,9018.0,9019.0,8712.3,8815.0,838439
2014-06-23,8844.8,9118.0,8755.0,8820.0,494734
2014-06-30,8820.0,9435.7,8735.5,9249.7,587084
2014-07-07,9240.0,9953.9,9160.0,9890.0,822034
2014-07-14,9891.1,10034.8,9231.0,9475.0,886060
2014-07-21,9484.9,10057.0,9275.0,9650.0,889099
2014-07-28,9570.0,9734.0,9025.0,9209.0,624375
2014-08-04,9174.0,9381.0,8505.1,8940.0,765495
2014-08-11,8958.0,9482.8,8872.1,9384.0,513473
2014-08-18,9370.0,9735.2,9319.3,9690.0,325828
2014-08-25,9657.0,9918.5,9050.0,9099.0,528254
2014-09-01,9199.1,9869.6,8751.2,9750.0,794984
2014-09-08,9696.0,10000.0,9543.2,9924.7,466134
2014-09-15,9921.6,10089.0,9625.1,9650.0,881400
2014-09-22,9640.1,10087.6,9503.3,9957.0,694556
2014-09-29,9959.9,9990.0,9591.9,9987.0,886754
2014-10-06,9991.1,10333.4,9829.4,10280.0,834399
2014-10-13,10285.0,10477.0,9907.1,9980.0,863794
2014-10-20,9980.0,10340.0,9805.0,10180.0,687317
2014-10-27,10322.0,11900.0,10147.7,11900.0,1252968
2014-11-03,11810.1,12294.7,11484.6,11750.0,852725
2014-11-10,11850.0,12010.0,11494.7,11850.0,589864
2014-11-17,11810.6,11884.8,11461.1,11752.0,515276
2014-11-24,11782.0,11947.8,11575.0,11795.0,768235
2014-12-01,11740.0,12498.0,11477.0,11525.0,1445033
2014-12-08,11557.0,11630.0,10640.0,10770.0,1479302
2014-12-15,10710.0,11850.0,9213.0,10400.0,2730985
2014-12-22,10506.0,10650.0,9625.0,10292.0,463296
2014-12-29,10157.0,11439.0,9615.0,9701.0,243919
2015-01-05,9755.0,11010.0,9700.0,10542.0,742743
2015-01-12,10489.0,11689.0,10405.0,11350.0,834191
2015-01-19,11295.0,12346.0,11082.0,11750.0,738367
2015-01-26,11649.0,11714.0,10052.0,10590.0,1010058
2015-02-02,10720.0,11180.0,9951.0,11075.0,1038876
2015-02-09,11076.0,12298.0,10950.0,12250.0,1291493
2015-02-16,12270.0,12270.0,11612.0,11796.0,635146
2015-02-23,11740.0,11800.0,11160.0,11305.0,396699
2015-03-02,11426.0,11810.0,11054.0,11347.0,511447
2015-03-09,11290.0,11345.0,10233.0,10350.0,554859
2015-03-16,10285.0,10985.0,10201.0,10900.0,540786
2015-03-23,10875.0,11297.0,10500.0,11038.0,499890
2015-03-30,11043.0,12020.0,11038.0,11799.0,536921
2015-04-06,11900.0,12075.0,11310.0,11711.0,600624
2015-04-13,11736.0,12300.0,11401.0,11520.0,643533
2015-04-20,11548.0,12340.0,11429.0,11824.0,706873
2015-04-27,11850.0,11989.0,11250.0,11280.0,439354
2015-05-04,11312.0,11475.0,10803.0,11295.0,489524
2015-05-11,11322.0,11460.0,11040.0,11372.0,339744
2015-05-18,11390.0,11400.0,10691.0,11020.0,315293
2015-05-25,11001.0,11008.0,10510.0,10510.0,330277
2015-06-01,10600.0,10978.0,10428.0,10685.0,457904
2015-06-08,10764.0,11130.0,10560.0,11130.0,408167
2015-06-15,11111.0,11780.0,10895.0,11385.0,588293
2015-06-22,11350.0,11739.0,11210.0,11680.0,471998
2015-06-29,11624.0,11649.0,11220.0,11331.0,407882
2015-07-06,11281.0,11480.0,10590.0,11399.0,525349
2015-07-13,11382.0,11850.0,11376.0,11750.0,572505
2015-07-20,11761.0,12280.0,11440.0,11650.0,653906
2015-07-27,11671.0,12217.0,11561.0,12200.0,534825
2015-08-03,12164.0,12944.0,12065.0,12396.0,737478
2015-08-10,12420.0,12587.0,12030.0,12147.0,556324
2015-08-17,12122.0,12245.0,11833.0,11860.0,439571
2015-08-24,11700.0,12190.0,11460.0,12171.0,706496
2015-08-31,12185.0,12327.0,11795.0,11988.0,484791
2015-09-07,11973.0,12254.0,11300.0,11405.0,665761
2015-09-14,11452.0,11805.0,11231.0,11543.0,597498
2015-09-21,11588.0,11817.0,11172.0,11815.0,379342
2015-09-28,11816.0,11856.0,11505.0,11581.0,407126
2015-10-05,11671.0,11835.0,11506.0,11730.0,637631
2015-10-12,11730.0,12217.0,11584.0,11707.0,675145
2015-10-19,11766.0,11999.0,11464.0,11500.0,597264
2015-10-26,11505.0,11547.0,10563.0,11136.0,947895
2015-11-02,11118.0,11711.0,11023.0,11496.0,482068
2015-11-09,11480.0,11537.0,10967.0,11192.0,542471
2015-11-16,11214.0,11901.0,11150.0,11819.0,837477
2015-11-23,11851.0,12325.0,11750.0,12013.0,923814
2015-11-30,12023.0,12371.0,11649.0,11799.0,748597
2015-12-07,11795.0,11875.0,10936.0,11039.0,883938
2015-12-14,11039.0,11447.0,10555.0,10656.0,833800
2015-12-21,10659.0,10928.0,10576.0,10732.0,340700
2015-12-28,10750.0,11228.0,10650.0,11228.0,231731
2016-01-04,11234.0,11398.0,10949.0,11320.0,262699
2016-01-11,11008.0,11079.0,9555.0,9640.0,961539
2016-01-18,9584.0,11100.0,9251.0,11050.0,1120796
2016-01-25,11080.0,11720.0,10861.0,11500.0,760962
2016-02-01,11532.0,11674.0,10673.0,10765.0,605554
2016-02-08,10829.0,10854.0,9710.0,10000.0,1057139
2016-02-15,10150.0,10415.0,9732.0,10346.0,1009859
2016-02-22,10379.0,10799.0,10320.0,10589.0,637709
2016-02-29,10502.0,10808.0,10430.0,10668.0,576223
2016-03-07,10708.0,10975.0,10541.0,10900.0,570578
2016-03-14,10934.0,11400.0,10750.0,11400.0,935823
2016-03-21,11379.0,11379.0,10849.0,10880.0,624228
2016-03-28,10892.0,10928.0,10306.0,10470.0,835879
2016-04-04,10537.0,10614.0,10314.0,10320.0,642365
2016-04-11,10360.0,10612.0,10056.0,10132.0,1005655
2016-04-18,10130.0,10295.0,10012.0,10295.0,732731
2016-04-25,10301.0,10310.0,8684.0,9002.0,1977374
2016-05-02,8901.0,9192.0,8805.0,9093.0,567057
2016-05-09,9072.0,9168.0,8785.0,9036.0,724114
2016-05-16,9061.0,9515.0,9050.0,9075.0,959954
2016-05-23,9051.0,9494.0,8847.0,9466.0,626603
2016-05-30,9500.0,9500.0,9000.0,9150.0,621116
2016-06-06,9187.0,9562.0,8771.0,8819.0,1208255
2016-06-13,8810.0,8999.0,8514.0,8750.0,750866
2016-06-20,8799.0,8947.0,8003.0,8280.0,688433
2016-06-27,8290.0,9196.0,8203.0,9101.0,763094
2016-07-04,9170.0,9261.0,8662.0,9261.0,709689
2016-07-11,9269.0,9564.0,8980.0,9461.0,725102
2016-07-18,9356.0,9557.0,9030.0,9365.0,531659
2016-07-25,9364.0,10498.0,9364.0,10210.0,1546012
2016-08-01,10228.0,10749.0,10191.0,10690.0,608764
2016-08-08,10741.0,10969.0,10599.0,10800.0,585920
2016-08-15,10854.0,10988.0,10230.0,10260.0,619056
2016-08-22,10273.0,10850.0,10105.0,10376.0,650769
2016-08-29,10350.0,10578.0,10133.0,10544.0,357825
2016-09-05,10568.0,10950.0,9967.0,10544.0,494626
2016-09-12,10440.0,10730.0,10125.0,10269.0,430543
2016-09-19,10291.0,10758.0,10262.0,10600.0,494110
2016-09-26,10550.0,10800.0,10391.0,10391.0,438637
2016-10-03,10449.0,10640.0,10300.0,10411.0,372264
2016-10-10,10411.0,10600.0,10113.0,10144.0,330066
2016-10-17,10183.0,10690.0,10002.0,10525.0,555383
2016-10-24,10514.0,10630.0,10342.0,10551.0,565535
2016-10-31,10551.0,10722.0,10242.0,10360.0,473022
2016-11-07,10048.0,10120.0,9550.0,9910.0,1466311
2016-11-14,9920.0,10400.0,9662.0,10351.0,578140
2016-11-21,10361.0,10590.0,10270.0,10420.0,403145
2016-11-28,10401.0,10500.0,10156.0,10350.0,423754
2016-12-05,10341.0,10808.0,10240.0,10423.0,648490
2016-12-12,10449.0,10780.0,10228.0,10720.0,805819
2016-12-19,10713.0,10909.0,10255.0,10408.0,515768
2016-12-26,10400.0,11097.0,10255.0,11000.0,317508
2017-01-02,11015.0,11476.0,10821.0,10900.0,393700
2017-01-09,10901.0,10993.0,9488.0,9640.0,1196882
2017-01-16,9649.0,9925.0,9506.0,9730.0,664988
2017-01-23,9735.0,10085.0,9530.0,9900.0,876328
2017-01-30,9862.0,9890.0,9340.0,9580.0,827415
2017-02-06,9600.0,10064.0,9503.0,10002.0,650934
2017-02-13,10020.0,10230.0,9700.0,9700.0,735429
2017-02-20,9747.0,9755.0,8732.0,8825.0,646703
2017-02-27,8840.0,9649.0,8811.0,9175.0,587194
2017-03-06,9174.0,9300.0,9044.0,9155.0,484349
2017-03-13,9167.0,9755.0,9101.0,9700.0,609787
2017-03-20,9721.0,9909.0,9180.0,9350.0,661629
2017-03-27,9301.0,9680.0,9201.0,9261.0,471748
2017-04-03,9315.0,9600.0,9200.0,9430.0,449576
2017-04-10,9399.0,9500.0,8941.0,8985.0,550624
2017-04-17,8980.0,9218.0,8853.0,9070.0,495216
2017-04-24,9138.0,9175.0,8610.0,8776.0,644581
2017-05-01,8819.0,8939.0,8670.0,8900.0,438950
2017-05-08,8929.0,9180.0,8806.0,8985.0,201907
2017-05-15,8968.0,9566.0,8951.0,9190.0,595005
2017-05-22,9198.0,9554.0,9122.0,9450.0,408105
2017-05-29,9455.0,9508.0,8865.0,8875.0,328053
2017-06-05,8885.0,9496.0,8840.0,9435.0,510250
2017-06-12,9400.0,9600.0,9155.0,9412.0,718946
2017-06-19,9400.0,9744.0,9190.0,9280.0,457940
2017-06-26,9344.0,9646.0,8976.0,9180.0,613994
2017-07-03,9198.0,9323.0,9030.0,9313.0,355108
2017-07-10,9338.0,9738.0,9157.0,9720.0,387120
2017-07-17,9720.0,9777.0,9341.0,9405.0,312229
2017-07-24,9425.0,9930.0,9425.0,9680.0,502115
2017-07-31,9680.0,9699.0,9293.0,9321.0,548595
2017-08-07,9339.0,9567.0,9203.0,9358.0,310282
2017-08-14,9364.0,9527.0,9302.0,9335.0,363974
2017-08-21,9335.0,9949.0,9331.0,9799.0,557006
2017-08-28,9806.0,10882.0,9790.0,10590.0,814239
2017-09-04,10568.0,10730.0,10421.0,10527.0,344669
2017-09-11,10528.0,10919.0,10268.0,10397.0,542993
2017-09-18,10399.0,10520.0,10201.0,10260.0,367570
2017-09-25,10244.0,10260.0,9955.0,10100.0,463518
2017-10-02,10082.0,10154.0,9770.0,10050.0,405767
2017-10-09,10079.0,10148.0,9525.0,9540.0,398178
2017-10-16,9564.0,9565.0,8311.0,8550.0,1551279
2017-10-23,8560.0,8625.0,7860.0,8065.0,2417032
2017-10-30,8055.0,8189.0,7225.0,7390.0,1884095
2017-11-06,7370.0,7536.0,7131.0,7175.0,1382726
2017-11-13,7170.0,7249.0,6165.0,6884.0,4119185
2017-11-20,6894.0,7030.0,6521.0,6635.0,1821343
2017-11-27,6636.0,6673.0,6227.0,6340.0,1327071
2017-12-04,6338.0,6619.0,6251.0,6550.0,835441
2017-12-11,6558.0,6737.0,6325.0,6411.0,1236434
2017-12-18,6419.0,6477.0,6200.0,6251.0,884502
2017-12-25,6270.0,6377.0,6202.0,6340.0,606135
2018-01-01,6327.0,6724.0,6322.0,6724.0,538644
2018-01-08,6772.0,6829.0,6531.0,6700.0,826429
2018-01-15,6720.0,6738.0,6225.0,6240.0,1395041
2018-01-22,6242.0,6410.0,5531.0,5539.0,2630027
2018-01-29,5485.0,5645.0,4921.0,5032.0,4034491
2018-02-05,5018.0,5019.0,4668.0,4808.0,2886732
2018-02-12,4880.0,4937.0,4410.0,4473.0,4200308
2018-02-19,4494.0,5200.0,4250.0,5140.0,6563921
2018-02-26,5175.0,5250.0,4701.0,5058.0,4558437
2018-03-05,5088.0,5195.0,4937.0,5115.0,1942013
2018-03-12,5133.0,5199.0,4915.0,4957.0,2673968
2018-03-19,5020.0,5077.0,4700.0,4747.0,2085226
2018-03-26,4740.0,4806.0,4559.0,4680.0,1735778
2018-04-02,4681.0,4786.0,4630.0,4694.0,950791
2018-04-09,4678.0,4777.0,4131.0,4710.0,2711938
2018-04-16,4650.0,5030.0,4623.0,4825.0,1599831
2018-04-23,4825.0,4888.0,4715.0,4853.0,1653521
2018-04-30,4854.0,4942.0,4805.0,4892.0,705624
2018-05-07,4901.0,4937.0,4821.0,4901.0,734031
2018-05-14,4911.0,5266.0,4863.0,5108.0,2106631
2018-05-21,5118.0,5348.0,5087.0,5210.0,1599205
2018-05-28,5215.0,5275.0,5013.0,5112.0,1049573
2018-06-04,5115.0,5256.0,4770.0,4818.0,1869877
2018-06-11,4831.0,4852.0,4651.0,4710.0,930459
2018-06-18,4697.0,4697.0,4514.0,4572.0,1229913
2018-06-25,4567.0,4677.0,4534.0,4600.0,918325
2018-07-02,4605.0,4677.0,4481.0,4550.0,780455
2018-07-09,4556.0,4590.0,4374.0,4474.0,872994
2018-07-16,4476.0,4495.0,4263.0,4300.0,1336190
2018-07-23,4295.0,4344.0,3991.0,4270.0,2469190
2018-07-30,4270.0,4273.0,4088.0,4205.0,1566910
2018-08-06,4210.0,4339.0,4007.0,4033.0,1833044
2018-08-13,3998.0,4114.0,3936.0,4033.0,1545874
2018-08-20,4048.0,4275.0,4039.0,4141.0,2152447
2018-08-27,4142.0,4228.0,4024.0,4057.0,826303
2018-09-03,4047.0,4142.0,3990.0,4049.0,1430179
2018-09-10,4055.0,4169.0,3990.0,4163.0,1220913
2018-09-17,4180.0,4275.0,4141.0,4190.0,1875989
2018-09-24,4190.0,4230.0,3710.0,3835.0,3192896
2018-10-01,3853.0,3942.0,3757.0,3830.0,2110964
2018-10-08,3825.0,3848.0,3350.0,3490.0,3482252
2018-10-15,3500.0,3640.0,3460.0,3580.0,2350224
2018-10-22,3594.0,3648.0,3291.0,3461.0,2007481
2018-10-29,3499.0,3696.0,3434.0,3660.0,1981963
2018-11-05,3702.0,3757.0,3665.5,3700.0,1333986
2018-11-12,3729.0,3739.5,3472.5,3478.0,1301113
2018-11-19,3496.0,3524.5,3441.0,3461.0,938971
2018-11-26,3464.0,3541.0,3388.0,3500.0,1444059
2018-12-03,3509.0,3750.0,3491.0,3719.0,1955996
2018-12-10,3694.0,3721.5,3545.0,3644.0,1024595
2018-12-17,3645.0,3730.0,3526.5,3537.0,1330221
2018-12-24,3531.0,3548.5,3310.0,3511.5,913178
2018-12-31,3511.5,3652.5,3482.0,3600.0,479919
2019-01-07,3602.5,3897.0,3563.0,3827.0,1279132
2019-01-14,3819.0,4232.0,3756.5,4152.0,2583295
2019-01-21,4170.0,4425.0,4112.0,4191.0,2896381
2019-01-28,4221.5,4229.5,4105.5,4133.0,1229334
2019-02-04,4144.0,4167.0,4000.5,4039.5,1821148
2019-02-11,4060.0,4094.0,3844.5,3896.0,1964741
2019-02-18,3920.0,3990.0,3860.5,3962.5,1180153
2019-02-25,3980.0,3992.5,3776.0,3904.0,1208258
2019-03-04,3916.5,3959.5,3827.0,3850.0,817681
2019-03-11,3848.0,3880.0,3703.5,3776.5,1141187
2019-03-18,3780.0,3847.5,3672.5,3688.0,1105547
2019-03-25,3678.5,3806.0,3610.0,3640.0,1445423
2019-04-01,3698.0,3742.0,3600.0,3610.0,1367542
2019-04-08,3617.5,3659.0,3543.5,3550.5,1072163
2019-04-15,3551.0,3635.0,3443.5,3597.0,1007447
2019-04-22,3607.5,3718.0,3565.0,3590.0,1183025
2019-04-29,3564.5,3799.0,3500.0,3795.0,1501723
2019-05-06,3760.0,3864.5,3696.5,3710.0,1066338
2019-05-13,3685.0,3808.0,3675.0,3700.0,1121867
2019-05-20,3700.5,3710.0,3544.5,3565.0,1069866
2019-05-27,3578.5,3738.5,3570.0,3738.5,899869
2019-06-03,3730.0,3890.5,3697.5,3820.0,1309503
2019-06-10,3833.5,3841.5,3615.0,3650.0,1169368
2019-06-17,3645.0,3819.0,3623.0,3753.0,1271536
2019-06-24,3760.5,3914.0,3663.0,3735.0,1896141
2019-07-01,3754.0,3849.5,3703.0,3832.5,984430
2019-07-08,3839.0,3990.0,3795.5,3863.5,1555755
2019-07-15,3863.0,3938.0,3806.0,3820.0,1070664
2019-07-22,3816.5,3900.0,3736.0,3780.0,1286162
2019-07-29,3771.0,3812.5,3690.0,3690.0,910182
2019-08-05,3685.0,3719.0,3513.0,3545.0,1098887
2019-08-12,3558.0,3640.0,3536.5,3601.0,1050532
2019-08-19,3610.5,3649.0,3519.5,3520.5,761091
2019-08-26,3519.5,3690.0,3483.0,3690.0,917599
2019-09-02,3687.0,3691.0,3570.5,3574.5,1314251
2019-09-09,3580.0,3647.0,3505.5,3620.0,1783250
2019-09-16,3620.5,3705.0,3600.0,3630.0,1387695
2019-09-23,3630.0,3642.5,3539.5,3559.5,817127
2019-09-30,3551.5,3569.5,3368.0,3379.5,1155705
