Date,Open,High,Low,Close,Volume
2020-11-30,98.17,101.15,98.17,101.14,117909
2020-12-07,101.15,101.15,101.15,101.15,1
2020-12-14,101.15,101.15,99.44,101.1,25
2020-12-21,100.5,101.09,99.46,101.09,17
2020-12-28,100.99,101.1,99.5,100.1,38
2021-01-04,99.45,101.0,99.43,101.0,22
2021-01-11,101.0,101.0,101.0,101.0,1
2021-01-18,100.21,101.14,100.21,101.0,20
2021-01-25,100.86,101.0,99.87,100.89,8
2021-02-01,100.92,106.68,99.91,99.91,35
2021-02-08,99.84,99.84,99.84,99.84,1
2021-02-15,100.89,100.99,100.89,100.99,4
2021-02-22,100.98,100.99,100.98,100.99,2
2021-03-01,99.84,101.0,99.84,101.0,3
2021-03-22,99.84,106.28,96.06,98.5,723
2021-03-29,99.21,99.21,98.42,99.1,390
2021-04-05,99.1,99.1,99.1,99.1,21
2021-04-12,99.72,99.72,99.72,99.72,1
2021-04-19,99.39,99.39,99.35,99.35,12
2021-04-26,99.33,99.33,99.33,99.33,2
2021-05-10,99.31,99.31,99.01,99.01,20
2021-05-24,99.22,100.1,99.01,100.1,31
2021-05-31,100.2,100.2,99.19,99.19,15
2021-06-07,99.17,99.17,98.01,99.13,34
2021-06-14,99.11,99.5,99.09,99.09,5
2021-06-28,98.89,99.0,98.02,99.0,13
2021-07-05,98.02,98.99,98.02,98.98,22
2021-07-12,98.26,98.26,97.44,97.44,11361
2021-07-19,97.3,97.87,97.3,97.87,32
2021-07-26,97.81,97.95,97.5,97.5,1883
2021-08-02,97.76,98.82,97.33,98.09,130759
2021-08-09,97.26,100.25,97.26,100.25,120731
2021-08-23,97.91,97.91,97.91,97.91,7
2021-08-30,98.5,100.2,97.5,97.5,228
2021-09-06,99.18,100.2,97.0,99.0,71
2021-09-13,98.62,98.62,97.65,98.34,4
2021-09-20,100.0,100.0,97.5,98.4,14
2021-09-27,97.98,97.98,97.4,97.4,25
2021-10-04,99.0,99.0,97.84,97.84,9
2021-10-11,99.0,99.0,97.42,97.42,42
2021-10-18,97.52,98.99,97.52,98.45,9
2021-10-25,97.52,97.52,97.52,97.52,3
2021-11-08,97.0,98.99,96.4,96.4,136
2021-11-15,97.7,98.5,96.8,97.2,11166
2021-11-22,97.3,97.3,96.02,97.1,20
2021-12-06,97.1,97.1,96.02,96.02,1161
2021-12-13,95.42,96.54,93.5,96.45,1964
2021-12-20,96.39,98.0,96.39,97.09,6883
2021-12-27,96.25,98.0,96.25,98.0,1075
2022-01-03,98.2,98.2,98.2,98.2,1
2022-01-10,98.2,99.0,97.0,99.0,11
2022-01-17,96.52,96.52,96.0,96.0,17
2022-01-24,96.99,97.99,95.03,96.5,25
2022-01-31,96.4,96.98,93.5,96.86,159
2022-02-07,97.37,98.0,93.42,94.62,42
2022-02-14,94.61,96.99,93.42,96.49,79
2022-02-21,96.82,96.84,90.0,90.01,40
2022-03-28,88.21,93.49,88.21,90.03,47
2022-04-04,93.5,93.5,88.5,93.5,23
2022-04-11,93.5,95.0,91.0,94.7,345
2022-04-18,96.83,96.84,92.01,95.79,7
2022-04-25,96.84,96.99,93.01,96.99,27
2022-05-02,96.98,96.98,91.4,96.7,1341
2022-05-09,94.0,97.18,94.0,97.18,29
2022-05-23,97.0,98.48,94.0,98.48,41
2022-05-30,95.07,98.45,95.07,98.45,530
2022-06-06,98.45,99.57,97.0,98.0,348
2022-06-13,97.5,99.9,97.01,97.11,1065
2022-06-20,98.13,98.15,96.51,98.0,700
2022-06-27,97.1,99.9,97.1,97.3,208
2022-07-04,99.99,99.99,97.38,97.38,20
2022-07-11,99.97,99.97,96.0,98.72,1239
2022-07-18,98.72,98.73,98.72,98.73,5
2022-07-25,98.73,99.7,96.5,99.7,22
2022-08-01,99.98,99.98,97.02,99.28,40
2022-08-08,99.98,99.98,99.2,99.2,5
2022-08-15,99.0,100.5,98.3,99.93,7
2022-08-22,98.41,100.5,98.0,99.24,50
2022-08-29,98.12,99.6,97.6,99.46,14
2022-09-05,98.01,99.49,98.01,99.49,6
2022-09-12,99.96,100.5,98.64,98.65,19
2022-09-19,98.6,99.9,98.6,99.49,67
2022-09-26,98.35,99.99,98.11,99.99,17
2022-10-03,100.0,100.0,100.0,100.0,2
2022-10-10,98.11,99.98,98.11,99.9,3
2022-10-17,99.98,100.0,98.76,99.25,14315
2022-10-24,99.98,99.99,99.21,99.99,99316
2022-10-31,98.8,99.99,98.8,99.24,352411
2022-11-07,99.92,99.92,99.49,99.5,1497
