Date,Open,High,Low,Close,Volume
2015-07-13,92.51,94.0,92.51,93.7,939674
2015-07-20,94.25,95.23,91.0,93.95,5542252
2015-07-27,94.5,94.7499,92.5,94.499,2648240
2015-08-03,94.499,94.7,94.0,94.7,632388
2015-08-10,94.4,95.7499,94.15,95.36,2669380
2015-08-17,95.74,95.74,94.5,94.5,1514095
2015-08-24,94.64,95.18,93.5301,94.7999,7363995
2015-08-31,95.0,95.0,94.15,94.5199,4375076
2015-09-07,94.5898,94.97,94.2,94.39,657875
2015-09-14,94.96,94.98,94.15,94.55,326843
2015-09-21,94.695,94.695,94.2203,94.4,292456
2015-09-28,94.4,95.1399,94.1,94.6898,586191
2015-10-05,94.5101,95.6958,94.51,95.17,699363
2015-10-12,95.2,96.05,94.65,95.99,900388
2015-10-19,96.0,97.25,95.8,96.7501,904501
2015-10-26,96.5999,97.72,96.5999,97.52,1237877
2015-11-02,97.3501,99.8,97.3501,98.85,2981813
2015-11-09,99.1499,99.49,98.8,99.1,1021489
2015-11-16,99.59,99.75,99.0,99.6999,1533043
2015-11-23,99.99,99.99,99.0,99.3,1135853
2015-11-30,99.2101,99.74,99.15,99.62,287734
2015-12-07,99.65,99.65,99.2002,99.399,849087
2015-12-14,99.3991,99.3991,99.0,99.23,594358
2015-12-21,99.18,99.66,99.1202,99.65,444696
2015-12-28,99.7499,99.83,99.5,99.8,315865
2016-01-04,99.5003,100.0001,99.5003,99.95,1809
2016-01-11,99.7002,99.7002,98.45,98.65,1150208
2016-01-18,98.51,99.0,98.2,98.85,1615449
2016-01-25,98.85,99.95,98.75,99.9,1800741
2016-02-01,99.7601,100.14,99.515,100.1199,2818954
2016-02-08,100.01,100.7,100.01,100.7,2912901
2016-02-15,100.65,101.8967,100.55,101.2967,1365616
2016-02-22,101.116,102.1999,100.6661,102.15,853904
2016-02-29,102.25,103.38,101.78,103.3,2654247
2016-03-07,103.9999,104.0,102.65,102.75,2732833
2016-03-14,102.79,102.81,100.0,102.0399,2514668
2016-03-21,102.0101,102.12,101.001,101.4,3011606
2016-03-28,101.4,101.6513,101.35,101.4504,1868597
2016-04-04,101.3526,101.5999,100.9,101.15,635156
2016-04-11,101.1499,101.1999,99.84,100.0298,959717
2016-04-18,100.0,100.2,99.8,99.99,1000966
2016-04-25,100.1199,100.1496,99.8201,100.05,820322
2016-05-02,100.1698,100.1698,99.88,99.9054,39448
2016-05-09,100.0998,100.25,99.79,100.1176,126455
2016-05-16,100.1002,100.3699,99.9011,99.9999,219909
2016-05-23,99.9001,100.0799,99.62,99.725,281240
2016-05-30,99.7053,99.7053,98.7411,98.9495,531316
2016-06-06,98.8513,99.3499,98.8513,99.3499,176711
2016-06-13,99.3001,99.3298,98.25,98.4799,248079
2016-06-20,98.45,98.65,98.1,98.65,1821753
2016-06-27,98.8499,98.9494,98.4501,98.85,6292790
2016-07-04,98.9496,98.9497,98.5901,98.75,96923
2016-07-11,98.8398,98.84,98.4501,98.6798,4716966
2016-07-18,98.6896,98.6897,98.34,98.3999,951857
2016-07-25,98.1501,98.3999,97.8802,98.25,181877
2016-08-01,98.28,98.4599,98.0,98.3,786226
2016-08-08,97.3301,98.65,97.3301,98.2978,180178
2016-08-15,98.2978,98.2997,97.56,97.8,477160
2016-08-22,97.8198,97.8198,97.57,97.7989,225119
2016-08-29,97.8197,98.0,97.6001,97.93,232983
2016-09-05,97.93,98.45,97.8111,98.4499,656549
2016-09-12,98.4998,99.4599,98.4998,99.1798,479947
2016-09-19,98.7646,98.9,98.151,98.26,833042
2016-09-26,98.6598,98.6598,98.0,98.1997,416667
2016-10-03,98.4998,98.4998,97.251,97.35,479777
2016-10-10,97.7997,97.9,97.27,97.5001,265174
2016-10-17,97.4004,97.8598,97.4001,97.71,134126
2016-10-24,97.5602,98.4,97.56,98.0,537194
2016-10-31,97.9503,98.2511,97.8601,97.8846,97571
2016-11-07,97.8846,98.3998,97.0699,97.11,3816884
2016-11-14,96.7901,97.4598,96.7505,97.16,672738
2016-11-21,97.16,97.18,96.7,97.0,432234
2016-11-28,97.0001,97.0969,96.6603,96.7,67443
2016-12-05,96.6501,97.4,96.6,97.0997,123172
2016-12-12,97.18,97.6,96.5602,96.8985,1161620
2016-12-19,97.0494,97.1899,96.5724,96.9898,973570
2016-12-26,96.9,97.198,96.6502,97.05,757534
2017-01-02,97.05,97.28,96.6303,96.6672,1321
2017-01-09,96.6505,97.0,96.6002,96.7,167283
2017-01-16,96.5,96.9653,96.1111,96.3,190554
2017-01-23,96.35,96.4998,96.1,96.3,470867
2017-01-30,96.1115,96.5,96.05,96.151,948707
2017-02-06,96.1509,96.4872,96.0,96.15,420691
2017-02-13,96.1101,96.2998,95.5,95.63,461902
2017-02-20,95.7497,96.2998,95.5208,95.6034,458802
2017-02-27,95.4601,96.029,95.4001,96.0,238904
2017-03-06,96.0995,96.4999,95.9102,96.3999,355350
2017-03-13,96.1996,96.44,95.959,96.1498,162448
2017-03-20,96.1001,96.4989,95.7101,96.15,1301736
2017-03-27,95.8601,96.4999,95.8601,96.48,340086
2017-04-03,96.0002,96.4999,95.8213,96.2,566441
2017-04-10,96.4995,96.4995,95.8503,95.9001,287018
2017-04-17,95.8602,96.0999,95.55,95.6499,148754
2017-04-24,95.6501,95.8999,95.4001,95.849,165388
2017-05-01,95.5062,95.9489,95.4001,95.78,20225
2017-05-08,95.7799,95.7799,95.4001,95.7797,594014
2017-05-15,95.6302,96.0443,95.5006,96.0299,850631
2017-05-22,96.044,96.5,95.701,96.327,529364
2017-05-29,96.201,96.395,95.953,96.1,109058
2017-06-05,96.296,96.349,96.0,96.3,2567
2017-06-12,96.348,96.349,96.0,96.0,16367
2017-06-19,95.962,96.5,95.901,96.5,208796
2017-06-26,96.302,96.843,96.205,96.842,2709835
2017-07-03,96.849,96.95,96.602,96.801,412763
2017-07-10,96.9,97.159,96.752,97.06,5410855
2017-07-17,97.059,97.06,96.604,96.792,2249571
2017-07-24,96.948,97.4,96.603,97.0,1055818
2017-07-31,97.094,97.382,96.601,96.843,152635
2017-08-07,96.602,97.097,96.601,96.9,218642
2017-08-14,96.756,96.985,96.091,96.594,168871
2017-08-21,96.205,96.901,96.002,96.401,730671
2017-08-28,96.848,96.886,96.253,96.59,1042
2017-09-04,96.749,96.795,96.0,96.399,123830
2017-09-11,96.066,96.657,96.0,96.17,124310
2017-09-18,96.058,96.592,95.8,95.848,381355
2017-09-25,95.85,95.998,95.7,95.77,101108
2017-10-02,95.788,95.98,95.5,95.798,207206
2017-10-09,95.7,95.799,95.4,95.6,60283
2017-10-16,95.6,95.959,95.55,95.751,265910
2017-10-23,95.801,96.5,95.753,96.5,333298
2017-10-30,96.162,96.5,96.08,96.415,18519
2017-11-06,96.496,96.598,96.15,96.15,4648
2017-11-13,96.152,96.489,95.95,96.024,15524
2017-11-20,96.099,96.595,96.012,96.498,6853
2017-11-27,96.017,96.497,96.0,96.49,292
2017-12-04,96.598,96.6,96.02,96.398,705129
2017-12-11,96.162,96.596,96.151,96.301,4234
2017-12-18,96.598,97.0,96.305,96.75,300585
2017-12-25,96.424,98.463,96.411,97.5,23070922
2018-01-01,97.498,97.899,96.63,97.019,312
2018-01-08,97.194,98.4,97.194,98.399,8953
