<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MOEX.SU52004RMFS7:TQOB,W,24/01/22,00:00:00,94.0200000,96.9990000,94.0200000,95.9960000,5286
MOEX.SU52004RMFS7:TQOB,W,31/01/22,00:00:00,95.4950000,96.0000000,94.0210000,95.4850000,831
MOEX.SU52004RMFS7:TQOB,W,07/02/22,00:00:00,95.4980000,95.9970000,93.6710000,95.4800000,2903
MOEX.SU52004RMFS7:TQOB,W,14/02/22,00:00:00,93.7020000,95.4850000,93.0000000,93.9970000,3880
MOEX.SU52004RMFS7:TQOB,W,21/02/22,00:00:00,94.1010000,95.4000000,86.9730000,89.0000000,1141
MOEX.SU52004RMFS7:TQOB,W,21/03/22,00:00:00,92.0000000,99.1330000,91.0000000,94.6000000,8165
MOEX.SU52004RMFS7:TQOB,W,28/03/22,00:00:00,101.6250000,101.6250000,95.0000000,100.0000000,198321
MOEX.SU52004RMFS7:TQOB,W,04/04/22,00:00:00,106.8860000,106.8860000,99.5000000,99.9880000,22876
MOEX.SU52004RMFS7:TQOB,W,11/04/22,00:00:00,99.9890000,100.5000000,99.6700000,100.4000000,83043
MOEX.SU52004RMFS7:TQOB,W,18/04/22,00:00:00,100.3000000,105.8490000,100.2500000,101.4990000,102966
MOEX.SU52004RMFS7:TQOB,W,25/04/22,00:00:00,101.5000000,102.4990000,101.3000000,101.8000000,16276
MOEX.SU52004RMFS7:TQOB,W,02/05/22,00:00:00,99.7700000,104.2990000,99.7700000,102.8490000,1938
MOEX.SU52004RMFS7:TQOB,W,09/05/22,00:00:00,104.9990000,104.9990000,102.0100000,102.9000000,1467
MOEX.SU52004RMFS7:TQOB,W,16/05/22,00:00:00,104.5390000,104.5390000,102.0020000,102.8990000,1307
MOEX.SU52004RMFS7:TQOB,W,23/05/22,00:00:00,102.9980000,102.9990000,101.1040000,101.1040000,324659
MOEX.SU52004RMFS7:TQOB,W,30/05/22,00:00:00,102.7490000,102.7490000,101.5000000,102.5000000,1630
MOEX.SU52004RMFS7:TQOB,W,06/06/22,00:00:00,99.4470000,102.7000000,98.0100000,101.2990000,1912
MOEX.SU52004RMFS7:TQOB,W,13/06/22,00:00:00,102.4980000,102.5000000,100.1900000,101.0000000,890
MOEX.SU52004RMFS7:TQOB,W,20/06/22,00:00:00,100.2000000,101.9990000,96.0000000,97.8800000,95765
MOEX.SU52004RMFS7:TQOB,W,27/06/22,00:00:00,97.4980000,99.1000000,95.0610000,96.7500000,1298
MOEX.SU52004RMFS7:TQOB,W,04/07/22,00:00:00,96.7400000,97.6960000,96.7400000,96.9910000,856
MOEX.SU52004RMFS7:TQOB,W,11/07/22,00:00:00,96.9900000,99.1000000,95.7630000,96.1000000,1047
MOEX.SU52004RMFS7:TQOB,W,18/07/22,00:00:00,96.5000000,99.1000000,95.5260000,95.9890000,1476
MOEX.SU52004RMFS7:TQOB,W,25/07/22,00:00:00,95.5160000,99.0990000,95.0990000,95.1000000,6597
MOEX.SU52004RMFS7:TQOB,W,01/08/22,00:00:00,95.1990000,95.1990000,94.4680000,94.6500000,5263
MOEX.SU52004RMFS7:TQOB,W,08/08/22,00:00:00,94.7000000,96.0970000,92.1510000,93.7900000,76732
MOEX.SU52004RMFS7:TQOB,W,15/08/22,00:00:00,93.7910000,96.1010000,93.0080000,93.2000000,13379
MOEX.SU52004RMFS7:TQOB,W,22/08/22,00:00:00,94.4990000,94.5000000,92.2080000,92.2500000,421017
MOEX.SU52004RMFS7:TQOB,W,29/08/22,00:00:00,92.5800000,93.5000000,92.2010000,92.3490000,2028
MOEX.SU52004RMFS7:TQOB,W,05/09/22,00:00:00,92.5990000,94.9990000,92.0500000,92.2490000,349890
MOEX.SU52004RMFS7:TQOB,W,12/09/22,00:00:00,92.2600000,94.3780000,92.0610000,92.5000000,112616
MOEX.SU52004RMFS7:TQOB,W,19/09/22,00:00:00,92.7490000,94.0610000,92.0560000,92.7140000,259792
MOEX.SU52004RMFS7:TQOB,W,26/09/22,00:00:00,91.5020000,98.7010000,91.5010000,93.9000000,95191
MOEX.SU52004RMFS7:TQOB,W,03/10/22,00:00:00,93.5000000,95.9990000,93.3000000,93.9600000,154121
MOEX.SU52004RMFS7:TQOB,W,10/10/22,00:00:00,94.2500000,95.9990000,93.9000000,94.3300000,1138581
MOEX.SU52004RMFS7:TQOB,W,17/10/22,00:00:00,95.9990000,95.9990000,94.2010000,94.2900000,21905
MOEX.SU52004RMFS7:TQOB,W,24/10/22,00:00:00,94.2500000,95.4990000,93.6580000,94.2500000,45836
MOEX.SU52004RMFS7:TQOB,W,31/10/22,00:00:00,95.0000000,95.9000000,93.8210000,94.2030000,6393
MOEX.SU52004RMFS7:TQOB,W,07/11/22,00:00:00,95.5000000,95.5000000,93.3540000,93.9500000,16235
