Date,Open,High,Low,Close,Volume
2019-03-25,94.219,94.522,94.052,94.056,16777
2019-04-01,94.22,94.22,93.81,93.999,276889
2019-04-08,93.95,94.05,93.921,93.921,420623
2019-04-15,93.999,93.999,93.535,93.7,53261
2019-04-22,93.727,93.73,93.39,93.41,455790
2019-04-29,93.43,93.43,93.05,93.099,54820
2019-05-06,93.134,93.134,92.75,92.801,202282
2019-05-13,92.551,92.85,92.52,92.638,32238
2019-05-20,93.998,93.998,92.399,92.43,480679
2019-05-27,92.4,92.43,92.101,92.11,175644
2019-06-03,92.5,92.5,92.005,92.3,454406
2019-06-10,92.151,92.68,92.15,92.4,711698
2019-06-17,92.489,93.99,92.239,93.05,4388565
2019-06-24,93.149,93.5,92.804,93.45,3715657
2019-07-01,93.499,93.99,93.299,93.598,488330
2019-07-08,93.55,93.597,93.25,93.4,3477240
2019-07-15,93.44,93.499,93.3,93.45,111275
2019-07-22,93.999,94.0,93.3,93.59,295928
2019-07-29,93.6,93.6,93.349,93.548,1407727
2019-08-05,93.549,93.551,93.157,93.314,738353
2019-08-12,93.579,93.836,92.802,92.88,870728
2019-08-19,92.9,93.101,92.5,92.849,1357022
2019-08-26,92.9,93.3,92.4,92.55,163585
2019-09-02,93.249,93.3,92.4,92.602,288513
2019-09-09,93.199,93.3,92.501,93.059,1106858
2019-09-16,93.061,93.199,92.721,93.06,2353771
2019-09-23,93.149,93.449,92.919,93.2,869357
2019-09-30,93.119,93.399,93.05,93.24,8813
2019-10-07,93.496,93.496,93.007,93.25,241480
2019-10-14,93.449,93.59,93.17,93.471,744207
2019-10-21,93.401,93.84,93.4,93.799,183422
2019-10-28,93.999,94.0,93.7,93.899,551882
2019-11-04,93.9,94.139,93.651,93.97,599613
2019-11-11,94.14,94.849,93.86,94.849,1709816
2019-11-18,94.849,95.49,94.75,95.49,509716
2019-11-25,95.539,95.929,95.342,95.89,73614
2019-12-02,95.889,97.499,95.302,96.345,2960608
2019-12-09,96.329,96.865,96.3,96.865,78969
2019-12-16,96.593,96.999,96.55,96.998,62130
2019-12-23,96.999,97.15,96.7,96.85,34147
2019-12-30,97.148,97.149,96.586,97.001,209473
2020-01-06,96.903,97.299,96.903,97.299,65544
2020-01-13,98.999,98.999,97.056,97.451,161219
2020-01-20,97.453,98.5,97.392,98.25,1655711
2020-01-27,99.244,99.244,98.001,98.19,460904
2020-02-03,98.19,98.4,98.0,98.303,2725336
2020-02-10,98.304,99.1,98.304,98.999,436179
2020-02-17,99.0,99.9,98.9,99.797,584018
2020-02-24,102.0,102.0,95.001,98.2,1167564
2020-03-02,98.347,99.498,97.5,98.0,1063255
2020-03-09,98.998,98.998,94.0,94.9,1294383
2020-03-16,94.001,95.067,90.03,94.8,1071291
2020-03-23,93.276,97.03,93.276,96.477,125192
2020-03-30,96.794,97.09,96.006,97.09,104127
2020-04-06,96.751,98.06,96.75,97.29,1266710
2020-04-13,96.981,98.4,96.832,98.1,1971682
2020-04-20,97.671,99.2,97.552,99.2,1387091
2020-04-27,99.54,99.98,99.24,99.5,785954
2020-05-04,99.898,100.0,99.102,99.499,738946
2020-05-11,99.5,100.05,99.3,100.05,537642
2020-05-18,100.01,101.149,99.802,100.8,3158602
2020-05-25,101.148,101.148,100.602,100.799,1698435
2020-06-01,101.047,101.047,100.3,100.796,348458
2020-06-08,100.894,100.895,100.012,100.013,987309
2020-06-15,100.021,100.978,100.001,100.25,3561758
2020-06-22,100.497,100.977,100.001,100.288,269389
2020-06-29,100.42,100.429,99.961,100.0,52350
2020-07-06,99.9,100.489,99.601,99.97,27251
2020-07-13,100.239,100.24,99.65,99.779,270045
2020-07-20,99.8,100.036,99.401,99.6,909374
2020-07-27,100.698,100.699,99.533,99.7,124328
2020-08-03,99.6,100.0,99.6,99.798,201927
2020-08-10,99.999,100.395,99.623,99.85,194014
2020-08-17,100.06,100.109,99.602,99.849,122495
2020-08-24,99.652,99.975,99.51,99.749,588550
2020-08-31,99.561,99.976,99.362,99.848,376812
2020-09-07,99.848,100.51,99.452,99.999,877652
2020-09-14,100.25,100.25,99.6,99.799,686270
2020-09-21,100.13,100.13,99.551,99.75,26725
2020-09-28,99.712,99.959,99.55,99.9,280233
2020-10-05,99.66,100.14,99.6,99.997,177609
2020-10-12,99.976,100.0,99.555,99.649,122067
2020-10-19,99.613,99.889,99.45,99.6,622896
2020-10-26,99.821,99.821,99.35,99.5,156768
2020-11-02,99.5,99.79,99.29,99.77,142984
2020-11-09,99.502,99.95,99.5,99.95,143318
2020-11-16,99.948,100.2,99.501,100.1,99807
2020-11-23,100.339,100.498,100.05,100.399,239938
2020-11-30,100.395,100.533,100.15,100.41,288171
2020-12-07,100.0,100.649,100.0,100.595,97062
2020-12-14,100.401,100.993,100.301,100.993,351962
2020-12-21,100.9,101.61,100.7,101.45,1055866
2020-12-28,101.7,101.765,101.0,101.0,315232
2021-01-04,100.151,102.398,100.15,101.5,9066
2021-01-11,101.75,102.0,101.325,101.549,71997
2021-01-18,101.513,101.686,101.26,101.5,122112
2021-01-25,101.825,101.925,101.225,101.52,247330
2021-02-01,101.52,101.626,101.252,101.626,139041
2021-02-08,101.3,101.799,100.804,101.05,586366
2021-02-15,101.599,101.6,100.511,100.75,324215
2021-02-22,101.0,101.299,99.651,99.75,628822
2021-03-01,99.989,99.993,99.25,99.63,628165
2021-03-08,99.629,100.0,99.452,99.7,53852
2021-03-15,99.8,99.82,99.301,99.36,76326
2021-03-22,99.499,99.499,98.0,98.741,534848
2021-03-29,98.749,99.101,98.05,98.3,807826
2021-04-05,99.397,99.397,97.85,98.05,578356
2021-04-12,98.099,98.999,97.851,98.4,520304
2021-04-19,98.549,99.999,98.172,98.8,303353
2021-04-26,98.898,99.996,98.525,98.98,466424
2021-05-03,99.04,99.993,98.662,99.459,148139
2021-05-10,99.382,99.677,99.01,99.25,115427
2021-05-17,99.399,99.676,99.0,99.24,94637
2021-05-24,99.35,99.989,98.926,99.177,138562
2021-05-31,99.26,101.261,98.889,98.901,264325
2021-06-07,99.097,99.702,98.816,98.939,710088
2021-06-14,99.039,99.04,98.499,98.55,306750
2021-06-21,98.727,98.727,98.326,98.5,352165
2021-06-28,98.648,98.648,98.271,98.492,128472
2021-07-05,98.49,98.7,98.352,98.45,40140
2021-07-12,98.538,98.538,97.925,98.048,1123409
2021-07-19,97.812,98.498,97.812,97.89,3300420
2021-07-26,98.117,98.399,97.86,98.38,1344194
2021-08-02,98.389,98.5,98.203,98.489,1255196
2021-08-09,98.489,98.699,98.11,98.336,639060
2021-08-16,98.337,98.337,97.903,98.05,1213513
2021-08-23,97.705,98.197,97.705,98.05,893758
2021-08-30,98.139,98.139,97.79,97.899,238245
2021-09-06,97.991,97.991,97.7,97.79,118669
2021-09-13,97.848,98.399,97.513,97.74,1741292
2021-09-20,97.838,98.075,97.218,97.479,240491
2021-09-27,97.699,97.699,97.003,97.5,2748152
2021-10-04,97.519,97.52,96.983,97.314,658703
2021-10-11,97.335,97.347,97.046,97.102,33996
2021-10-18,97.347,97.35,97.045,97.25,1091787
2021-10-25,97.249,97.348,96.651,96.994,1631133
2021-11-01,97.129,97.499,96.636,97.05,155062
2021-11-08,96.851,98.142,96.763,97.246,1651551
2021-11-15,97.097,97.303,96.722,97.099,522742
2021-11-22,97.296,97.296,96.4,96.674,768333
2021-11-29,96.501,97.35,96.5,97.055,1321211
2021-12-06,97.996,97.996,96.767,96.978,1058615
2021-12-13,96.966,97.43,96.553,96.899,109597
2021-12-20,96.671,97.896,96.52,97.14,933743
2021-12-27,97.139,97.972,97.006,97.386,193591
2022-01-03,97.649,97.649,97.002,97.45,2308
2022-01-10,97.457,97.6,96.27,96.878,140686
2022-01-17,96.538,96.829,95.661,95.75,934724
2022-01-24,95.849,95.849,94.862,95.479,419934
2022-01-31,94.881,96.52,94.881,95.489,53877
2022-02-07,95.49,96.399,94.922,95.15,165017
2022-02-14,95.179,95.18,94.648,94.902,204653
2022-02-21,94.8,94.9,85.0,87.191,188958
2022-03-21,84.002,96.99,84.0,96.701,296936
2022-03-28,96.003,100.5,96.001,99.998,740879
2022-04-04,99.999,100.0,96.6,99.899,253653
2022-04-11,99.914,101.0,99.9,100.5,1078748
2022-04-18,101.987,102.1,100.65,102.1,1074380
2022-04-25,102.103,102.844,101.824,102.6,488696
2022-05-02,102.5,102.791,102.199,102.55,173353
2022-05-09,102.55,103.0,102.42,102.85,112053
2022-05-16,104.156,104.156,102.69,102.938,585390
2022-05-23,102.652,103.84,101.0,101.381,272731
2022-05-30,101.1,103.247,101.0,101.95,371207
2022-06-06,102.23,102.23,100.989,101.203,479850
2022-06-13,100.289,101.35,99.6,99.916,629389
2022-06-20,99.996,99.996,95.701,96.4,1083756
2022-06-27,97.32,97.349,95.978,96.518,97663
2022-07-04,97.159,97.461,96.15,96.485,266015
2022-07-11,96.499,97.501,96.0,96.3,70765
2022-07-18,96.321,96.479,95.551,95.551,401550
2022-07-25,95.647,95.686,95.45,95.616,456553
2022-08-01,95.673,95.675,95.249,95.25,460867
2022-08-08,95.382,95.594,95.049,95.065,27499
2022-08-15,95.672,95.672,94.449,94.865,100012
2022-08-22,94.679,95.598,94.5,94.72,76596
2022-08-29,94.72,94.849,94.349,94.349,329802
2022-09-05,94.796,94.798,94.101,94.391,26456
2022-09-12,94.313,94.692,94.276,94.4,39104
2022-09-19,94.4,96.1,94.155,95.378,111417
2022-09-26,94.513,96.549,94.5,96.398,174807
2022-10-03,96.432,97.2,96.243,97.002,267053
2022-10-10,96.8,97.598,96.8,97.158,44416
2022-10-17,97.157,97.596,96.947,97.339,21794
2022-10-24,97.258,97.599,96.61,97.287,35144
2022-10-31,97.15,97.599,97.077,97.077,229837
2022-11-07,97.399,97.599,97.054,97.299,82600
