Date,Open,High,Low,Close,Volume
2020-09-14,98.2,98.2,97.81,98.1,473692
2020-09-21,97.82,98.4,97.68,98.101,2348029
2020-09-28,98.15,98.199,98.149,98.18,228977
2020-10-05,98.18,98.4,97.902,98.199,847958
2020-10-12,98.25,100.0,98.1,98.199,7275
2020-10-19,98.2,98.4,98.1,98.239,5507
2020-10-26,98.38,98.4,97.602,98.148,11798
2020-11-02,98.151,98.29,98.049,98.2,92558
2020-11-09,99.4,99.4,97.95,98.299,2089615
2020-11-16,98.4,98.7,98.1,98.698,1527337
2020-11-23,98.93,102.01,98.648,99.449,3046907
2020-11-30,99.399,99.5,99.102,99.45,808037
2020-12-07,99.361,99.9,99.299,99.72,73909
2020-12-14,99.7,100.24,99.132,100.24,1501610
2020-12-21,104.999,104.999,100.0,101.049,3499528
2020-12-28,101.5,105.93,100.905,101.0,64747
2021-01-04,102.3,102.85,101.21,101.565,6927
2021-01-11,101.54,101.541,100.65,100.75,1258170
2021-01-18,100.61,101.39,100.61,100.8,2779126
2021-01-25,100.75,101.1,100.3,100.649,3669421
2021-02-01,101.1,101.1,100.449,100.65,773159
2021-02-08,100.53,100.749,99.969,100.098,2959668
2021-02-15,100.5,100.5,99.81,100.099,5133729
2021-02-22,100.0,100.23,99.4,99.65,813499
2021-03-01,99.79,99.98,98.999,99.247,5575213
2021-03-08,99.321,100.0,99.201,99.353,132709
2021-03-15,99.883,100.0,99.1,99.152,217871
2021-03-22,99.25,99.36,98.001,98.415,3618197
2021-03-29,98.999,99.0,97.92,98.299,3063896
2021-04-05,98.638,99.202,97.521,97.85,64339
2021-04-12,97.94,98.6,97.121,98.4,1017028
2021-04-19,98.31,98.549,97.759,98.4,2042622
2021-04-26,98.627,98.979,98.198,98.728,608417
2021-05-03,98.351,98.893,98.351,98.801,6969
2021-05-10,98.934,99.241,98.502,99.098,625860
2021-05-17,98.862,99.24,98.584,98.8,3695304
2021-05-24,98.8,99.236,98.6,98.699,557517
2021-05-31,98.752,98.83,98.351,98.5,292581
2021-06-07,98.335,98.699,98.0,98.505,842193
2021-06-14,98.507,98.894,98.153,98.399,406344
2021-06-21,98.405,98.699,97.703,98.15,395405
2021-06-28,98.15,98.698,97.822,98.1,4513135
2021-07-05,98.103,98.6,97.7,98.2,18968
2021-07-12,98.698,98.698,97.742,97.757,3631129
2021-07-19,97.85,98.299,97.553,97.849,1258367
2021-07-26,97.48,98.3,97.48,98.3,1948685
2021-08-02,98.678,98.679,97.806,98.297,527786
2021-08-09,98.2,98.675,98.014,98.248,27562
2021-08-16,98.1,98.3,97.811,98.144,266324
2021-08-23,98.298,98.4,97.314,98.109,276363
2021-08-30,97.534,98.399,97.512,97.93,144915
2021-09-06,98.199,98.199,97.2,97.699,21236
2021-09-13,97.999,97.999,97.2,97.499,115603
2021-09-20,97.999,97.999,96.5,96.501,153598
2021-09-27,96.7,97.297,96.3,96.699,416496
2021-10-04,96.4,96.674,96.001,96.311,121212
2021-10-11,96.969,96.971,96.051,96.479,20049
2021-10-18,96.444,96.444,96.026,96.042,104060
2021-10-25,96.051,96.25,95.003,95.944,529237
2021-11-01,95.945,96.265,95.51,95.93,15566
2021-11-08,95.831,96.604,95.57,96.604,113901
2021-11-15,95.903,96.247,95.8,95.96,135008
2021-11-22,96.248,96.248,94.981,95.799,19483
2021-11-29,95.815,96.484,95.501,96.297,21860
2021-12-06,96.249,96.249,95.653,96.147,2131
2021-12-13,96.237,96.4,95.617,95.908,9813
2021-12-20,95.631,96.385,95.63,96.349,16879
2021-12-27,96.105,96.42,95.724,96.42,71442
2022-01-03,96.106,96.989,96.093,96.445,14275
2022-01-10,96.467,96.467,95.201,95.937,224528
2022-01-17,95.97,96.239,94.801,94.801,7402
2022-01-24,94.995,95.7,93.102,94.68,76398
2022-01-31,94.65,94.768,94.151,94.768,11787
2022-02-07,94.404,95.182,94.0,94.399,3503
2022-02-14,94.428,99.577,93.75,94.009,5371
2022-02-21,93.851,97.701,81.046,88.995,23536
2022-03-21,79.0,95.999,79.0,95.511,129270
2022-03-28,95.0,100.051,95.0,100.051,121942
2022-04-04,100.101,100.25,98.505,100.0,66154
2022-04-11,100.0,101.0,99.6,100.4,65073
2022-04-18,100.798,102.0,100.456,101.997,55736
2022-04-25,101.701,102.45,101.3,102.43,236698
2022-05-02,102.5,104.962,102.126,102.699,24113
2022-05-09,102.767,102.95,102.427,102.627,19254
2022-05-16,103.246,103.541,102.653,102.967,52598
2022-05-23,102.967,103.421,100.0,101.1,57053
2022-05-30,101.796,103.211,100.822,101.63,394262
2022-06-06,101.603,103.389,99.101,100.687,274216
2022-06-13,102.811,102.812,99.6,100.5,336174
2022-06-20,99.545,100.7,97.0,97.15,839886
2022-06-27,99.959,99.959,95.105,96.301,119360
2022-07-04,96.3,98.0,95.246,96.7,16904
2022-07-11,96.699,97.699,95.106,96.51,36857
2022-07-18,96.7,96.7,95.469,95.806,194854
2022-07-25,95.935,96.549,95.001,95.249,279661
2022-08-01,95.3,96.599,94.5,94.749,875819
2022-08-08,95.878,95.878,93.265,93.7,67079
2022-08-15,95.702,95.702,92.645,92.945,454232
2022-08-22,92.945,94.953,92.33,92.799,478034
2022-08-29,92.883,93.899,92.247,92.73,5188
2022-09-05,92.73,92.871,92.49,92.75,42591
2022-09-12,92.75,93.219,92.47,92.654,97024
2022-09-19,92.76,93.99,92.504,93.385,141533
2022-09-26,92.652,94.8,92.65,94.689,191767
2022-10-03,94.364,96.991,94.351,95.25,183474
2022-10-10,95.649,97.967,94.82,95.284,162629
2022-10-17,96.0,97.996,94.703,95.15,88181
2022-10-24,97.159,97.29,94.777,95.252,64610
2022-10-31,95.251,96.097,94.869,95.228,8999
2022-11-07,94.951,96.599,94.6,95.228,9092
