<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SU52002RMFS1,W,02/04/18,00:00:00,99.0000000,99.0000000,96.4000000,96.7000000,1491508
SU52002RMFS1,W,09/04/18,00:00:00,96.8000000,97.1000000,96.0000000,96.4550000,634001
SU52002RMFS1,W,16/04/18,00:00:00,97.3990000,97.3990000,96.5010000,97.2000000,3633792
SU52002RMFS1,W,23/04/18,00:00:00,99.0000000,99.0000000,96.4490000,97.1990000,4466348
SU52002RMFS1,W,30/04/18,00:00:00,97.8990000,97.9000000,96.7020000,96.8500000,7570
SU52002RMFS1,W,07/05/18,00:00:00,96.9000000,98.5070000,96.8000000,96.9000000,96966
SU52002RMFS1,W,14/05/18,00:00:00,96.9000000,97.2500000,96.8500000,97.2500000,624715
SU52002RMFS1,W,21/05/18,00:00:00,97.2500000,97.6000000,96.5000000,97.1500000,537841
SU52002RMFS1,W,28/05/18,00:00:00,97.4000000,97.4000000,96.9500000,97.2000000,218135
SU52002RMFS1,W,04/06/18,00:00:00,97.1000000,97.4000000,97.0000000,97.3500000,270836
SU52002RMFS1,W,11/06/18,00:00:00,97.1020000,97.1020000,96.6490000,96.7500000,3165145
SU52002RMFS1,W,18/06/18,00:00:00,96.7500000,97.9990000,96.6520000,96.7000000,289035
SU52002RMFS1,W,25/06/18,00:00:00,97.4990000,97.4990000,96.7500000,96.7500000,1624275
SU52002RMFS1,W,02/07/18,00:00:00,96.7500000,96.7500000,96.6500000,96.7490000,86209
SU52002RMFS1,W,09/07/18,00:00:00,96.7500000,96.7500000,96.6510000,96.7000000,123701
SU52002RMFS1,W,16/07/18,00:00:00,96.7500000,96.7500000,96.4000000,96.5000000,1559557
SU52002RMFS1,W,23/07/18,00:00:00,96.7000000,96.7490000,95.6810000,95.8980000,559741
SU52002RMFS1,W,30/07/18,00:00:00,95.9900000,96.0790000,95.6620000,95.6990000,684687
SU52002RMFS1,W,06/08/18,00:00:00,95.8470000,95.8490000,95.0000000,95.2400000,626905
SU52002RMFS1,W,13/08/18,00:00:00,95.2500000,95.2500000,93.3700000,93.4000000,186224
SU52002RMFS1,W,20/08/18,00:00:00,93.5990000,93.8690000,93.0010000,93.8690000,102948
SU52002RMFS1,W,27/08/18,00:00:00,93.9690000,94.2000000,93.6000000,94.1000000,285341
SU52002RMFS1,W,03/09/18,00:00:00,94.0300000,94.0300000,93.2000000,93.7680000,543799
SU52002RMFS1,W,10/09/18,00:00:00,93.7680000,94.0000000,93.0750000,93.9990000,304428
SU52002RMFS1,W,17/09/18,00:00:00,94.1110000,94.1490000,93.9800000,93.9950000,71757
SU52002RMFS1,W,24/09/18,00:00:00,94.0000000,94.3500000,93.8040000,94.2500000,13067
SU52002RMFS1,W,01/10/18,00:00:00,94.2400000,94.3490000,93.6020000,94.0000000,55171
SU52002RMFS1,W,08/10/18,00:00:00,94.1900000,94.1900000,93.6020000,93.7790000,9529
SU52002RMFS1,W,15/10/18,00:00:00,93.7980000,93.8910000,93.3630000,93.6990000,69692
SU52002RMFS1,W,22/10/18,00:00:00,93.5030000,94.2000000,93.2140000,93.5960000,238970
SU52002RMFS1,W,29/10/18,00:00:00,93.5850000,93.6950000,93.4000000,93.5000000,43222
SU52002RMFS1,W,05/11/18,00:00:00,93.4600000,93.5990000,93.1130000,93.2500000,21320
SU52002RMFS1,W,12/11/18,00:00:00,93.5290000,93.5290000,92.5260000,93.0490000,178292
SU52002RMFS1,W,19/11/18,00:00:00,92.6810000,93.1810000,92.6300000,92.8500000,64946
SU52002RMFS1,W,26/11/18,00:00:00,93.1250000,93.1980000,92.6390000,93.1980000,63304
SU52002RMFS1,W,03/12/18,00:00:00,93.0590000,93.3590000,93.0000000,93.2500000,48262
SU52002RMFS1,W,10/12/18,00:00:00,93.1510000,93.4770000,93.1500000,93.2300000,112411
SU52002RMFS1,W,17/12/18,00:00:00,93.5000000,93.5000000,92.7840000,93.1000000,55820
SU52002RMFS1,W,24/12/18,00:00:00,93.2990000,93.8090000,92.9010000,93.5000000,574889
SU52002RMFS1,W,31/12/18,00:00:00,93.8500000,93.8500000,93.4500000,93.5970000,12
SU52002RMFS1,W,07/01/19,00:00:00,93.5990000,94.2490000,93.2710000,94.0480000,539336
SU52002RMFS1,W,14/01/19,00:00:00,93.9210000,94.5500000,93.6000000,94.3500000,1622889
SU52002RMFS1,W,21/01/19,00:00:00,94.4010000,94.9990000,94.3000000,94.7990000,138372
SU52002RMFS1,W,28/01/19,00:00:00,95.0960000,95.0960000,94.3720000,94.9990000,512514
SU52002RMFS1,W,04/02/19,00:00:00,95.1470000,95.1990000,94.8490000,94.8990000,122413
SU52002RMFS1,W,11/02/19,00:00:00,95.1970000,95.1970000,94.6650000,94.7500000,269681
SU52002RMFS1,W,18/02/19,00:00:00,94.7300000,94.9990000,94.5010000,94.6010000,8430
SU52002RMFS1,W,25/02/19,00:00:00,94.6010000,94.7500000,94.5010000,94.6980000,141191
SU52002RMFS1,W,04/03/19,00:00:00,94.6980000,94.6980000,94.5000000,94.5690000,322194
SU52002RMFS1,W,11/03/19,00:00:00,94.5060000,94.5980000,94.2010000,94.4000000,115649
