Date,Open,High,Low,Close,Volume
2021-10-11,96.8,97.0,95.2,95.75,1002893
2021-10-18,95.749,96.0,95.585,95.75,393
2021-10-25,95.65,97.0,95.4,96.5,1095
2021-11-01,96.5,96.799,95.003,95.857,721
2021-11-08,95.7,101.479,95.5,95.6,3318
2021-11-15,95.6,100.0,95.225,100.0,1184
2021-11-22,95.65,101.425,94.552,95.0,1103365
2021-11-29,95.54,95.65,94.55,95.65,2595
2021-12-06,95.65,95.65,95.003,95.65,1505
2021-12-13,95.6,95.65,95.5,95.5,1128
2021-12-20,95.65,99.15,95.142,95.499,3528
2021-12-27,95.649,99.648,95.405,95.999,6429
2022-01-03,95.55,101.914,95.55,97.0,200
2022-01-10,95.5,97.566,94.567,96.998,209265
2022-01-17,95.4,95.499,89.263,95.488,1959
2022-01-24,94.02,96.999,94.02,95.996,5286
2022-01-31,95.495,96.0,94.021,95.485,831
2022-02-07,95.498,95.997,93.671,95.48,2903
2022-02-14,93.702,95.485,93.0,93.997,3880
2022-02-21,94.101,95.4,86.973,89.0,1141
2022-03-21,92.0,99.133,91.0,94.6,8165
2022-03-28,101.625,101.625,95.0,100.0,198321
2022-04-04,106.886,106.886,99.5,99.988,22876
2022-04-11,99.989,100.5,99.67,100.4,83043
2022-04-18,100.3,105.849,100.25,101.499,102966
2022-04-25,101.5,102.499,101.3,101.8,16276
2022-05-02,99.77,104.299,99.77,102.849,1938
2022-05-09,104.999,104.999,102.01,102.9,1467
2022-05-16,104.539,104.539,102.002,102.899,1307
2022-05-23,102.998,102.999,101.104,101.104,324659
2022-05-30,102.749,102.749,101.5,102.5,1630
2022-06-06,99.447,102.7,98.01,101.299,1912
2022-06-13,102.498,102.5,100.19,101.0,890
2022-06-20,100.2,101.999,96.0,97.88,95765
2022-06-27,97.498,99.1,95.061,96.75,1298
2022-07-04,96.74,97.696,96.74,96.991,856
2022-07-11,96.99,99.1,95.763,96.1,1047
2022-07-18,96.5,99.1,95.526,95.989,1476
2022-07-25,95.516,99.099,95.099,95.1,6597
2022-08-01,95.199,95.199,94.468,94.65,5263
2022-08-08,94.7,96.097,92.151,93.79,76732
2022-08-15,93.791,96.101,93.008,93.2,13379
2022-08-22,94.499,94.5,92.208,92.25,421017
2022-08-29,92.58,93.5,92.201,92.349,2028
2022-09-05,92.599,94.999,92.05,92.249,349890
2022-09-12,92.26,94.378,92.061,92.5,112616
2022-09-19,92.749,94.061,92.056,92.714,259792
2022-09-26,91.502,98.701,91.501,93.9,95191
2022-10-03,93.5,95.999,93.3,93.96,154121
2022-10-10,94.25,95.999,93.9,94.33,1138581
2022-10-17,95.999,95.999,94.201,94.29,21905
2022-10-24,94.25,95.499,93.658,94.25,45836
2022-10-31,95.0,95.9,93.821,94.203,6393
2022-11-07,95.5,95.5,93.354,93.95,16235
