,open,close,high,low,value,volume,begin,end
0,680.5,670.14,687.96,670.14,9665683.04,14215.0,2011-01-27,2011-01-27 23:59:59
1,679.49,673.0,679.5,670.0,4022562.81,5984.0,2011-01-28,2011-01-28 23:59:59
2,670.0,679.81,679.81,662.03,2752757.57,4079.0,2011-01-31,2011-01-31 23:59:59
3,679.1,675.25,685.0,675.25,2353505.45,3460.0,2011-02-01,2011-02-01 23:59:59
4,675.0,680.2,685.0,668.46,4968278.86,7279.0,2011-02-02,2011-02-02 23:59:59
5,680.0,695.0,700.0,680.0,5142655.9,7414.0,2011-02-03,2011-02-03 23:59:59
6,695.0,692.01,705.0,685.0,5896360.12,8422.0,2011-02-04,2011-02-04 19:55:57
7,700.0,698.84,705.0,681.0,1759640.42,2530.0,2011-02-07,2011-02-07 23:59:59
8,700.0,705.0,705.0,690.0,15993769.64,22868.0,2011-02-08,2011-02-08 23:59:59
9,705.0,715.0,728.8,705.0,3068329.42,4276.0,2011-02-09,2011-02-09 23:59:59
10,715.65,715.64,727.32,710.0,2245911.77,3129.0,2011-02-10,2011-02-10 23:59:59
11,728.4,718.47,728.4,705.01,468775.07,653.0,2011-02-11,2011-02-11 23:59:59
12,723.99,724.0,728.99,723.99,420499.11,580.0,2011-02-14,2011-02-14 23:59:59
13,724.0,724.98,725.0,724.0,223986.83,309.0,2011-02-15,2011-02-15 23:59:59
14,725.0,713.01,725.0,710.0,2486187.43,3436.0,2011-02-16,2011-02-16 23:59:59
15,725.0,721.36,725.0,710.2,342490.06,474.0,2011-02-17,2011-02-17 23:59:59
16,715.0,710.0,718.99,705.0,3989318.29,5630.0,2011-02-18,2011-02-18 23:59:59
17,710.0,720.0,725.0,710.0,1984027.42,2757.0,2011-02-21,2011-02-21 23:59:59
18,715.0,722.0,722.66,715.0,1374162.35,1918.0,2011-02-22,2011-02-22 23:59:59
19,720.0,720.0,720.0,715.0,228929.4,320.0,2011-02-24,2011-02-24 23:59:59
20,712.5,708.0,712.5,685.01,2878865.75,4074.0,2011-02-25,2011-02-25 23:59:59
21,700.0,694.76,705.0,680.4,1185753.15,1718.0,2011-02-28,2011-02-28 23:59:59
22,696.4,684.9,696.4,677.2,1312859.0,1910.0,2011-03-01,2011-03-01 23:59:59
23,674.2,685.0,685.0,673.9,1654881.0,2450.0,2011-03-02,2011-03-02 23:59:59
24,683.9,684.0,684.0,683.9,266731.0,390.0,2011-03-03,2011-03-03 23:59:59
25,675.0,659.9,675.0,659.9,852295.0,1290.0,2011-03-05,2011-03-05 23:59:59
26,662.6,668.9,668.9,662.0,1119574.0,1690.0,2011-03-09,2011-03-09 23:59:59
27,675.0,660.7,678.9,660.7,1567841.0,2370.0,2011-03-10,2011-03-10 23:59:59
28,664.9,665.0,665.0,664.9,1828710.0,2750.0,2011-03-11,2011-03-11 23:59:59
29,646.0,633.5,646.0,610.0,2688923.0,4260.0,2011-03-14,2011-03-14 23:59:59
30,600.2,607.9,637.4,531.0,2123451.0,3530.0,2011-03-15,2011-03-15 23:59:59
31,596.6,597.0,597.0,596.6,11936.0,20.0,2011-03-16,2011-03-16 23:59:59
32,600.1,600.2,600.3,600.1,78029.0,130.0,2011-03-17,2011-03-17 23:59:59
33,590.0,574.0,595.0,531.1,3075890.0,5370.0,2011-03-18,2011-03-18 23:59:59
34,570.1,555.5,575.0,555.5,1506960.0,2660.0,2011-03-21,2011-03-21 23:59:59
35,565.0,560.0,565.0,548.0,3352935.0,6000.0,2011-03-22,2011-03-22 23:59:59
36,560.0,560.4,560.5,555.3,677655.0,1210.0,2011-03-23,2011-03-23 23:59:59
37,560.4,565.0,565.0,560.4,471404.0,840.0,2011-03-24,2011-03-24 23:59:59
38,554.1,560.5,569.0,541.0,1890843.0,3370.0,2011-03-25,2011-03-25 23:59:59
39,559.9,553.0,565.0,553.0,3812798.0,6810.0,2011-03-28,2011-03-28 23:59:59
40,559.9,614.9,614.9,559.9,11792735.0,20360.0,2011-03-29,2011-03-29 23:59:59
41,604.9,605.0,610.0,585.8,11256327.0,18740.0,2011-03-30,2011-03-30 23:59:59
42,604.0,593.9,605.0,562.3,6136071.0,10230.0,2011-03-31,2011-03-31 23:59:59
43,590.1,593.5,605.0,590.0,1415496.0,2360.0,2011-04-01,2011-04-01 23:59:59
44,590.1,590.2,595.0,590.1,1927224.0,3240.0,2011-04-04,2011-04-04 23:59:59
45,590.2,590.2,590.2,590.2,23608.0,40.0,2011-04-05,2011-04-05 23:59:59
46,585.0,615.1,649.0,585.0,675930.0,1110.0,2011-04-06,2011-04-06 23:59:59
47,637.8,620.0,637.8,620.0,806545.0,1300.0,2011-04-07,2011-04-07 23:59:59
48,620.0,626.4,626.4,620.0,5015615.0,8030.0,2011-04-08,2011-04-08 23:59:59
49,620.0,614.0,620.2,601.2,15000541.0,24510.0,2011-04-11,2011-04-11 23:59:59
50,605.0,605.0,640.0,600.0,972858.0,1600.0,2011-04-12,2011-04-12 23:59:59
51,608.9,600.0,608.9,595.0,419949.0,700.0,2011-04-13,2011-04-13 23:59:59
52,599.9,590.0,608.9,580.1,690977.0,1170.0,2011-04-14,2011-04-14 23:59:59
53,590.0,580.0,590.0,580.0,52669.0,90.0,2011-04-15,2011-04-15 23:59:59
54,575.7,554.3,575.7,539.7,814113.0,1460.0,2011-04-18,2011-04-18 23:59:59
55,548.3,554.9,561.2,548.0,116696.0,210.0,2011-04-19,2011-04-19 23:59:59
56,570.0,560.0,570.0,508.0,1736919.0,3240.0,2011-04-20,2011-04-20 23:59:59
57,555.0,584.0,585.0,552.8,3143578.0,5530.0,2011-04-21,2011-04-21 23:59:59
58,583.0,575.0,584.0,570.2,138205.0,240.0,2011-04-22,2011-04-22 23:59:59
59,579.9,580.0,580.0,579.9,23198.0,40.0,2011-04-25,2011-04-25 23:59:59
60,575.0,566.2,575.0,560.0,367361.0,650.0,2011-04-26,2011-04-26 23:59:59
61,569.0,550.0,572.0,550.0,2314083.0,4080.0,2011-04-27,2011-04-27 23:59:59
62,551.1,550.0,555.0,550.0,27561.0,50.0,2011-04-28,2011-04-28 23:59:59
63,550.0,550.0,570.0,545.0,1430073.0,2610.0,2011-04-29,2011-04-29 23:59:59
64,540.0,540.0,540.0,540.0,642600.0,1190.0,2011-05-03,2011-05-03 23:59:59
65,541.0,536.1,541.0,536.0,2651883.0,4940.0,2011-05-04,2011-05-04 23:59:59
66,539.9,540.0,547.0,530.0,3136457.0,5870.0,2011-05-05,2011-05-05 23:59:59
67,525.0,540.2,543.2,476.0,87278.0,170.0,2011-05-06,2011-05-06 23:59:59
68,542.5,542.5,550.0,542.5,258250.0,470.0,2011-05-11,2011-05-11 23:59:59
69,541.0,543.0,550.0,536.0,351342.0,640.0,2011-05-12,2011-05-12 23:59:59
70,73.6,70.7,73.6,70.7,5013.0,70.0,2014-06-09,2014-06-09 23:59:59
71,73.8,72.9,73.8,72.9,27194.0,370.0,2014-06-10,2014-06-10 23:59:59
72,74.0,72.6,74.3,71.2,9337.0,130.0,2014-06-11,2014-06-11 23:59:59
73,70.7,72.0,72.0,67.0,25684.0,370.0,2014-06-16,2014-06-16 23:59:59
74,71.5,69.0,71.5,69.0,19414.0,280.0,2014-06-17,2014-06-17 23:59:59
75,68.5,69.7,71.8,68.5,532799.0,7760.0,2014-06-19,2014-06-19 23:59:59
76,69.4,69.0,71.0,69.0,36673.0,530.0,2014-06-20,2014-06-20 23:59:59
77,69.1,69.2,69.2,69.1,11067.0,160.0,2014-06-24,2014-06-24 23:59:59
78,68.3,69.6,69.6,68.0,58069.0,850.0,2014-06-25,2014-06-25 23:59:59
79,69.2,69.0,69.2,68.9,73891.0,1070.0,2014-06-26,2014-06-26 23:59:59
80,68.9,68.0,71.1,67.9,434084.0,6380.0,2014-06-27,2014-06-27 23:59:59
81,70.2,69.8,70.5,69.8,9136.0,130.0,2014-06-30,2014-06-30 23:59:59
82,69.4,69.3,69.4,69.3,9714.0,140.0,2014-07-01,2014-07-01 23:59:59
83,68.9,68.9,69.0,68.9,33766.0,490.0,2014-07-02,2014-07-02 23:59:59
84,69.1,72.3,72.3,68.9,39975.0,570.0,2014-07-03,2014-07-03 23:59:59
85,70.2,68.9,70.2,68.9,59564.0,860.0,2014-07-04,2014-07-04 23:59:59
86,68.9,70.0,70.0,68.9,524942.0,7500.0,2014-07-07,2014-07-07 23:59:59
87,71.6,68.4,86.3,68.4,297049.0,4130.0,2014-07-08,2014-07-08 23:59:59
88,68.0,68.0,68.0,67.8,549390.0,8080.0,2014-07-09,2014-07-09 23:59:59
89,67.8,64.9,67.8,60.1,363740.0,5830.0,2014-07-10,2014-07-10 23:59:59
90,64.3,62.7,64.5,61.1,55506.0,880.0,2014-07-11,2014-07-11 23:59:59
91,65.5,62.0,65.5,61.0,124250.0,2010.0,2014-07-14,2014-07-14 23:59:59
92,65.1,65.3,65.4,65.1,2611.0,40.0,2014-07-15,2014-07-15 23:59:59
93,65.0,60.0,66.1,57.2,329769.0,5380.0,2014-07-16,2014-07-16 23:59:59
94,60.0,58.8,61.2,58.8,115526.0,1940.0,2014-07-17,2014-07-17 23:59:59
95,67.2,64.9,67.2,58.3,66542.0,1010.0,2014-07-18,2014-07-18 23:59:59
96,64.8,62.0,64.8,61.0,44765.0,730.0,2014-07-22,2014-07-22 23:59:59
97,64.7,64.7,64.7,64.7,647.0,10.0,2014-07-23,2014-07-23 23:59:59
98,64.5,64.5,64.5,64.5,645.0,10.0,2014-07-24,2014-07-24 23:59:59
99,61.4,60.8,61.4,60.7,7920.0,130.0,2014-07-25,2014-07-25 23:59:59
100,60.7,58.3,60.7,58.3,27265.0,450.0,2014-07-28,2014-07-28 23:59:59
101,58.2,60.1,60.1,58.0,74958.0,1290.0,2014-07-29,2014-07-29 23:59:59
102,57.9,58.1,58.1,56.6,13196.0,230.0,2014-07-30,2014-07-30 23:59:59
103,57.9,59.9,60.0,55.6,75100.0,1290.0,2014-07-31,2014-07-31 23:59:59
104,57.3,53.5,57.3,52.3,205898.0,3870.0,2014-08-01,2014-08-01 23:59:59
105,57.1,57.0,57.2,55.1,41039.0,720.0,2014-08-04,2014-08-04 23:59:59
106,55.1,56.6,56.7,55.1,6218.0,110.0,2014-08-05,2014-08-05 23:59:59
107,56.4,55.0,56.8,55.0,157567.0,2800.0,2014-08-06,2014-08-06 23:59:59
108,56.8,54.0,56.8,54.0,10288.0,190.0,2014-08-07,2014-08-07 23:59:59
109,56.4,56.6,56.6,56.3,10166.0,180.0,2014-08-08,2014-08-08 23:59:59
110,56.7,52.4,59.2,50.0,375766.0,7330.0,2014-08-11,2014-08-11 20:30:02
111,49.1,50.8,51.8,49.0,47093.0,940.0,2014-08-12,2014-08-12 20:30:02
112,52.5,51.6,52.5,49.9,243125.0,4840.0,2014-08-13,2014-08-13 20:29:41
113,50.9,50.6,51.0,48.2,96594.0,1980.0,2014-08-14,2014-08-14 20:29:56
114,67.7,53.6,67.7,50.5,159997.0,2850.0,2014-08-15,2014-08-15 20:29:46
115,53.8,55.8,57.0,52.0,219480.0,4020.0,2014-08-18,2014-08-18 20:29:46
116,56.2,56.0,57.0,55.5,9571.0,170.0,2014-08-19,2014-08-19 20:29:47
117,56.9,63.6,66.5,56.7,168281.0,2800.0,2014-08-20,2014-08-20 20:29:42
118,63.2,66.0,67.7,62.9,173490.0,2660.0,2014-08-21,2014-08-21 20:29:56
119,65.1,62.8,66.0,62.0,92405.0,1470.0,2014-08-22,2014-08-22 20:29:56
120,67.7,64.0,67.7,63.7,17027.0,260.0,2014-08-25,2014-08-25 20:29:51
121,64.8,61.7,67.1,59.5,526863.0,8490.0,2014-08-26,2014-08-26 20:29:51
122,62.0,62.0,62.0,62.0,620.0,10.0,2014-08-27,2014-08-27 23:59:59
123,61.7,61.9,61.9,59.2,5412.0,90.0,2014-08-28,2014-08-28 23:59:59
124,60.5,60.5,60.5,60.5,24200.0,400.0,2014-08-29,2014-08-29 23:59:59
125,59.7,58.3,59.7,58.3,5925.0,100.0,2014-09-01,2014-09-01 23:59:59
126,58.7,57.4,58.8,57.4,15208.0,260.0,2014-09-02,2014-09-02 23:59:59
127,59.9,59.5,59.9,58.1,4144.0,70.0,2014-09-03,2014-09-03 23:59:59
128,60.0,59.6,60.0,59.6,16708.0,280.0,2014-09-04,2014-09-04 23:59:59
129,59.2,59.4,59.4,56.4,6938.0,120.0,2014-09-05,2014-09-05 23:59:59
130,71.0,59.8,71.0,58.9,19832.0,330.0,2014-09-08,2014-09-08 23:59:59
131,59.4,59.9,60.0,59.4,237862.0,3980.0,2014-09-09,2014-09-09 23:59:59
132,59.9,61.3,67.7,59.9,352957.0,5720.0,2014-09-10,2014-09-10 23:59:59
133,61.1,64.4,67.3,59.8,1090485.0,17540.0,2014-09-11,2014-09-11 23:59:59
134,62.4,63.2,64.4,60.0,144053.0,2360.0,2014-09-12,2014-09-12 23:59:59
135,62.8,62.0,63.3,61.4,10626.0,170.0,2014-09-15,2014-09-15 23:59:59
136,62.1,66.9,67.5,61.8,261612.0,4120.0,2014-09-16,2014-09-16 23:59:59
137,64.0,65.0,68.0,61.0,463412.0,7180.0,2014-09-17,2014-09-17 23:59:59
138,64.1,62.0,65.9,55.8,139882.0,2290.0,2014-09-18,2014-09-18 23:59:59
139,59.7,60.1,62.9,58.0,11307.0,190.0,2014-09-19,2014-09-19 23:59:59
140,59.8,61.3,62.7,59.5,244503.0,4060.0,2014-09-22,2014-09-22 23:59:59
141,58.9,59.2,63.0,58.4,85260.0,1420.0,2014-09-23,2014-09-23 23:59:59
142,59.3,60.1,63.0,56.8,171624.0,2850.0,2014-09-24,2014-09-24 23:59:59
143,61.5,58.0,61.6,57.1,67953.0,1170.0,2014-09-25,2014-09-25 23:59:59
144,60.8,59.0,60.8,53.7,96071.0,1710.0,2014-09-26,2014-09-26 23:59:59
145,58.0,55.5,62.6,55.5,86764.0,1510.0,2014-09-29,2014-09-29 23:59:59
146,57.9,56.6,59.0,55.4,581908.0,10180.0,2014-09-30,2014-09-30 23:59:59
147,53.3,55.5,56.5,53.3,197088.0,3550.0,2014-10-01,2014-10-01 23:59:59
148,57.5,55.6,62.0,53.5,127746.0,2260.0,2014-10-02,2014-10-02 23:59:59
149,59.7,58.3,62.7,56.7,10795.0,180.0,2014-10-03,2014-10-03 23:59:59
