,open,close,high,low,value,volume,begin,end
0,490.0,489.99,490.0,485.0,19499.9,40.0,2014-06-09,2014-06-09 23:59:59
1,489.99,495.0,495.0,489.99,83398.3,170.0,2014-06-10,2014-06-10 23:59:59
2,494.95,490.0,494.95,490.0,53949.5,110.0,2014-06-11,2014-06-11 23:59:59
3,467.0,498.35,498.5,467.0,202584.3,410.0,2014-06-16,2014-06-16 23:59:59
4,498.5,520.0,520.0,498.5,74990.0,150.0,2014-06-17,2014-06-17 23:59:59
5,514.99,514.99,514.99,514.99,5149.9,10.0,2014-06-18,2014-06-18 23:59:59
6,529.9,530.0,530.0,500.0,15599.0,30.0,2014-06-19,2014-06-19 23:59:59
7,525.0,529.9,529.9,525.0,10549.0,20.0,2014-06-20,2014-06-20 23:59:59
8,530.0,628.0,628.0,530.0,28080.0,50.0,2014-06-23,2014-06-23 23:59:59
9,539.98,503.0,549.98,499.99,779020.3,1540.0,2014-06-25,2014-06-25 23:59:59
10,510.0,530.0,530.0,510.0,1689089.9,3310.0,2014-06-26,2014-06-26 23:59:59
11,385.01,509.98,510.0,385.01,162852.5,370.0,2014-06-27,2014-06-27 23:59:59
12,509.0,510.0,510.0,509.0,91769.4,180.0,2014-07-02,2014-07-02 23:59:59
13,475.0,509.99,509.99,475.0,29899.6,60.0,2014-07-03,2014-07-03 23:59:59
14,499.99,499.99,499.99,499.99,24999.5,50.0,2014-07-09,2014-07-09 23:59:59
15,468.0,468.0,468.0,468.0,4680.0,10.0,2014-07-14,2014-07-14 23:59:59
16,457.11,457.11,457.11,457.11,4571.1,10.0,2014-07-23,2014-07-23 23:59:59
17,450.02,450.02,450.02,450.02,4500.2,10.0,2014-07-24,2014-07-24 23:59:59
18,498.99,498.99,498.99,498.99,24949.5,50.0,2014-07-29,2014-07-29 23:59:59
19,497.95,497.95,497.95,497.95,9959.0,20.0,2014-07-30,2014-07-30 23:59:59
20,464.5,464.5,464.5,464.5,4645.0,10.0,2014-07-31,2014-07-31 23:59:59
21,450.03,430.0,450.03,430.0,225803.7,520.0,2014-08-06,2014-08-06 23:59:59
22,430.0,450.0,450.0,430.0,251400.0,580.0,2014-08-12,2014-08-12 20:30:02
23,441.0,455.08,498.92,441.0,159277.09999999998,350.0,2014-08-13,2014-08-13 20:29:41
24,487.92,489.98,490.0,487.92,514438.3,1050.0,2014-08-18,2014-08-18 20:29:46
25,450.0,460.0,460.0,450.0,49800.0,110.0,2014-08-22,2014-08-22 20:29:56
26,440.0,440.0,440.0,440.0,176000.0,400.0,2014-08-29,2014-08-29 23:59:59
27,449.99,449.99,449.99,449.99,13499.7,30.0,2014-09-03,2014-09-03 23:59:59
28,479.89,479.94,479.94,479.89,23996.0,50.0,2014-09-04,2014-09-04 23:59:59
29,465.0,465.0,465.0,465.0,13950.0,30.0,2014-09-05,2014-09-05 23:59:59
30,465.0,465.0,465.0,465.0,13950.0,30.0,2014-09-08,2014-09-08 23:59:59
31,449.0,455.0,455.0,445.0,40350.0,90.0,2014-09-16,2014-09-16 23:59:59
32,455.0,460.0,460.0,455.0,55100.0,120.0,2014-09-17,2014-09-17 23:59:59
33,474.92,442.0,474.92,442.0,9169.2,20.0,2014-09-24,2014-09-24 23:59:59
34,457.03,457.03,457.03,457.03,4570.3,10.0,2014-09-25,2014-09-25 23:59:59
35,440.0,437.0,450.0,437.0,338010.0,770.0,2014-10-06,2014-10-06 23:59:59
36,436.0,430.0,436.0,430.0,8660.0,20.0,2014-10-07,2014-10-07 23:59:59
37,440.0,435.0,440.0,435.0,34850.0,80.0,2014-10-08,2014-10-08 23:59:59
38,440.0,440.0,440.0,440.0,88000.0,200.0,2014-10-09,2014-10-09 23:59:59
39,413.0,430.0,430.0,413.0,45860.0,110.0,2014-10-10,2014-10-10 23:59:59
40,425.0,425.0,425.0,425.0,8500.0,20.0,2014-10-13,2014-10-13 23:59:59
41,436.0,436.0,436.0,436.0,4360.0,10.0,2014-10-14,2014-10-14 23:59:59
42,431.0,431.0,431.0,431.0,4310.0,10.0,2014-10-17,2014-10-17 23:59:59
43,427.0,427.0,427.0,427.0,55510.0,130.0,2014-10-23,2014-10-23 23:59:59
44,438.0,438.0,438.0,438.0,4380.0,10.0,2014-10-29,2014-10-29 23:59:59
45,437.0,437.0,437.0,437.0,4370.0,10.0,2014-11-14,2014-11-14 23:59:59
46,413.0,449.0,449.0,413.0,8620.0,20.0,2014-11-18,2014-11-18 23:59:59
47,460.0,460.0,460.0,460.0,9200.0,20.0,2014-11-19,2014-11-19 23:59:59
48,459.0,459.0,459.0,459.0,4590.0,10.0,2014-11-20,2014-11-20 23:59:59
49,440.0,440.0,440.0,417.0,46960.0,110.0,2014-11-24,2014-11-24 23:59:59
50,417.0,435.0,435.0,416.0,47480.0,110.0,2014-11-25,2014-11-25 23:59:59
51,429.0,420.0,429.0,420.0,92490.0,220.0,2014-11-27,2014-11-27 23:59:59
52,434.0,430.0,434.0,430.0,8640.0,20.0,2014-12-01,2014-12-01 23:59:59
53,420.0,420.0,420.0,420.0,4200.0,10.0,2014-12-05,2014-12-05 23:59:59
54,420.0,420.0,420.0,420.0,4200.0,10.0,2014-12-11,2014-12-11 23:59:59
55,416.0,416.0,416.0,416.0,33280.0,80.0,2014-12-12,2014-12-12 23:59:59
56,405.0,420.0,420.0,370.0,266920.0,680.0,2014-12-16,2014-12-16 23:59:59
57,420.0,424.0,424.0,420.0,37960.0,90.0,2014-12-19,2014-12-19 23:59:59
58,420.0,420.0,420.0,420.0,4200.0,10.0,2014-12-26,2014-12-26 23:59:59
59,380.0,424.0,424.0,380.0,46200.0,110.0,2014-12-29,2014-12-29 23:59:59
60,420.0,420.0,420.0,420.0,4200.0,10.0,2015-01-08,2015-01-08 23:59:59
61,423.0,423.0,423.0,423.0,4230.0,10.0,2015-01-09,2015-01-09 23:59:59
62,423.0,423.0,423.0,423.0,8460.0,20.0,2015-01-12,2015-01-12 23:59:59
63,396.0,396.0,396.0,396.0,3960.0,10.0,2015-01-13,2015-01-13 23:59:59
64,424.0,406.0,430.0,351.0,221680.0,560.0,2015-01-15,2015-01-15 23:59:59
65,425.0,467.0,467.0,425.0,17420.0,40.0,2015-01-16,2015-01-16 23:59:59
66,430.0,464.0,464.0,430.0,56790.0,130.0,2015-01-19,2015-01-19 23:59:59
67,464.0,470.0,470.0,464.0,661580.0,1410.0,2015-01-21,2015-01-21 23:59:59
68,473.0,473.0,473.0,473.0,4730.0,10.0,2015-01-22,2015-01-22 23:59:59
69,420.0,420.0,420.0,420.0,4200.0,10.0,2015-01-23,2015-01-23 23:59:59
70,475.0,440.0,475.0,440.0,92750.0,210.0,2015-01-26,2015-01-26 23:59:59
71,422.0,420.0,422.0,420.0,42040.0,100.0,2015-01-28,2015-01-28 23:59:59
72,465.0,455.0,476.0,455.0,331760.0,710.0,2015-01-29,2015-01-29 23:59:59
73,469.0,469.0,469.0,469.0,4690.0,10.0,2015-01-30,2015-01-30 23:59:59
74,564.0,450.0,564.0,450.0,59740.0,130.0,2015-02-04,2015-02-04 23:59:59
75,480.0,496.0,496.0,480.0,43500.0,90.0,2015-02-05,2015-02-05 23:59:59
76,500.0,548.0,548.0,500.0,30480.0,60.0,2015-02-06,2015-02-06 23:59:59
77,431.0,499.0,499.0,431.0,9300.0,20.0,2015-02-12,2015-02-12 23:59:59
78,499.0,536.0,536.0,499.0,155270.0,310.0,2015-02-13,2015-02-13 23:59:59
79,500.0,500.0,500.0,500.0,10000.0,20.0,2015-02-16,2015-02-16 23:59:59
80,450.0,536.0,536.0,450.0,120590.0,260.0,2015-02-17,2015-02-17 23:59:59
81,520.0,520.0,520.0,455.0,53550.0,110.0,2015-02-19,2015-02-19 23:59:59
82,537.0,469.0,537.0,469.0,10060.0,20.0,2015-02-20,2015-02-20 23:59:59
83,500.0,500.0,500.0,500.0,5000.0,10.0,2015-02-24,2015-02-24 23:59:59
84,464.0,464.0,464.0,464.0,4640.0,10.0,2015-02-25,2015-02-25 23:59:59
85,519.0,519.0,519.0,519.0,5190.0,10.0,2015-02-26,2015-02-26 23:59:59
86,501.0,490.0,501.0,490.0,19710.0,40.0,2015-03-02,2015-03-02 23:59:59
87,500.0,500.0,500.0,500.0,5000.0,10.0,2015-03-03,2015-03-03 23:59:59
88,485.0,500.0,500.0,484.0,2512980.0,5160.0,2015-03-04,2015-03-04 23:59:59
