,open,close,high,low,value,volume,begin,end
0,5.91,5.851,5.91,5.7,155156.8,27200.0,2014-06-09,2014-06-09 23:59:59
1,5.915,5.8,5.916,5.52,131818.6,23000.0,2014-06-10,2014-06-10 23:59:59
2,5.78,5.769,5.78,5.7,28759.1,5000.0,2014-06-11,2014-06-11 23:59:59
3,5.8,5.844,5.844,5.735,31706.0,5500.0,2014-06-16,2014-06-16 23:59:59
4,5.7,5.781,5.993,5.67,297278.5,51900.0,2014-06-17,2014-06-17 23:59:59
5,5.775,5.973,5.989,5.7,276843.9,47700.0,2014-06-18,2014-06-18 23:59:59
6,5.74,5.751,5.901,5.735,120730.7,20800.0,2014-06-19,2014-06-19 23:59:59
7,5.769,5.872,5.895,5.764,371022.7,63700.0,2014-06-20,2014-06-20 23:59:59
8,5.5,5.398,5.6,5.2,506174.0,94100.0,2014-06-23,2014-06-23 23:59:59
9,5.496,5.311,5.496,5.25,386898.0,73500.0,2014-06-24,2014-06-24 23:59:59
10,5.15,5.287,5.307,5.15,77156.2,14800.0,2014-06-25,2014-06-25 23:59:59
11,5.4,5.351,5.4,5.15,5260.0,1000.0,2014-06-26,2014-06-26 23:59:59
12,5.435,5.443,5.443,5.31,32008.9,5900.0,2014-06-27,2014-06-27 23:59:59
13,5.293,5.379,5.425,5.289,20739.1,3900.0,2014-06-30,2014-06-30 23:59:59
14,5.151,5.339,5.498,5.105,53920.4,10200.0,2014-07-01,2014-07-01 23:59:59
15,5.153,5.397,5.397,5.153,2613.3,500.0,2014-07-02,2014-07-02 23:59:59
16,5.363,5.15,5.363,5.15,6242.4,1200.0,2014-07-03,2014-07-03 23:59:59
17,5.064,5.273,5.273,5.064,12079.9,2300.0,2014-07-04,2014-07-04 23:59:59
18,5.139,5.294,5.436,5.139,14050.0,2700.0,2014-07-07,2014-07-07 23:59:59
19,5.228,5.322,5.399,5.228,14734.7,2800.0,2014-07-08,2014-07-08 23:59:59
20,5.253,5.248,5.253,5.248,1575.0,300.0,2014-07-09,2014-07-09 23:59:59
21,5.276,5.189,5.276,5.189,38177.0,7300.0,2014-07-10,2014-07-10 23:59:59
22,5.225,5.397,5.397,5.183,33905.9,6500.0,2014-07-11,2014-07-11 23:59:59
23,5.345,5.2,5.378,5.2,15658.9,3000.0,2014-07-15,2014-07-15 23:59:59
24,5.299,5.281,5.453,5.236,32751.9,6200.0,2014-07-16,2014-07-16 23:59:59
25,5.132,5.2,5.2,5.132,8759.9,1700.0,2014-07-17,2014-07-17 23:59:59
26,5.288,5.2,5.29,5.15,109182.7,20900.0,2014-07-18,2014-07-18 23:59:59
27,5.29,5.29,5.29,5.29,529.0,100.0,2014-07-21,2014-07-21 23:59:59
28,5.127,5.242,5.242,5.007,25900.2,5100.0,2014-07-22,2014-07-22 23:59:59
29,5.157,5.15,5.157,5.15,629335.7,122200.0,2014-07-23,2014-07-23 23:59:59
30,5.151,5.043,5.29,5.04,99283.7,19600.0,2014-07-25,2014-07-25 23:59:59
31,5.021,5.02,5.151,5.011,77936.5,15500.0,2014-07-28,2014-07-28 23:59:59
32,5.011,5.01,5.155,5.007,14042.3,2800.0,2014-07-29,2014-07-29 23:59:59
33,5.013,5.06,5.069,5.006,38104.1,7600.0,2014-07-30,2014-07-30 23:59:59
34,5.045,5.048,5.048,4.929,156523.3,31700.0,2014-07-31,2014-07-31 23:59:59
35,5.19,5.049,5.19,5.0,3524.2,700.0,2014-08-01,2014-08-01 23:59:59
36,5.0,4.977,5.0,4.913,42385.1,8600.0,2014-08-04,2014-08-04 23:59:59
37,4.993,4.977,4.993,4.804,64172.8,13300.0,2014-08-05,2014-08-05 23:59:59
38,4.993,4.9,5.003,4.55,26495.9,5500.0,2014-08-07,2014-08-07 23:59:59
39,5.041,5.049,5.049,5.016,8548.3,1700.0,2014-08-08,2014-08-08 23:59:59
40,5.0,4.995,5.0,4.995,2498.8999999999996,500.0,2014-08-11,2014-08-11 20:30:02
41,4.989,4.985,4.989,4.985,15455.1,3100.0,2014-08-13,2014-08-13 20:29:41
42,4.997,5.011,5.498,4.997,73668.8,14600.0,2014-08-14,2014-08-14 20:29:56
43,4.895,5.132,5.132,4.8,60828.8,12600.0,2014-08-20,2014-08-20 20:29:42
44,4.882,5.299,5.48,4.88,99906.6,18900.0,2014-08-21,2014-08-21 20:29:56
45,5.0,5.0,5.0,5.0,500.0,100.0,2014-08-22,2014-08-22 20:29:56
