,open,close,high,low,value,volume,begin,end
0,10.82,10.79,10.82,10.67,736221.8,68200.0,2014-06-09,2014-06-09 23:59:59
1,10.78,10.79,10.79,10.47,476136.6,44200.0,2014-06-10,2014-06-10 23:59:59
2,10.55,10.703,11.0,10.32,350134.4,33200.0,2014-06-11,2014-06-11 23:59:59
3,10.749,10.36,10.75,10.36,308454.9,28800.0,2014-06-16,2014-06-16 23:59:59
4,10.4,10.1,10.4,10.1,149108.3,14400.0,2014-06-17,2014-06-17 23:59:59
5,10.3,10.15,10.3,10.1,32451.1,3200.0,2014-06-18,2014-06-18 23:59:59
6,10.642,10.11,10.642,10.1,347884.9,33800.0,2014-06-19,2014-06-19 23:59:59
7,10.05,10.02,10.05,10.02,11034.6,1100.0,2014-06-20,2014-06-20 23:59:59
8,10.0,10.245,10.4,10.0,450317.0,44100.0,2014-06-23,2014-06-23 23:59:59
9,10.255,10.387,10.398,10.255,340712.0,33200.0,2014-06-24,2014-06-24 23:59:59
10,10.35,10.4,10.4,10.301,334763.1,32300.0,2014-06-25,2014-06-25 23:59:59
11,10.42,10.45,10.45,10.41,178440.0,17100.0,2014-06-26,2014-06-26 23:59:59
12,10.35,10.32,10.499,10.32,189134.9,18300.0,2014-06-27,2014-06-27 23:59:59
13,10.5,10.45,10.5,10.45,289194.9,27600.0,2014-06-30,2014-06-30 23:59:59
14,10.55,10.55,10.55,10.5,433934.9,41200.0,2014-07-01,2014-07-01 23:59:59
15,10.49,10.48,10.5,10.4,258983.7,24700.0,2014-07-02,2014-07-02 23:59:59
16,10.495,10.5,10.533,10.495,343301.3,32700.0,2014-07-03,2014-07-03 23:59:59
17,10.45,10.49,10.777,10.45,529924.6,50500.0,2014-07-04,2014-07-04 23:59:59
18,10.55,10.51,10.57,10.51,444718.0,42200.0,2014-07-07,2014-07-07 23:59:59
19,10.5,10.5,10.5,10.5,478800.0,45600.0,2014-07-08,2014-07-08 23:59:59
20,10.5,10.5,10.5,10.5,316050.0,30100.0,2014-07-09,2014-07-09 23:59:59
21,11.149,10.6,11.149,10.502,389155.0,36700.0,2014-07-10,2014-07-10 23:59:59
22,10.55,10.55,10.55,10.419,296395.8,28100.0,2014-07-11,2014-07-11 23:59:59
23,10.45,10.47,10.47,10.45,415293.0,39700.0,2014-07-14,2014-07-14 23:59:59
24,10.47,10.55,10.55,10.47,280829.0,26700.0,2014-07-15,2014-07-15 23:59:59
25,10.55,10.55,10.55,10.55,74905.0,7100.0,2014-07-16,2014-07-16 23:59:59
26,10.45,10.47,10.47,10.45,260525.0,24900.0,2014-07-17,2014-07-17 23:59:59
27,10.4,10.44,10.47,10.4,863782.0,82600.0,2014-07-18,2014-07-18 23:59:59
28,10.41,10.4,10.549,10.4,529497.5,50900.0,2014-07-21,2014-07-21 23:59:59
29,10.42,10.4,10.43,10.4,474777.0,45600.0,2014-07-22,2014-07-22 23:59:59
30,10.41,10.42,10.42,10.41,571979.0,54900.0,2014-07-23,2014-07-23 23:59:59
31,10.43,10.44,10.44,10.43,677459.0,64900.0,2014-07-24,2014-07-24 23:59:59
32,10.45,10.415,10.515,10.415,531313.9,50900.0,2014-07-25,2014-07-25 23:59:59
33,10.42,10.373,10.42,10.373,345699.9,33200.0,2014-07-28,2014-07-28 23:59:59
34,10.42,10.301,10.42,10.301,575799.6,55300.0,2014-07-29,2014-07-29 23:59:59
