,open,close,high,low,value,volume,begin,end
0,0.3301,0.3301,0.3301,0.3301,3301.0,10000.0,2014-07-01,2014-07-01 23:59:59
1,0.331,0.331,0.331,0.331,6620.0,20000.0,2014-07-08,2014-07-08 23:59:59
2,0.301,0.301,0.301,0.301,6020.0,20000.0,2014-10-17,2014-10-17 23:59:59
3,0.34,0.34,0.34,0.34,3400.0,10000.0,2014-11-03,2014-11-03 23:59:59
4,0.361,0.242,0.361,0.242,10970.0,40000.0,2014-11-13,2014-11-13 23:59:59
5,0.294,0.295,0.295,0.294,5890.0,20000.0,2014-11-18,2014-11-18 23:59:59
6,0.361,0.357,0.361,0.357,247970.0,690000.0,2014-12-29,2014-12-29 23:59:59
7,0.245,0.244,0.245,0.244,4890.0,20000.0,2014-12-30,2014-12-30 23:59:59
8,0.335,0.338,0.338,0.324,26840.0,80000.0,2015-01-08,2015-01-08 23:59:59
9,0.282,0.282,0.282,0.282,2820.0,10000.0,2015-01-14,2015-01-14 23:59:59
10,0.273,0.295,0.295,0.271,11100.0,40000.0,2015-02-11,2015-02-11 23:59:59
11,0.315,0.317,0.317,0.315,12660.0,40000.0,2015-02-17,2015-02-17 23:59:59
12,0.325,0.325,0.325,0.325,3250.0,10000.0,2015-02-27,2015-02-27 23:59:59
13,0.258,0.258,0.258,0.258,90300.0,350000.0,2015-03-17,2015-03-17 23:59:59
14,0.341,0.341,0.341,0.254,1355210.0,4510000.0,2015-03-23,2015-03-23 23:59:59
15,0.357,0.3,0.357,0.3,231090.0,700000.0,2015-03-26,2015-03-26 23:59:59
16,0.305,0.246,0.305,0.246,10440.0,40000.0,2015-04-09,2015-04-09 23:59:59
17,0.286,0.286,0.286,0.286,2860.0,10000.0,2015-04-10,2015-04-10 23:59:59
18,0.294,0.273,0.294,0.273,60900.0,210000.0,2015-04-17,2015-04-17 23:59:59
19,0.27,0.27,0.27,0.27,24300.0,90000.0,2015-04-20,2015-04-20 23:59:59
20,0.259,0.289,0.289,0.259,723360.0,2640000.0,2015-04-29,2015-04-29 23:59:59
21,0.26,0.26,0.26,0.26,2600.0,10000.0,2015-05-18,2015-05-18 23:59:59
22,0.29,0.27,0.29,0.27,8300.0,30000.0,2015-05-21,2015-05-21 23:59:59
23,0.27,0.27,0.27,0.27,8100.0,30000.0,2015-05-22,2015-05-22 23:59:59
24,0.254,0.26,0.26,0.253,25670.0,100000.0,2015-05-26,2015-05-26 23:59:59
25,0.24,0.24,0.24,0.24,2400.0,10000.0,2015-05-28,2015-05-28 23:59:59
26,0.239,0.239,0.239,0.239,2390.0,10000.0,2015-06-02,2015-06-02 23:59:59
27,0.227,0.22,0.227,0.22,4470.0,20000.0,2015-06-16,2015-06-16 23:59:59
28,0.242,0.242,0.242,0.242,2420.0,10000.0,2015-06-18,2015-06-18 23:59:59
29,0.244,0.244,0.244,0.244,12200.0,50000.0,2015-06-19,2015-06-19 23:59:59
30,0.246,0.246,0.246,0.246,2460.0,10000.0,2015-06-22,2015-06-22 23:59:59
31,0.228,0.259,0.259,0.228,321420.0,1320000.0,2015-06-26,2015-06-26 23:59:59
32,0.227,0.259,0.27,0.227,656900.0,2680000.0,2015-07-03,2015-07-03 23:59:59
33,0.227,0.244,0.244,0.224,9200.0,40000.0,2015-07-08,2015-07-08 23:59:59
34,0.245,0.24,0.249,0.24,12260.0,50000.0,2015-07-09,2015-07-09 23:59:59
35,0.227,0.244,0.244,0.227,43300.0,190000.0,2015-07-16,2015-07-16 23:59:59
36,0.24,0.258,0.258,0.23,1124220.0,4620000.0,2015-07-28,2015-07-28 23:59:59
37,0.241,0.24,0.241,0.24,9610.0,40000.0,2015-08-18,2015-08-18 23:59:59
38,0.24,0.24,0.24,0.24,2400.0,10000.0,2015-08-20,2015-08-20 23:59:59
39,0.237,0.222,0.237,0.222,15730.0,70000.0,2015-08-27,2015-08-27 23:59:59
40,0.246,0.248,0.248,0.246,7410.0,30000.0,2015-09-02,2015-09-02 23:59:59
41,0.249,0.3,0.3,0.249,47550.0,170000.0,2015-09-03,2015-09-03 23:59:59
42,0.273,0.273,0.273,0.273,2730.0,10000.0,2015-09-07,2015-09-07 23:59:59
43,0.255,0.254,0.255,0.254,106890.0,420000.0,2015-09-09,2015-09-09 23:59:59
44,0.255,0.356,0.356,0.255,1041210.0,3580000.0,2015-09-10,2015-09-10 23:59:59
45,0.452,0.389,0.497,0.362,374800.0,840000.0,2015-09-11,2015-09-11 23:59:59
46,0.452,0.543,0.543,0.452,123910.0,250000.0,2015-09-14,2015-09-14 23:59:59
47,0.583,0.689,0.692,0.55,289740.0,470000.0,2015-09-15,2015-09-15 23:59:59
48,0.725,0.694,0.849,0.656,430830.0,620000.0,2015-09-16,2015-09-16 23:59:59
49,0.561,0.689,0.689,0.526,81270.0,130000.0,2015-09-17,2015-09-17 23:59:59
50,0.74,0.69,0.78,0.55,163960.0,250000.0,2015-09-18,2015-09-18 23:59:59
51,0.725,0.698,0.725,0.554,117200.0,190000.0,2015-09-21,2015-09-21 23:59:59
52,0.561,0.609,0.609,0.56,34100.0,60000.0,2015-09-23,2015-09-23 23:59:59
53,0.556,0.595,0.595,0.495,61100.0,110000.0,2015-09-24,2015-09-24 23:59:59
