,open,close,high,low,value,volume,begin,end
0,621.0,621.0,621.0,621.0,6210.0,10.0,2014-06-10,2014-06-10 23:59:59
1,654.0,621.6,665.0,621.6,19406.0,30.0,2014-06-16,2014-06-16 23:59:59
2,630.0,620.3,630.0,620.3,74637.0,120.0,2014-06-17,2014-06-17 23:59:59
3,644.9,649.8,659.7,644.9,5798881.0,8990.0,2014-06-19,2014-06-19 23:59:59
4,617.6,605.2,617.6,605.2,43093.0,70.0,2014-06-24,2014-06-24 23:59:59
5,639.8,639.8,639.8,639.8,6398.0,10.0,2014-06-25,2014-06-25 23:59:59
6,637.5,637.5,637.5,637.5,6375.0,10.0,2014-07-04,2014-07-04 23:59:59
7,625.0,614.0,625.0,614.0,49450.0,80.0,2014-07-09,2014-07-09 23:59:59
8,603.3,602.8,603.3,602.8,66328.0,110.0,2014-07-10,2014-07-10 23:59:59
9,602.6,602.5,602.6,602.5,30126.0,50.0,2014-07-11,2014-07-11 23:59:59
10,602.2,600.0,602.5,600.0,186671.0,310.0,2014-07-14,2014-07-14 23:59:59
11,600.1,600.0,600.1,600.0,78001.0,130.0,2014-07-16,2014-07-16 23:59:59
12,576.1,599.8,599.8,576.1,11759.0,20.0,2014-07-28,2014-07-28 23:59:59
13,600.0,600.0,600.0,600.0,12000.0,20.0,2014-07-29,2014-07-29 23:59:59
14,644.7,644.7,644.7,644.7,6447.0,10.0,2014-08-01,2014-08-01 23:59:59
15,580.0,580.0,580.0,580.0,11600.0,20.0,2014-08-04,2014-08-04 23:59:59
16,580.0,580.0,580.0,580.0,63800.0,110.0,2014-08-05,2014-08-05 23:59:59
17,575.0,575.0,580.0,503.1,341254.0,630.0,2014-08-12,2014-08-12 20:30:02
18,515.1,550.5,564.9,515.1,298762.0,550.0,2014-08-13,2014-08-13 20:29:41
19,548.1,540.0,548.1,540.0,32510.0,60.0,2014-08-14,2014-08-14 20:29:56
20,525.0,532.0,532.0,525.0,52768.0,100.0,2014-08-15,2014-08-15 20:29:46
21,559.9,530.0,561.0,530.0,615972.0,1150.0,2014-08-20,2014-08-20 20:29:42
22,505.7,531.0,531.0,505.7,52844.0,100.0,2014-08-21,2014-08-21 20:29:56
23,520.0,520.0,520.0,520.0,31200.0,60.0,2014-08-22,2014-08-22 20:29:56
24,520.0,520.0,520.0,520.0,156000.0,300.0,2014-08-27,2014-08-27 23:59:59
25,508.0,530.0,531.0,507.1,1902873.0,3680.0,2014-08-28,2014-08-28 23:59:59
26,530.0,520.0,530.0,520.0,62550.0,120.0,2014-08-29,2014-08-29 23:59:59
27,510.3,510.3,510.3,510.3,15309.0,30.0,2014-09-01,2014-09-01 23:59:59
28,512.0,512.0,512.0,512.0,35840.0,70.0,2014-09-02,2014-09-02 23:59:59
29,507.0,515.0,515.0,502.0,832490.0,1650.0,2014-09-03,2014-09-03 23:59:59
30,505.2,514.9,514.9,505.2,10201.0,20.0,2014-09-04,2014-09-04 23:59:59
31,501.1,488.0,501.1,470.7,207195.0,420.0,2014-09-05,2014-09-05 23:59:59
32,499.9,480.0,513.0,475.0,242922.0,500.0,2014-09-08,2014-09-08 23:59:59
33,500.0,499.9,500.0,499.9,9999.0,20.0,2014-09-09,2014-09-09 23:59:59
34,499.9,499.9,499.9,499.9,4999.0,10.0,2014-09-10,2014-09-10 23:59:59
35,499.0,499.0,499.0,499.0,14970.0,30.0,2014-09-11,2014-09-11 23:59:59
36,500.0,504.9,504.9,500.0,217054.0,430.0,2014-09-12,2014-09-12 23:59:59
37,504.8,504.9,504.9,504.8,70682.0,140.0,2014-09-16,2014-09-16 23:59:59
38,476.1,476.1,476.1,476.1,33327.0,70.0,2014-09-18,2014-09-18 23:59:59
39,489.9,504.9,504.9,489.9,109028.0,220.0,2014-09-22,2014-09-22 23:59:59
40,476.3,476.3,476.3,476.3,4763.0,10.0,2014-09-23,2014-09-23 23:59:59
41,480.0,480.0,480.0,480.0,33600.0,70.0,2014-09-25,2014-09-25 23:59:59
42,476.1,476.0,476.1,476.0,14281.0,30.0,2014-09-26,2014-09-26 23:59:59
43,476.0,450.0,476.0,450.0,107760.0,230.0,2014-09-29,2014-09-29 23:59:59
44,449.9,445.0,450.0,445.0,133939.0,300.0,2014-09-30,2014-09-30 23:59:59
45,450.0,445.0,450.0,445.0,98640.0,220.0,2014-10-01,2014-10-01 23:59:59
46,445.0,445.0,445.0,445.0,137950.0,310.0,2014-10-03,2014-10-03 23:59:59
47,413.0,413.0,490.0,413.0,326700.0,720.0,2014-10-06,2014-10-06 23:59:59
48,440.0,405.0,440.0,405.0,449610.0,1100.0,2014-10-07,2014-10-07 23:59:59
49,432.0,429.0,432.0,428.0,47200.0,110.0,2014-10-08,2014-10-08 23:59:59
50,407.0,393.0,426.0,393.0,154440.0,380.0,2014-10-10,2014-10-10 23:59:59
51,383.0,384.0,393.0,382.0,57800.0,150.0,2014-10-13,2014-10-13 23:59:59
52,412.0,400.0,412.0,400.0,44120.0,110.0,2014-10-14,2014-10-14 23:59:59
53,399.0,382.0,399.0,382.0,11800.0,30.0,2014-10-15,2014-10-15 23:59:59
54,372.0,410.0,410.0,371.0,62210.0,160.0,2014-10-17,2014-10-17 23:59:59
55,397.0,397.0,397.0,397.0,7940.0,20.0,2014-10-21,2014-10-21 23:59:59
56,399.0,399.0,399.0,399.0,7980.0,20.0,2014-10-22,2014-10-22 23:59:59
57,354.0,354.0,354.0,354.0,3540.0,10.0,2014-10-24,2014-10-24 23:59:59
58,355.0,377.0,377.0,350.0,152680.0,430.0,2014-10-27,2014-10-27 23:59:59
59,382.0,358.0,382.0,358.0,25780.0,70.0,2014-10-28,2014-10-28 23:59:59
60,365.0,390.0,390.0,365.0,18500.0,50.0,2014-10-30,2014-10-30 23:59:59
61,395.0,375.0,395.0,375.0,7700.0,20.0,2014-10-31,2014-10-31 23:59:59
62,392.0,392.0,392.0,392.0,3920.0,10.0,2014-11-03,2014-11-03 23:59:59
63,368.0,369.0,369.0,348.0,146840.0,410.0,2014-11-05,2014-11-05 23:59:59
64,386.0,386.0,386.0,386.0,3860.0,10.0,2014-11-06,2014-11-06 23:59:59
65,384.0,406.0,413.0,370.0,200930.0,510.0,2014-11-07,2014-11-07 23:59:59
66,371.0,405.0,405.0,360.0,233250.0,620.0,2014-11-10,2014-11-10 23:59:59
67,409.0,409.0,409.0,409.0,8180.0,20.0,2014-11-11,2014-11-11 23:59:59
68,376.0,376.0,378.0,376.0,26360.0,70.0,2014-11-12,2014-11-12 23:59:59
69,371.0,370.0,371.0,370.0,51830.0,140.0,2014-11-13,2014-11-13 23:59:59
70,389.0,372.0,389.0,372.0,15390.0,40.0,2014-11-14,2014-11-14 23:59:59
71,398.0,399.0,399.0,398.0,15940.0,40.0,2014-11-17,2014-11-17 23:59:59
72,397.0,397.0,397.0,370.0,42520.0,110.0,2014-11-19,2014-11-19 23:59:59
73,363.0,400.0,400.0,362.0,174850.0,440.0,2014-11-21,2014-11-21 23:59:59
74,417.0,400.0,417.0,400.0,44170.0,110.0,2014-11-24,2014-11-24 23:59:59
75,420.0,400.0,420.0,400.0,8200.0,20.0,2014-11-28,2014-11-28 23:59:59
76,370.0,377.0,381.0,370.0,218710.0,580.0,2014-12-01,2014-12-01 23:59:59
77,377.0,349.0,377.0,343.0,353190.0,980.0,2014-12-02,2014-12-02 23:59:59
78,349.0,354.0,354.0,342.0,693580.0,2000.0,2014-12-03,2014-12-03 23:59:59
79,341.0,355.0,365.0,341.0,104240.0,290.0,2014-12-04,2014-12-04 23:59:59
80,354.0,353.0,354.0,353.0,7070.0,20.0,2014-12-05,2014-12-05 23:59:59
81,372.0,357.0,375.0,357.0,118080.0,320.0,2014-12-08,2014-12-08 23:59:59
82,376.0,353.0,377.0,353.0,29890.0,80.0,2014-12-09,2014-12-09 23:59:59
83,350.0,355.0,357.0,350.0,217000.0,610.0,2014-12-10,2014-12-10 23:59:59
84,350.0,350.0,350.0,350.0,290500.0,830.0,2014-12-11,2014-12-11 23:59:59
85,342.0,362.0,362.0,312.0,383550.0,1070.0,2014-12-16,2014-12-16 23:59:59
86,360.0,330.0,364.0,309.0,622530.0,1890.0,2014-12-18,2014-12-18 23:59:59
87,330.0,338.0,338.0,321.0,111210.0,340.0,2014-12-19,2014-12-19 23:59:59
88,335.0,335.0,356.0,310.0,177070.0,520.0,2014-12-22,2014-12-22 23:59:59
89,338.0,340.0,350.0,338.0,2377600.0,6950.0,2014-12-23,2014-12-23 23:59:59
90,355.0,356.0,360.0,355.0,39200.0,110.0,2014-12-24,2014-12-24 23:59:59
91,342.0,354.0,354.0,342.0,10500.0,30.0,2014-12-25,2014-12-25 23:59:59
92,341.0,340.0,365.0,340.0,1110640.0,3250.0,2014-12-26,2014-12-26 23:59:59
93,368.0,341.0,368.0,341.0,10770.0,30.0,2014-12-29,2014-12-29 23:59:59
94,340.0,319.0,340.0,311.0,844940.0,2520.0,2014-12-30,2014-12-30 23:59:59
95,326.0,325.0,326.0,325.0,9760.0,30.0,2015-01-05,2015-01-05 23:59:59
96,326.0,339.0,339.0,326.0,56910.0,170.0,2015-01-06,2015-01-06 23:59:59
97,348.0,349.0,349.0,348.0,66260.0,190.0,2015-01-08,2015-01-08 23:59:59
98,336.0,353.0,353.0,335.0,100610.0,290.0,2015-01-09,2015-01-09 23:59:59
99,355.0,349.0,355.0,349.0,7040.0,20.0,2015-01-12,2015-01-12 23:59:59
100,356.0,327.0,356.0,318.0,1160380.0,3630.0,2015-01-13,2015-01-13 23:59:59
101,322.0,321.0,322.0,321.0,163720.0,510.0,2015-01-14,2015-01-14 23:59:59
102,322.0,321.0,322.0,320.0,138030.0,430.0,2015-01-15,2015-01-15 23:59:59
103,336.0,323.0,349.0,323.0,78320.0,230.0,2015-01-19,2015-01-19 23:59:59
104,324.0,323.0,324.0,323.0,42020.0,130.0,2015-01-20,2015-01-20 23:59:59
105,323.0,316.0,323.0,316.0,374200.0,1160.0,2015-01-21,2015-01-21 23:59:59
106,320.0,320.0,336.0,320.0,1247540.0,3890.0,2015-01-22,2015-01-22 23:59:59
107,325.0,320.0,325.0,320.0,67500.0,210.0,2015-01-23,2015-01-23 23:59:59
108,320.0,319.0,320.0,315.0,159860.0,500.0,2015-01-26,2015-01-26 23:59:59
109,320.0,314.0,320.0,310.0,429490.0,1350.0,2015-01-27,2015-01-27 23:59:59
110,306.0,306.0,306.0,306.0,70380.0,230.0,2015-01-28,2015-01-28 23:59:59
111,326.0,325.0,326.0,315.0,48100.0,150.0,2015-01-30,2015-01-30 23:59:59
112,329.0,329.0,329.0,329.0,3290.0,10.0,2015-02-02,2015-02-02 23:59:59
113,331.0,335.0,335.0,326.0,96890.0,290.0,2015-02-03,2015-02-03 23:59:59
114,334.0,325.0,335.0,325.0,244220.0,740.0,2015-02-04,2015-02-04 23:59:59
115,333.0,320.0,333.0,316.0,295070.0,920.0,2015-02-05,2015-02-05 23:59:59
116,324.0,331.0,345.0,324.0,727250.0,2200.0,2015-02-06,2015-02-06 23:59:59
117,345.0,350.0,368.0,336.0,832800.0,2360.0,2015-02-09,2015-02-09 23:59:59
118,357.0,366.0,369.0,353.0,402530.0,1120.0,2015-02-10,2015-02-10 23:59:59
119,369.0,380.0,390.0,369.0,610990.0,1610.0,2015-02-11,2015-02-11 23:59:59
120,382.0,389.0,398.0,362.0,607120.0,1560.0,2015-02-12,2015-02-12 23:59:59
121,386.0,397.0,397.0,385.0,177000.0,450.0,2015-02-13,2015-02-13 23:59:59
122,403.0,417.0,429.0,386.0,427830.0,1050.0,2015-02-16,2015-02-16 23:59:59
123,430.0,424.0,450.0,406.0,934870.0,2210.0,2015-02-17,2015-02-17 23:59:59
124,424.0,459.0,490.0,424.0,412890.0,890.0,2015-02-18,2015-02-18 23:59:59
125,466.0,440.0,466.0,425.0,260950.0,590.0,2015-02-19,2015-02-19 23:59:59
126,445.0,440.0,445.0,440.0,30950.0,70.0,2015-02-20,2015-02-20 23:59:59
127,441.0,416.0,441.0,400.0,198660.0,460.0,2015-02-24,2015-02-24 23:59:59
128,439.0,438.0,470.0,420.0,1431800.0,3180.0,2015-02-25,2015-02-25 23:59:59
129,436.0,429.0,436.0,421.0,135820.0,320.0,2015-02-26,2015-02-26 23:59:59
130,411.0,447.0,447.0,408.0,127230.0,300.0,2015-02-27,2015-02-27 23:59:59
131,470.0,509.0,610.0,470.0,1947320.0,3700.0,2015-03-02,2015-03-02 23:59:59
132,514.0,495.0,545.0,435.0,1623910.0,3390.0,2015-03-03,2015-03-03 23:59:59
133,496.0,490.0,534.0,490.0,579400.0,1130.0,2015-03-04,2015-03-04 23:59:59
134,487.0,457.0,487.0,457.0,108300.0,230.0,2015-03-05,2015-03-05 23:59:59
135,446.0,475.0,489.0,438.0,430570.0,950.0,2015-03-06,2015-03-06 23:59:59
136,477.0,430.0,477.0,411.0,761340.0,1730.0,2015-03-10,2015-03-10 23:59:59
137,431.0,434.0,444.0,431.0,52380.0,120.0,2015-03-11,2015-03-11 23:59:59
138,449.0,423.0,449.0,412.0,111590.0,260.0,2015-03-12,2015-03-12 23:59:59
139,421.0,443.0,443.0,421.0,21710.0,50.0,2015-03-13,2015-03-13 23:59:59
140,428.0,450.0,450.0,421.0,177910.0,410.0,2015-03-16,2015-03-16 23:59:59
141,419.0,416.0,458.0,416.0,217350.0,510.0,2015-03-17,2015-03-17 23:59:59
142,428.0,416.0,435.0,416.0,166770.0,390.0,2015-03-18,2015-03-18 23:59:59
143,430.0,414.0,433.0,405.0,349330.0,840.0,2015-03-19,2015-03-19 23:59:59
144,438.0,438.0,438.0,438.0,13140.0,30.0,2015-03-20,2015-03-20 23:59:59
145,436.0,435.0,436.0,435.0,8710.0,20.0,2015-03-23,2015-03-23 23:59:59
146,431.0,432.0,432.0,425.0,287040.0,670.0,2015-03-24,2015-03-24 23:59:59
147,421.0,414.0,422.0,414.0,137000.0,330.0,2015-03-25,2015-03-25 23:59:59
148,428.0,409.0,428.0,409.0,16610.0,40.0,2015-03-26,2015-03-26 23:59:59
149,404.0,392.0,404.0,384.0,252910.0,640.0,2015-03-27,2015-03-27 23:59:59
150,381.0,390.0,415.0,380.0,74520.0,190.0,2015-03-30,2015-03-30 23:59:59
151,383.0,410.0,410.0,382.0,175480.0,440.0,2015-03-31,2015-03-31 23:59:59
152,410.0,444.0,482.0,410.0,1593740.0,3620.0,2015-04-01,2015-04-01 23:59:59
153,476.0,425.0,476.0,423.0,1165160.0,2610.0,2015-04-02,2015-04-02 23:59:59
154,445.0,436.0,445.0,427.0,118050.0,270.0,2015-04-03,2015-04-03 23:59:59
