,open,close,high,low,value,volume,begin,end
0,770.0,994.8,1238.2,700.0,417228088.4,461323.0,2021-12-17,2021-12-17 23:59:59
1,1000.0,980.0,1043.0,960.0,168556342.4,167540.0,2021-12-20,2021-12-20 23:59:59
2,999.4,922.4,1000.0,920.0,62052819.6,65707.0,2021-12-21,2021-12-21 23:59:59
3,945.0,915.0,945.0,828.0,147415158.0,168904.0,2021-12-22,2021-12-22 23:59:59
4,916.0,904.0,944.0,870.2,24075582.0,26867.0,2021-12-23,2021-12-23 23:59:59
5,910.2,896.2,928.8,884.0,16387951.8,18220.0,2021-12-24,2021-12-24 23:59:59
6,917.6,875.8,917.6,870.0,26194398.4,29883.0,2021-12-27,2021-12-27 23:59:59
7,887.0,876.0,898.0,872.0,17407099.2,19887.0,2021-12-28,2021-12-28 23:59:59
8,876.0,859.4,889.6,851.0,14760329.8,17153.0,2021-12-29,2021-12-29 23:59:59
9,865.0,840.0,868.8,835.2,25951755.2,30692.0,2021-12-30,2021-12-30 23:59:59
10,862.8,849.4,868.8,845.0,17883791.6,21000.0,2022-01-03,2022-01-03 23:59:59
11,859.2,844.0,859.4,837.2,21029879.0,24930.0,2022-01-04,2022-01-04 23:59:59
12,848.2,838.0,848.2,835.2,9999754.8,11910.0,2022-01-05,2022-01-05 23:59:59
13,840.0,830.0,844.6,820.0,11895072.2,14241.0,2022-01-06,2022-01-06 23:59:59
14,840.0,784.0,847.0,772.0,66555233.0,84506.0,2022-01-10,2022-01-10 23:59:59
15,783.8,779.6,795.0,770.0,24281570.6,31182.0,2022-01-11,2022-01-11 23:59:59
16,784.8,800.0,803.0,769.6,30400888.8,38671.0,2022-01-12,2022-01-12 23:59:59
17,805.0,775.4,809.0,775.0,16762897.0,21211.0,2022-01-13,2022-01-13 23:59:59
18,800.0,788.8,810.6,770.0,17723397.4,22570.0,2022-01-14,2022-01-14 23:59:59
19,804.6,781.8,809.8,770.0,11092333.2,14199.0,2022-01-17,2022-01-17 23:59:59
20,799.8,743.0,799.8,730.0,14448074.8,19211.0,2022-01-18,2022-01-18 23:59:59
21,742.6,754.8,777.0,735.4,10322129.8,13733.0,2022-01-19,2022-01-19 23:59:59
22,762.4,757.0,779.8,745.0,6311669.0,8355.0,2022-01-20,2022-01-20 23:59:59
23,757.0,731.4,757.0,730.0,6090587.6,8274.0,2022-01-21,2022-01-21 23:59:59
24,743.0,643.0,765.6,605.0,46514740.0,71634.0,2022-01-24,2022-01-24 23:59:59
25,660.8,616.0,686.4,603.8,22975533.0,36933.0,2022-01-25,2022-01-25 23:59:59
26,625.0,618.0,635.0,611.0,17566565.4,28440.0,2022-01-26,2022-01-26 23:59:59
27,618.4,700.0,760.0,618.0,31734046.6,46432.0,2022-01-27,2022-01-27 23:59:59
28,735.0,728.0,800.0,699.0,38443603.6,51077.0,2022-01-28,2022-01-28 23:59:59
29,730.0,714.0,770.0,704.0,11603901.6,15926.0,2022-01-31,2022-01-31 23:59:59
30,723.0,700.2,740.0,690.0,12306640.2,17394.0,2022-02-01,2022-02-01 23:59:59
31,700.2,684.6,718.8,666.0,7096438.4,10336.0,2022-02-02,2022-02-02 23:59:59
32,686.0,667.8,691.8,640.8,12996918.4,19691.0,2022-02-03,2022-02-03 23:59:59
33,685.0,684.6,696.0,667.8,6070556.2,8860.0,2022-02-04,2022-02-04 23:59:59
34,698.8,688.2,705.4,680.0,3584806.8,5209.0,2022-02-07,2022-02-07 23:59:59
35,680.2,698.8,698.8,660.0,4349340.6,6291.0,2022-02-08,2022-02-08 23:59:59
36,704.0,706.0,729.6,692.4,7779575.2,10975.0,2022-02-09,2022-02-09 23:59:59
37,711.8,700.0,711.8,690.0,3191079.0,4557.0,2022-02-10,2022-02-10 23:59:59
38,704.6,689.8,709.0,680.0,3472468.2,5042.0,2022-02-11,2022-02-11 23:59:59
39,680.8,685.6,705.8,655.2,5525210.4,8243.0,2022-02-14,2022-02-14 23:59:59
40,706.0,700.0,711.0,680.2,4120210.2,5895.0,2022-02-15,2022-02-15 23:59:59
41,711.0,709.8,712.4,698.2,6449761.0,9144.0,2022-02-16,2022-02-16 23:59:59
42,671.6,688.8,704.8,671.6,8446105.2,12135.0,2022-02-17,2022-02-17 23:59:59
43,674.2,680.0,720.0,657.0,4492390.4,6584.0,2022-02-18,2022-02-18 23:59:59
44,685.8,619.2,718.0,605.0,14232100.2,22385.0,2022-02-21,2022-02-21 23:59:59
45,557.4,620.0,630.0,550.0,14392212.8,24910.0,2022-02-22,2022-02-22 23:59:59
46,599.0,477.4,599.0,405.0,12096807.6,25054.0,2022-02-24,2022-02-24 23:59:59
47,481.0,560.4,599.8,481.0,10622902.4,19116.0,2022-02-25,2022-02-25 23:59:59
48,619.4,783.6,783.6,619.4,105217684.2,134810.0,2022-03-28,2022-03-28 23:59:59
49,862.0,1095.8,1095.8,862.0,344857680.8,327041.0,2022-03-29,2022-03-29 23:59:59
50,1125.0,970.6,1200.0,840.0,242682496.0,241944.0,2022-03-30,2022-03-30 23:59:59
51,1060.0,996.0,1060.0,940.0,122681073.0,123282.0,2022-03-31,2022-03-31 23:59:59
52,998.0,1002.2,1032.8,980.0,64470776.6,64348.0,2022-04-01,2022-04-01 23:59:59
53,1100.0,1175.0,1175.0,1012.2,336667599.0,303588.0,2022-04-04,2022-04-04 23:59:59
54,1199.6,1187.0,1350.0,1062.2,1610678986.6,1278485.0,2022-04-05,2022-04-05 23:59:59
55,1250.0,1104.0,1250.0,1068.4,462260834.8,407701.0,2022-04-06,2022-04-06 23:59:59
56,1103.0,1063.2,1103.0,1001.4,283147198.0,270291.0,2022-04-07,2022-04-07 23:59:59
57,1080.0,1056.6,1096.0,1031.0,87365867.4,81825.0,2022-04-08,2022-04-08 23:59:59
58,1059.4,1025.0,1074.8,1010.0,94571473.2,91583.0,2022-04-11,2022-04-11 23:59:59
59,1035.0,955.0,1044.0,925.0,158299230.4,164592.0,2022-04-12,2022-04-12 23:59:59
60,950.0,995.0,1037.6,919.0,292312096.8,295063.0,2022-04-13,2022-04-13 23:59:59
61,990.0,958.0,1020.0,932.8,61555802.4,63784.0,2022-04-14,2022-04-14 23:59:59
62,958.0,944.0,969.0,935.0,50229653.0,52987.0,2022-04-15,2022-04-15 23:59:59
63,944.0,947.4,988.0,944.0,39043031.4,40779.0,2022-04-18,2022-04-18 23:59:59
64,948.0,925.2,958.8,900.0,51285832.2,55717.0,2022-04-19,2022-04-19 23:59:59
65,940.0,910.0,940.8,892.2,66828751.6,73639.0,2022-04-20,2022-04-20 23:59:59
66,910.2,858.4,917.0,851.8,62589674.40000006,71410.0,2022-04-21,2022-04-21 23:59:59
67,863.0,898.8,925.0,821.2,91970396.4,103460.0,2022-04-22,2022-04-22 23:59:59
68,916.8,860.0,918.8,845.0,42875661.8,49210.0,2022-04-25,2022-04-25 23:59:59
69,872.6,881.8,894.0,824.0,37005461.4,42227.0,2022-04-26,2022-04-26 23:59:59
70,897.0,917.0,925.0,882.2,55603013.0,61060.0,2022-04-27,2022-04-27 23:59:59
71,920.4,912.6,980.0,905.0,77972711.4,82318.0,2022-04-28,2022-04-28 23:59:59
72,940.0,917.0,940.0,900.0,29557326.4,32360.0,2022-04-29,2022-04-29 23:59:59
73,970.0,926.0,970.0,911.2,69110823.6,73833.0,2022-05-04,2022-05-04 23:59:59
74,915.0,935.8,955.0,905.0,42063586.8,45040.0,2022-05-05,2022-05-05 23:59:59
75,945.0,926.0,945.0,913.4,25309815.6,27350.0,2022-05-06,2022-05-06 23:59:59
76,930.4,950.0,958.8,930.0,38677627.2,40876.0,2022-05-11,2022-05-11 23:59:59
77,961.0,965.6,1010.0,947.2,115847872.2,118738.0,2022-05-12,2022-05-12 23:59:59
78,965.6,949.0,972.4,910.4,63728753.6,67136.0,2022-05-13,2022-05-13 23:59:59
79,978.0,960.0,978.0,942.8,39686322.2,41495.0,2022-05-16,2022-05-16 23:59:59
80,960.2,963.6,968.8,955.0,25511177.0,26511.0,2022-05-17,2022-05-17 23:59:59
81,963.6,955.0,970.0,921.2,49814244.2,51926.0,2022-05-18,2022-05-18 23:59:59
82,954.0,951.0,955.0,932.8,21658152.599999994,22929.0,2022-05-19,2022-05-19 23:59:57
83,952.0,920.0,955.0,915.0,50059805.6,53884.0,2022-05-20,2022-05-20 23:59:59
84,939.8,912.2,939.8,886.0,41033899.8,45016.0,2022-05-23,2022-05-23 23:59:59
85,915.8,908.0,922.6,896.0,17635908.2,19463.0,2022-05-24,2022-05-24 23:59:59
86,916.0,913.0,917.8,886.2,19065929.8,21092.0,2022-05-25,2022-05-25 23:59:59
87,913.0,904.0,915.0,892.4,24988540.8,27596.0,2022-05-26,2022-05-26 23:59:59
88,904.0,905.6,911.8,895.0,18419417.2,20374.0,2022-05-27,2022-05-27 23:59:59
89,908.4,900.6,927.0,900.0,17462705.0,19280.0,2022-05-30,2022-05-30 23:59:59
90,906.0,888.0,907.6,871.8,18655967.8,20941.0,2022-05-31,2022-05-31 23:59:59
91,880.0,890.4,909.8,880.0,19983944.8,22332.0,2022-06-01,2022-06-01 23:59:59
92,894.8,882.2,894.8,880.0,13167997.4,14885.0,2022-06-02,2022-06-02 23:59:59
