,open,close,high,low,value,volume,begin,end
0,3.014,2.982,3.05,2.932,338428.1,113200.0,2014-06-09,2014-06-09 23:59:59
1,2.943,3.004,3.034,2.943,386352.1,129200.0,2014-06-10,2014-06-10 23:59:59
2,3.028,2.991,3.028,2.976,123800.6,41300.0,2014-06-11,2014-06-11 23:59:59
3,2.951,2.895,2.975,2.895,177068.5,60500.0,2014-06-16,2014-06-16 23:59:59
4,2.909,2.801,2.933,2.8,1285705.8,447400.0,2014-06-17,2014-06-17 23:59:59
5,2.968,2.833,2.969,2.77,947564.6,333000.0,2014-06-18,2014-06-18 23:59:59
6,2.834,2.84,2.866,2.834,1385218.2,485400.0,2014-06-19,2014-06-19 23:59:59
7,2.83,2.8,2.9,2.711,691741.4,250300.0,2014-06-20,2014-06-20 23:59:59
8,2.79,2.73,2.827,2.6,1441151.3,524400.0,2014-06-23,2014-06-23 23:59:59
9,2.751,2.777,2.886,2.702,1019612.2,371400.0,2014-06-24,2014-06-24 23:59:59
10,2.765,2.764,2.878,2.695,1616025.6,595100.0,2014-06-25,2014-06-25 23:59:59
11,2.725,2.748,2.859,2.704,1007737.9,370900.0,2014-06-26,2014-06-26 23:59:59
12,2.769,2.738,2.769,2.7,24039.1,8800.0,2014-06-27,2014-06-27 23:59:59
13,2.702,2.9,2.9,2.7,666104.9,238400.0,2014-06-30,2014-06-30 23:59:59
14,2.8,2.69,2.8,2.69,1316832.4,485100.0,2014-07-01,2014-07-01 23:59:59
15,2.7,2.751,2.779,2.675,958146.7,352000.0,2014-07-02,2014-07-02 23:59:59
16,2.75,2.76,2.777,2.73,364441.9,132300.0,2014-07-03,2014-07-03 23:59:59
17,2.793,2.819,2.822,2.777,496771.5,177200.0,2014-07-04,2014-07-04 23:59:59
18,2.839,2.8,2.84,2.799,320718.2,114400.0,2014-07-07,2014-07-07 23:59:59
19,2.82,2.751,2.82,2.64,1132431.0,424200.0,2014-07-08,2014-07-08 23:59:59
20,2.751,2.762,2.763,2.73,81802.9,29900.0,2014-07-09,2014-07-09 23:59:59
21,2.703,2.686,2.738,2.603,456712.0,168600.0,2014-07-10,2014-07-10 23:59:59
22,2.667,2.67,2.72,2.591,481271.5,180300.0,2014-07-11,2014-07-11 23:59:59
23,2.688,2.648,2.688,2.621,333735.5,126400.0,2014-07-14,2014-07-14 23:59:59
24,2.61,2.636,2.649,2.6,222005.5,85100.0,2014-07-15,2014-07-15 23:59:59
25,2.685,2.64,2.685,2.61,626019.4,237500.0,2014-07-16,2014-07-16 23:59:59
26,2.62,2.653,2.839,2.58,438267.5,165400.0,2014-07-17,2014-07-17 23:59:59
27,2.625,2.708,2.762,2.625,248797.1,92200.0,2014-07-18,2014-07-18 23:59:59
28,2.694,2.668,2.694,2.641,640776.4,241800.0,2014-07-21,2014-07-21 23:59:59
29,2.699,2.67,2.699,2.651,743980.9,279600.0,2014-07-22,2014-07-22 23:59:59
30,2.677,2.621,2.702,2.503,1037784.4,393000.0,2014-07-23,2014-07-23 23:59:59
31,2.591,2.677,2.741,2.591,722492.0,271700.0,2014-07-24,2014-07-24 23:59:59
32,2.692,2.64,2.692,2.6,928320.7,351900.0,2014-07-25,2014-07-25 23:59:59
33,2.612,2.637,2.66,2.612,123351.4,46900.0,2014-07-28,2014-07-28 23:59:59
34,2.642,2.69,2.829,2.642,1481718.8,550700.0,2014-07-29,2014-07-29 23:59:59
35,2.695,2.797,2.81,2.531,501619.4,186300.0,2014-07-30,2014-07-30 23:59:59
36,2.7,2.748,2.814,2.7,1449896.9,524400.0,2014-07-31,2014-07-31 23:59:59
37,2.659,2.64,2.709,2.583,1403607.0,532700.0,2014-08-01,2014-08-01 23:59:59
38,2.836,2.65,2.999,2.63,418171.3,156900.0,2014-08-04,2014-08-04 23:59:59
39,2.669,2.626,2.98,2.562,250459.6,95900.0,2014-08-05,2014-08-05 23:59:59
40,2.551,2.563,2.6,2.551,123856.7,48300.0,2014-08-06,2014-08-06 23:59:59
41,2.59,2.582,2.625,2.556,242551.0,93700.0,2014-08-07,2014-08-07 23:59:59
42,2.66,2.569,2.66,2.537,480958.7,186500.0,2014-08-08,2014-08-08 23:59:59
43,2.57,2.63,2.647,2.57,87582.59999999998,33300.0,2014-08-11,2014-08-11 20:30:02
44,2.645,2.627,2.678,2.627,132239.69999999998,49900.0,2014-08-12,2014-08-12 20:30:02
45,2.656,2.81,2.825,2.656,505832.3,186000.0,2014-08-13,2014-08-13 20:29:41
46,2.777,2.74,2.894,2.712,149923.30000000002,54900.0,2014-08-14,2014-08-14 20:29:56
47,2.729,2.739,2.739,2.663,1908.6999999999998,700.0,2014-08-15,2014-08-15 20:29:46
48,2.678,2.717,2.719,2.67,1021164.3999999999,382400.0,2014-08-18,2014-08-18 20:29:46
49,2.779,2.699,2.779,2.672,995873.7000000001,371400.0,2014-08-19,2014-08-19 20:29:47
50,2.734,2.7,2.734,2.694,1093698.6,402900.0,2014-08-20,2014-08-20 20:29:42
51,2.7,2.76,2.81,2.7,1090684.5999999999,393800.0,2014-08-21,2014-08-21 20:29:56
52,2.8,2.72,2.897,2.702,1008406.2,370000.0,2014-08-22,2014-08-22 20:29:56
53,2.771,2.695,2.771,2.66,2691653.3,1004900.0,2014-08-25,2014-08-25 20:29:51
54,2.744,2.699,2.744,2.682,581424.7000000001,215400.0,2014-08-26,2014-08-26 20:29:51
