,open,close,high,low,value,volume,begin,end
0,2.9659,2.9659,2.9659,2.9659,23727.2,8000.0,2014-06-10,2014-06-10 23:59:59
1,2.8901,2.89,2.8901,2.89,5780.1,2000.0,2014-06-11,2014-06-11 23:59:59
2,2.9638,2.76,2.9638,2.7045,44611.4,16000.0,2014-06-16,2014-06-16 23:59:59
3,2.74,2.74,2.74,2.7001,32820.1,12000.0,2014-06-17,2014-06-17 23:59:59
4,2.7489,2.749,2.749,2.7,8197.9,3000.0,2014-06-18,2014-06-18 23:59:59
5,2.7,2.7,2.7,2.7,16200.0,6000.0,2014-06-20,2014-06-20 23:59:59
6,2.5602,2.5602,2.5602,2.5602,2560.2,1000.0,2014-06-23,2014-06-23 23:59:59
7,2.5601,2.5601,2.5601,2.5601,2560.1,1000.0,2014-06-25,2014-06-25 23:59:59
8,2.6999,2.6999,2.6999,2.6999,2699.9,1000.0,2014-06-26,2014-06-26 23:59:59
9,2.5603,2.55,2.5603,2.55,206580.5,81000.0,2014-07-01,2014-07-01 23:59:59
10,2.551,2.551,2.551,2.551,2551.0,1000.0,2014-07-02,2014-07-02 23:59:59
11,2.5501,2.551,2.551,2.55,81604.6,32000.0,2014-07-03,2014-07-03 23:59:59
12,2.532,2.51,2.532,2.5,55056.0,22000.0,2014-07-09,2014-07-09 23:59:59
13,2.71,2.71,2.71,2.71,2710.0,1000.0,2014-07-10,2014-07-10 23:59:59
14,2.387,2.649,2.691,2.387,10184.0,4000.0,2014-07-17,2014-07-17 23:59:59
15,2.5061,2.5,2.5061,2.5,27518.2,11000.0,2014-07-18,2014-07-18 23:59:59
16,2.4983,2.5001,2.5001,2.4983,37483.5,15000.0,2014-07-21,2014-07-21 23:59:59
17,2.5001,2.5,2.5001,2.5,47500.3,19000.0,2014-07-22,2014-07-22 23:59:59
18,2.51,2.5015,2.5105,2.5001,20034.0,8000.0,2014-07-23,2014-07-23 23:59:59
19,2.422,2.5,2.5,2.422,14782.2,6000.0,2014-07-29,2014-07-29 23:59:59
20,2.5,2.5,2.5,2.5,15000.0,6000.0,2014-07-30,2014-07-30 23:59:59
21,2.5,2.5,2.5,2.5,2500.0,1000.0,2014-08-08,2014-08-08 23:59:59
22,2.6,2.6,2.6,2.6,2600.0,1000.0,2014-08-15,2014-08-15 20:29:46
23,2.414,2.413,2.414,2.413,16894.0,7000.0,2014-08-18,2014-08-18 20:29:46
24,2.43,2.407,2.43,2.407,12096.2,5000.0,2014-08-19,2014-08-19 20:29:47
25,2.3618,2.354,2.3618,2.354,30670.1,13000.0,2014-08-20,2014-08-20 20:29:42
26,2.328,2.3,2.328,2.3,13876.0,6000.0,2014-08-29,2014-08-29 23:59:59
27,2.224,2.224,2.224,2.224,2224.0,1000.0,2014-09-01,2014-09-01 23:59:59
28,2.2999,2.2999,2.2999,2.2999,2299.9,1000.0,2014-09-05,2014-09-05 23:59:59
29,2.2241,2.0,2.3,2.0,32929.0,15000.0,2014-09-08,2014-09-08 23:59:59
30,2.002,2.002,2.002,2.002,2002.0,1000.0,2014-09-11,2014-09-11 23:59:59
31,2.001,2.001,2.001,2.001,2001.0,1000.0,2014-09-15,2014-09-15 23:59:59
32,2.0999,2.1001,2.1001,2.0999,44100.9,21000.0,2014-09-18,2014-09-18 23:59:59
33,1.9911,2.1999,2.1999,1.9911,6182.1,3000.0,2014-09-29,2014-09-29 23:59:59
34,2.1,2.1,2.1,2.08,37710.0,18000.0,2014-10-08,2014-10-08 23:59:59
35,2.04,2.09,2.1,1.55,60060.0,30000.0,2014-10-14,2014-10-14 23:59:59
36,2.03,2.02,2.03,2.02,6080.0,3000.0,2014-10-15,2014-10-15 23:59:59
37,2.01,2.01,2.01,2.01,2010.0,1000.0,2014-10-29,2014-10-29 23:59:59
38,2.01,2.0,2.02,2.0,30110.0,15000.0,2014-10-30,2014-10-30 23:59:59
39,1.96,1.9,1.96,1.89,40130.0,21000.0,2014-10-31,2014-10-31 23:59:59
40,1.9,1.9,1.9,1.9,45600.0,24000.0,2014-11-05,2014-11-05 23:59:59
41,1.94,2.0,2.0,1.94,17640.0,9000.0,2014-11-06,2014-11-06 23:59:59
42,2.4,2.4,2.4,2.0,69200.0,29000.0,2014-11-11,2014-11-11 23:59:59
43,2.3,2.3,2.3,2.3,23000.0,10000.0,2014-11-12,2014-11-12 23:59:59
44,2.01,2.0,2.01,2.0,128010.0,64000.0,2014-11-18,2014-11-18 23:59:59
45,2.37,2.4,2.4,2.37,7150.0,3000.0,2014-11-19,2014-11-19 23:59:59
46,1.94,1.94,2.0,1.94,64830.0,33000.0,2014-12-03,2014-12-03 23:59:59
47,1.89,2.0,2.0,1.7,9270.0,5000.0,2014-12-04,2014-12-04 23:59:59
48,1.81,1.81,1.81,1.7,294100.0,164000.0,2014-12-05,2014-12-05 23:59:59
