<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MOEX.AKME:TQTF,W,19/04/21,00:00:00,117.0300000,118.0000000,115.0800000,117.9100000,48834
MOEX.AKME:TQTF,W,26/04/21,00:00:00,117.0000000,118.5800000,114.6200000,114.8900000,9525
MOEX.AKME:TQTF,W,03/05/21,00:00:00,115.6500000,119.7000000,115.1500000,119.6000000,9005
MOEX.AKME:TQTF,W,10/05/21,00:00:00,119.7000000,121.0000000,117.4500000,119.6500000,22515
MOEX.AKME:TQTF,W,17/05/21,00:00:00,120.0000000,126.4000000,118.7000000,120.4000000,51340
MOEX.AKME:TQTF,W,24/05/21,00:00:00,120.5000000,122.4500000,120.1500000,121.1000000,57101
MOEX.AKME:TQTF,W,31/05/21,00:00:00,122.4500000,125.9000000,120.6000000,124.9000000,22270
MOEX.AKME:TQTF,W,07/06/21,00:00:00,125.5000000,132.7500000,124.3000000,127.1000000,50241
MOEX.AKME:TQTF,W,14/06/21,00:00:00,127.6000000,130.0000000,124.3000000,124.9500000,43919
MOEX.AKME:TQTF,W,21/06/21,00:00:00,124.9500000,128.0000000,124.7500000,126.2500000,62459
MOEX.AKME:TQTF,W,28/06/21,00:00:00,126.3000000,128.5500000,124.0000000,127.7500000,91154
MOEX.AKME:TQTF,W,05/07/21,00:00:00,128.3500000,132.6500000,127.0000000,127.9500000,67456
MOEX.AKME:TQTF,W,12/07/21,00:00:00,128.6000000,132.0000000,124.0000000,125.4500000,364937
MOEX.AKME:TQTF,W,19/07/21,00:00:00,125.4500000,125.6500000,122.6000000,124.6500000,67234
MOEX.AKME:TQTF,W,26/07/21,00:00:00,124.6500000,128.4500000,123.0500000,125.5000000,33611
MOEX.AKME:TQTF,W,02/08/21,00:00:00,125.6000000,131.5000000,125.1500000,127.1000000,131749
MOEX.AKME:TQTF,W,09/08/21,00:00:00,127.7000000,132.0000000,126.0500000,128.9000000,450719
MOEX.AKME:TQTF,W,16/08/21,00:00:00,128.9000000,131.9500000,127.0000000,127.5500000,67986
MOEX.AKME:TQTF,W,23/08/21,00:00:00,129.5000000,130.6000000,127.0000000,128.5000000,118238
MOEX.AKME:TQTF,W,30/08/21,00:00:00,128.5000000,133.0000000,128.5000000,133.0000000,124677
MOEX.AKME:TQTF,W,06/09/21,00:00:00,133.0000000,140.8000000,132.6500000,134.1500000,138437
MOEX.AKME:TQTF,W,13/09/21,00:00:00,135.0000000,140.0000000,134.1500000,135.3500000,180754
MOEX.AKME:TQTF,W,20/09/21,00:00:00,136.1000000,140.0000000,132.2500000,136.5500000,128869
MOEX.AKME:TQTF,W,27/09/21,00:00:00,136.6500000,141.0000000,133.1500000,137.0000000,249015
MOEX.AKME:TQTF,W,04/10/21,00:00:00,137.0000000,142.2500000,136.7000000,141.7000000,301832
MOEX.AKME:TQTF,W,11/10/21,00:00:00,141.7000000,149.0500000,140.0000000,142.2000000,385792
MOEX.AKME:TQTF,W,18/10/21,00:00:00,142.2500000,150.1500000,141.0500000,141.5000000,111819
MOEX.AKME:TQTF,W,25/10/21,00:00:00,141.5000000,146.0000000,138.3000000,139.8000000,81588
MOEX.AKME:TQTF,W,01/11/21,00:00:00,140.3000000,143.3000000,138.4500000,139.9500000,94897
MOEX.AKME:TQTF,W,08/11/21,00:00:00,139.9500000,142.0500000,137.2000000,137.9000000,228706
MOEX.AKME:TQTF,W,15/11/21,00:00:00,137.9500000,142.4000000,135.0000000,135.0500000,158423
MOEX.AKME:TQTF,W,22/11/21,00:00:00,135.1000000,138.9500000,125.0000000,129.6800000,306896
MOEX.AKME:TQTF,W,29/11/21,00:00:00,129.7200000,138.6000000,128.0000000,132.7300000,229591
MOEX.AKME:TQTF,W,06/12/21,00:00:00,133.8900000,136.9000000,129.6100000,130.2100000,208668
MOEX.AKME:TQTF,W,13/12/21,00:00:00,130.9500000,134.4500000,121.7000000,129.1800000,792150
MOEX.AKME:TQTF,W,20/12/21,00:00:00,129.1900000,131.3400000,125.0500000,129.6400000,486939
MOEX.AKME:TQTF,W,27/12/21,00:00:00,129.6500000,135.5000000,129.2700000,134.0500000,517252
MOEX.AKME:TQTF,W,03/01/22,00:00:00,134.0600000,137.5900000,126.0000000,131.1200000,60223
MOEX.AKME:TQTF,W,10/01/22,00:00:00,131.1200000,137.0000000,122.9000000,127.1100000,761946
MOEX.AKME:TQTF,W,17/01/22,00:00:00,127.1100000,129.2700000,114.9200000,119.2000000,796410
MOEX.AKME:TQTF,W,24/01/22,00:00:00,119.2100000,123.0600000,110.1000000,120.6000000,1329189
MOEX.AKME:TQTF,W,31/01/22,00:00:00,120.6000000,125.9200000,119.1000000,122.0000000,1138916
MOEX.AKME:TQTF,W,07/02/22,00:00:00,122.0000000,129.2400000,120.1000000,122.2000000,505161
MOEX.AKME:TQTF,W,14/02/22,00:00:00,122.2000000,128.8600000,119.0000000,119.7200000,295912
MOEX.AKME:TQTF,W,21/02/22,00:00:00,121.0000000,122.1000000,71.0000000,88.8000000,1434471
MOEX.AKME:TQTF,W,28/03/22,00:00:00,88.8200000,127.9800000,88.6800000,102.7400000,1151165
MOEX.AKME:TQTF,W,04/04/22,00:00:00,102.7800000,104.5400000,93.6200000,94.8000000,822049
MOEX.AKME:TQTF,W,11/04/22,00:00:00,94.8000000,96.9800000,88.8000000,90.0800000,235955
MOEX.AKME:TQTF,W,18/04/22,00:00:00,90.0800000,93.4800000,82.5000000,87.0800000,81626
MOEX.AKME:TQTF,W,25/04/22,00:00:00,87.1000000,97.1800000,82.0000000,93.7800000,124906
MOEX.AKME:TQTF,W,02/05/22,00:00:00,93.8000000,98.2000000,90.1000000,91.5600000,111675
MOEX.AKME:TQTF,W,09/05/22,00:00:00,91.5400000,93.0000000,87.0000000,89.4400000,161033
MOEX.AKME:TQTF,W,16/05/22,00:00:00,89.4400000,95.0000000,87.0000000,91.0000000,67286
MOEX.AKME:TQTF,W,23/05/22,00:00:00,91.0400000,92.4800000,82.8600000,91.0000000,157194
MOEX.AKME:TQTF,W,30/05/22,00:00:00,91.9800000,92.1000000,85.0200000,85.7800000,336984
MOEX.AKME:TQTF,W,06/06/22,00:00:00,85.6400000,89.9600000,84.9000000,86.5200000,60777
MOEX.AKME:TQTF,W,13/06/22,00:00:00,87.5000000,89.6400000,85.5000000,88.0000000,124776
MOEX.AKME:TQTF,W,20/06/22,00:00:00,88.0200000,89.8000000,86.3000000,87.9200000,196143
MOEX.AKME:TQTF,W,27/06/22,00:00:00,87.9200000,88.9200000,81.0000000,83.1200000,351203
MOEX.AKME:TQTF,W,04/07/22,00:00:00,83.3000000,84.7000000,79.0000000,82.6400000,223710
MOEX.AKME:TQTF,W,11/07/22,00:00:00,84.1400000,84.7000000,77.5000000,78.2200000,141507
MOEX.AKME:TQTF,W,18/07/22,00:00:00,78.6800000,78.9000000,75.3200000,77.9800000,98175
MOEX.AKME:TQTF,W,25/07/22,00:00:00,78.0400000,86.8400000,77.9200000,81.7400000,137404
MOEX.AKME:TQTF,W,01/08/22,00:00:00,81.8000000,83.3200000,75.1000000,76.1200000,175351
MOEX.AKME:TQTF,W,08/08/22,00:00:00,76.2200000,80.3000000,75.9000000,78.8600000,358504
MOEX.AKME:TQTF,W,15/08/22,00:00:00,79.6600000,82.0400000,77.9000000,80.2200000,21910
MOEX.AKME:TQTF,W,22/08/22,00:00:00,80.7000000,82.6000000,79.1800000,82.6000000,94473
MOEX.AKME:TQTF,W,29/08/22,00:00:00,82.6000000,88.5400000,82.3200000,88.3000000,273707
MOEX.AKME:TQTF,W,05/09/22,00:00:00,88.3200000,89.9800000,83.6800000,85.9400000,240250
MOEX.AKME:TQTF,W,12/09/22,00:00:00,85.9400000,88.0000000,85.1400000,86.9400000,98001
MOEX.AKME:TQTF,W,19/09/22,00:00:00,87.0000000,88.9800000,68.7200000,75.9200000,466169
MOEX.AKME:TQTF,W,26/09/22,00:00:00,76.0800000,78.8200000,67.3400000,71.7000000,266814
MOEX.AKME:TQTF,W,03/10/22,00:00:00,72.0000000,78.9000000,70.5400000,74.2400000,271184
MOEX.AKME:TQTF,W,10/10/22,00:00:00,74.2400000,78.7600000,73.0200000,76.9800000,21749
MOEX.AKME:TQTF,W,17/10/22,00:00:00,76.9800000,82.0800000,73.6400000,82.0000000,243030
MOEX.AKME:TQTF,W,24/10/22,00:00:00,82.0000000,87.9600000,80.0000000,86.7000000,122043
MOEX.AKME:TQTF,W,31/10/22,00:00:00,87.9800000,90.7200000,85.2000000,86.7800000,145085
MOEX.AKME:TQTF,W,07/11/22,00:00:00,86.7800000,89.4000000,86.0600000,87.8800000,398106
