<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MOEX.AKCH:TQTF,W,23/08/21,00:00:00,78.6000000,83.8000000,78.1400000,81.5600000,1037264
MOEX.AKCH:TQTF,W,30/08/21,00:00:00,81.5600000,85.0000000,79.9000000,83.7000000,1197149
MOEX.AKCH:TQTF,W,06/09/21,00:00:00,84.3200000,86.7400000,82.8000000,84.8600000,1099425
MOEX.AKCH:TQTF,W,13/09/21,00:00:00,84.8600000,85.2000000,79.0200000,81.0200000,678825
MOEX.AKCH:TQTF,W,20/09/21,00:00:00,81.0200000,82.0200000,78.0200000,79.0600000,1136989
MOEX.AKCH:TQTF,W,27/09/21,00:00:00,79.0400000,81.5400000,78.0400000,78.9200000,493596
MOEX.AKCH:TQTF,W,04/10/21,00:00:00,78.9200000,82.5800000,76.0600000,80.4000000,386505
MOEX.AKCH:TQTF,W,11/10/21,00:00:00,81.5000000,82.5800000,80.3000000,81.1800000,1778711
MOEX.AKCH:TQTF,W,18/10/21,00:00:00,81.2000000,83.9000000,79.0000000,82.0000000,765970
MOEX.AKCH:TQTF,W,25/10/21,00:00:00,82.0000000,82.3200000,78.0000000,78.6200000,433427
MOEX.AKCH:TQTF,W,01/11/21,00:00:00,78.6200000,80.6000000,77.0800000,77.5400000,233824
MOEX.AKCH:TQTF,W,08/11/21,00:00:00,77.6400000,83.3200000,77.0400000,82.9600000,1178552
MOEX.AKCH:TQTF,W,15/11/21,00:00:00,82.9600000,84.8200000,79.5200000,81.2000000,1070580
MOEX.AKCH:TQTF,W,22/11/21,00:00:00,81.9400000,83.3000000,80.4200000,81.2800000,312279
MOEX.AKCH:TQTF,W,29/11/21,00:00:00,81.2600000,82.2800000,75.5200000,75.7600000,462688
MOEX.AKCH:TQTF,W,06/12/21,00:00:00,76.8200000,81.8200000,75.9800000,79.9600000,841803
MOEX.AKCH:TQTF,W,13/12/21,00:00:00,79.9800000,81.0000000,75.8800000,77.4800000,638563
MOEX.AKCH:TQTF,W,20/12/21,00:00:00,78.9000000,78.9000000,74.0600000,75.7200000,1108837
MOEX.AKCH:TQTF,W,27/12/21,00:00:00,75.9200000,76.6400000,73.4000000,76.2200000,461817
MOEX.AKCH:TQTF,W,03/01/22,00:00:00,76.4200000,76.4600000,73.3200000,75.7600000,202648
MOEX.AKCH:TQTF,W,10/01/22,00:00:00,75.7600000,78.9800000,73.4600000,77.3400000,642407
MOEX.AKCH:TQTF,W,17/01/22,00:00:00,77.3400000,81.4800000,76.1600000,78.4000000,721601
MOEX.AKCH:TQTF,W,24/01/22,00:00:00,78.5400000,80.4400000,72.0800000,74.1200000,731770
MOEX.AKCH:TQTF,W,31/01/22,00:00:00,74.1400000,77.5000000,73.4600000,75.5000000,591512
MOEX.AKCH:TQTF,W,07/02/22,00:00:00,75.0400000,77.8400000,73.3200000,74.7000000,390125
MOEX.AKCH:TQTF,W,14/02/22,00:00:00,74.7000000,77.0000000,74.0000000,75.4400000,563370
MOEX.AKCH:TQTF,W,21/02/22,00:00:00,75.4400000,81.0000000,65.5000000,78.0400000,680730
