Date,Open,High,Low,Close,Volume
2020-06-01,1.003,1.003,0.9972,1.003,32105834
2020-06-08,0.9972,1.0061,0.9972,1.006,186191
2020-06-15,1.0046,1.0275,1.0016,1.008,19557776
2020-06-22,1.0119,1.014,1.008,1.0112,60828
2020-06-29,1.011,1.0189,1.0046,1.014,11402197
2020-07-06,1.0146,1.0168,1.008,1.0137,483032
2020-07-13,1.016,1.0218,1.0119,1.0187,71623
2020-07-20,1.0174,1.0216,1.0129,1.0186,4687273
2020-07-27,1.0138,1.0392,1.0137,1.019,25021585
2020-08-03,1.0201,1.04,1.0176,1.0235,1708645
2020-08-10,1.024,1.0267,1.0225,1.0255,12882927
2020-08-17,1.0255,1.0288,1.013,1.0226,6401693
2020-08-24,1.0205,1.0295,1.0204,1.0283,827543
2020-08-31,1.029,1.0315,1.0241,1.0309,64889251
2020-09-07,1.0311,1.0525,1.0272,1.033,4104989
2020-09-14,1.0281,1.0352,1.0281,1.032,1914036
2020-09-21,1.0346,1.037,1.0316,1.0353,3629882
2020-09-28,1.0353,1.039,1.0323,1.0379,14941509
2020-10-05,1.0392,1.0399,1.0372,1.0399,27791241
2020-10-12,1.0399,1.0445,1.0367,1.0438,19944053
2020-10-19,1.0442,1.0448,1.0387,1.0446,6309723
2020-10-26,1.0441,1.0465,1.0365,1.043,36644845
2020-11-02,1.0435,1.0465,1.0378,1.0462,16456333
2020-11-09,1.0462,1.0497,1.0417,1.0495,39803556
2020-11-16,1.0495,1.0529,1.044,1.0525,15019033
2020-11-23,1.052,1.0565,1.044,1.0556,34438014
2020-11-30,1.0556,1.0566,1.0505,1.0566,10177025
2020-12-07,1.0552,1.06,1.0512,1.0549,13137497
2020-12-14,1.0548,1.0578,1.0532,1.0578,11664807
2020-12-21,1.0578,1.0605,1.0523,1.0605,26647008
2020-12-28,1.0604,1.0658,1.0587,1.0655,26595284
2021-01-04,1.064,1.0795,1.0622,1.0684,9458651
2021-01-11,1.0699,1.078,1.0635,1.068,14517407
2021-01-18,1.069,1.0698,1.06,1.0686,22894091
2021-01-25,1.07,1.0908,1.0641,1.0698,35181308
2021-02-01,1.068,1.0767,1.0661,1.07,11043867
2021-02-08,1.0698,1.0715,1.06,1.0686,36071735
2021-02-15,1.0691,1.0708,1.0621,1.0689,24130528
2021-02-22,1.0671,1.0698,1.0626,1.0653,14947620
2021-03-01,1.0638,1.0695,1.0625,1.0646,9320110
2021-03-08,1.0625,1.0714,1.0625,1.0689,30762810
2021-03-15,1.0689,1.0721,1.0638,1.0663,3762346
2021-03-22,1.066,1.0791,1.0624,1.0674,9635940
2021-03-29,1.0645,1.0791,1.0645,1.0694,12447086
2021-04-05,1.07,1.0752,1.067,1.0704,3299600
2021-04-12,1.0704,1.0746,1.0672,1.0694,9442891
2021-04-19,1.071,1.078,1.069,1.0741,4813226
2021-04-26,1.0725,1.0815,1.0723,1.0799,8560120
2021-05-03,1.0753,1.0809,1.0743,1.079,2443712
2021-05-10,1.0776,1.0836,1.0741,1.0835,2264772
2021-05-17,1.0833,1.0849,1.0779,1.084,5031794
2021-05-24,1.0854,1.0899,1.0784,1.0892,6709765
2021-05-31,1.0891,1.0915,1.0842,1.0913,5812448
2021-06-07,1.0914,1.0915,1.0822,1.0866,24235942
2021-06-14,1.0866,1.0937,1.0858,1.0931,6137352
2021-06-21,1.0935,1.097,1.092,1.0953,3337287
2021-06-28,1.0953,1.105,1.0898,1.0958,7303730
2021-07-05,1.0958,1.0983,1.0915,1.0981,15985452
2021-07-12,1.098,1.1,1.0953,1.0992,4695100
2021-07-19,1.0995,1.1001,1.0928,1.1001,7611875
2021-07-26,1.0987,1.1048,1.097,1.1048,8710917
2021-08-02,1.1048,1.1149,1.1019,1.1059,14993642
2021-08-09,1.1059,1.1118,1.104,1.1109,34984800
2021-08-16,1.1109,1.115,1.109,1.1138,13907505
2021-08-23,1.1138,1.1163,1.1111,1.116,12823868
2021-08-30,1.1157,1.1199,1.1106,1.1176,16354656
2021-09-06,1.1176,1.1201,1.1163,1.1187,12832528
2021-09-13,1.1191,1.1277,1.116,1.12,15939440
2021-09-20,1.1205,1.126,1.1178,1.1207,37944972
2021-09-27,1.1195,1.1259,1.1144,1.1226,12637954
2021-10-04,1.123,1.1254,1.1069,1.1203,9479593
2021-10-11,1.1203,1.1253,1.1145,1.1218,13082958
2021-10-18,1.1218,1.1223,1.1158,1.1208,6165231
2021-10-25,1.1207,1.1214,1.1091,1.1136,6670948
2021-11-01,1.1137,1.1158,1.1081,1.1137,4305678
2021-11-08,1.1141,1.1165,1.108,1.1165,14690368
2021-11-15,1.1165,1.117,1.104,1.1061,16771145
2021-11-22,1.108,1.1103,1.095,1.1006,26593299
2021-11-29,1.1011,1.1074,1.07,1.099,37478962
2021-12-06,1.1017,1.129,1.06,1.1005,47929457
2021-12-13,1.1005,1.1029,1.0879,1.0987,21050376
2021-12-20,1.0987,1.12,1.0956,1.118,38259316
2021-12-27,1.1183,1.135,1.1135,1.1304,48313170
2022-01-03,1.1304,1.1451,1.1287,1.1299,22935000
2022-01-10,1.1301,1.1413,1.1141,1.1177,84688701
2022-01-17,1.1209,1.1324,1.0991,1.115,46139184
2022-01-24,1.1151,1.1184,1.09,1.1079,43315992
2022-01-31,1.1079,1.1197,1.1057,1.115,34252990
2022-02-07,1.1174,1.1204,1.1039,1.1057,35802638
2022-02-14,1.1057,1.1133,1.0981,1.0989,45042520
2022-02-21,1.099,1.1074,0.76,1.0101,47394067
2022-03-28,1.0498,1.05,0.9341,0.9797,28779298
2022-04-04,0.9803,0.9998,0.9256,0.9731,33681603
2022-04-11,0.9731,0.9993,0.9658,0.9753,47846140
2022-04-18,0.9653,1.0196,0.95,1.0115,21464141
2022-04-25,1.0057,1.0646,1.0057,1.0487,17548726
2022-05-02,1.0487,1.0678,1.0366,1.038,8498511
2022-05-09,1.0382,1.0568,1.0267,1.032,21666263
2022-05-16,1.032,1.061,1.0288,1.0418,28929370
2022-05-23,1.0381,1.085,1.03,1.0763,36092083
2022-05-30,1.0763,1.1024,1.0653,1.0989,17194564
2022-06-06,1.0999,1.1555,1.0821,1.1408,63690955
2022-06-13,1.15,1.1615,1.1299,1.1414,51927467
2022-06-20,1.1414,1.16,1.1354,1.1382,28763274
2022-06-27,1.1405,1.1644,1.1367,1.1567,29660653
2022-07-04,1.1599,1.2159,1.1425,1.1513,23540820
2022-07-11,1.155,1.1736,1.1449,1.1583,24684566
2022-07-18,1.1583,1.1724,1.1416,1.1612,32139132
2022-07-25,1.1681,1.183,1.15,1.1635,22609312
2022-08-01,1.1674,1.1818,1.1506,1.1709,33225833
2022-08-08,1.171,1.1854,1.162,1.1624,21739385
2022-08-15,1.1664,1.1812,1.1554,1.1653,19448217
2022-08-22,1.1699,1.1878,1.165,1.1739,19399724
2022-08-29,1.174,1.1944,1.1713,1.1868,42363089
2022-09-05,1.187,1.2068,1.185,1.1898,27150804
2022-09-12,1.1912,1.2108,1.1863,1.2052,55902987
2022-09-19,1.2075,1.2133,1.1338,1.152,58364443
2022-09-26,1.152,1.1663,1.1126,1.147,51540727
2022-10-03,1.147,1.1816,1.1317,1.1615,33800785
2022-10-10,1.1615,1.19,1.1615,1.1813,23357104
2022-10-17,1.1811,1.1976,1.1652,1.1725,24300420
2022-10-24,1.1764,1.1978,1.1764,1.1863,18197631
2022-10-31,1.1901,1.2112,1.1823,1.197,22562988
2022-11-07,1.1948,1.199,1.1814,1.186,21902583
