<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
FXGD,W,16/11/15,00:00:00,524.5000000,527.0000000,499.5000000,504.0000000,62170
FXGD,W,23/11/15,00:00:00,509.5000000,515.0000000,501.0000000,504.5000000,47476
FXGD,W,30/11/15,00:00:00,504.0000000,534.5000000,503.5000000,534.0000000,11909
FXGD,W,07/12/15,00:00:00,535.5000000,543.0000000,530.0000000,543.0000000,25782
FXGD,W,14/12/15,00:00:00,544.0000000,548.0000000,532.0000000,544.0000000,9270
FXGD,W,21/12/15,00:00:00,547.5000000,553.0000000,535.5000000,543.0000000,4442
FXGD,W,28/12/15,00:00:00,546.5000000,564.0000000,544.5000000,559.0000000,25563
FXGD,W,04/01/16,00:00:00,564.5000000,588.0000000,562.5000000,582.0000000,5466
FXGD,W,11/01/16,00:00:00,588.5000000,612.5000000,588.5000000,606.5000000,15762
FXGD,W,18/01/16,00:00:00,630.0000000,677.0000000,605.0000000,619.0000000,75308
FXGD,W,25/01/16,00:00:00,611.0000000,656.5000000,598.5000000,604.5000000,55230
FXGD,W,01/02/16,00:00:00,612.5000000,646.0000000,608.5000000,636.0000000,23315
FXGD,W,08/02/16,00:00:00,641.5000000,717.0000000,641.5000000,696.5000000,32232
FXGD,W,15/02/16,00:00:00,677.0000000,684.5000000,643.5000000,675.0000000,55195
FXGD,W,22/02/16,00:00:00,650.0000000,694.0000000,650.0000000,662.0000000,24739
FXGD,W,29/02/16,00:00:00,664.5000000,672.5000000,644.0000000,659.5000000,24918
FXGD,W,07/03/16,00:00:00,648.0000000,655.0000000,620.5000000,630.0000000,48924
FXGD,W,14/03/16,00:00:00,630.5000000,636.0000000,602.0000000,609.5000000,24160
FXGD,W,21/03/16,00:00:00,612.0000000,614.0000000,589.0000000,596.5000000,34673
FXGD,W,28/03/16,00:00:00,590.5000000,605.5000000,588.0000000,588.0000000,51665
FXGD,W,04/04/16,00:00:00,598.5000000,612.0000000,590.0000000,595.5000000,38257
FXGD,W,11/04/16,00:00:00,598.5000000,602.0000000,578.0000000,585.5000000,21366
FXGD,W,18/04/16,00:00:00,590.0000000,606.0000000,580.0000000,587.0000000,22173
FXGD,W,25/04/16,00:00:00,585.0000000,604.0000000,579.0000000,599.0000000,14672
FXGD,W,02/05/16,00:00:00,599.5000000,613.0000000,598.0000000,604.0000000,14103
FXGD,W,09/05/16,00:00:00,600.5000000,603.0000000,586.5000000,592.0000000,5380
FXGD,W,16/05/16,00:00:00,594.5000000,601.5000000,585.5000000,596.5000000,21504
FXGD,W,23/05/16,00:00:00,597.5000000,601.0000000,569.0000000,574.0000000,27307
FXGD,W,30/05/16,00:00:00,571.0000000,589.5000000,566.5000000,583.5000000,16804
FXGD,W,06/06/16,00:00:00,582.0000000,593.0000000,572.0000000,589.0000000,14117
FXGD,W,13/06/16,00:00:00,589.5000000,621.5000000,589.5000000,597.5000000,27290
FXGD,W,20/06/16,00:00:00,591.5000000,620.0000000,571.0000000,608.0000000,40138
FXGD,W,27/06/16,00:00:00,608.0000000,620.0000000,599.0000000,609.0000000,34149
FXGD,W,04/07/16,00:00:00,612.0000000,634.5000000,610.0000000,615.5000000,25377
FXGD,W,11/07/16,00:00:00,622.0000000,622.0000000,593.5000000,599.0000000,16779
FXGD,W,18/07/16,00:00:00,597.0000000,610.5000000,593.5000000,609.0000000,11256
FXGD,W,25/07/16,00:00:00,609.5000000,637.0000000,605.0000000,632.0000000,32165
FXGD,W,01/08/16,00:00:00,629.5000000,648.0000000,619.0000000,623.5000000,20637
FXGD,W,08/08/16,00:00:00,618.0000000,626.5000000,611.0000000,626.5000000,39369
FXGD,W,15/08/16,00:00:00,625.5000000,625.5000000,612.0000000,616.5000000,13149
FXGD,W,22/08/16,00:00:00,611.5000000,622.0000000,610.0000000,611.0000000,12451
FXGD,W,29/08/16,00:00:00,611.5000000,622.0000000,607.5000000,615.0000000,9643
FXGD,W,05/09/16,00:00:00,615.0000000,624.5000000,611.5000000,617.5000000,16209
FXGD,W,12/09/16,00:00:00,618.0000000,623.5000000,608.0000000,608.5000000,18773
FXGD,W,19/09/16,00:00:00,610.5000000,613.0000000,605.0000000,610.0000000,25142
FXGD,W,26/09/16,00:00:00,610.0000000,614.0000000,592.5000000,592.5000000,55993
FXGD,W,03/10/16,00:00:00,580.0000000,587.5000000,551.5000000,554.0000000,79649
FXGD,W,10/10/16,00:00:00,561.0000000,572.0000000,555.5000000,563.0000000,18456
FXGD,W,17/10/16,00:00:00,564.0000000,568.0000000,560.5000000,563.5000000,9027
FXGD,W,24/10/16,00:00:00,563.0000000,573.0000000,559.0000000,570.0000000,10644
FXGD,W,31/10/16,00:00:00,574.0000000,593.5000000,534.5000000,588.5000000,44187
FXGD,W,07/11/16,00:00:00,588.5000000,603.0000000,578.0000000,579.0000000,17662
FXGD,W,14/11/16,00:00:00,575.5000000,579.0000000,555.5000000,555.5000000,30379
FXGD,W,21/11/16,00:00:00,556.0000000,556.0000000,541.0000000,547.0000000,13465
FXGD,W,28/11/16,00:00:00,550.0000000,554.5000000,526.5000000,533.5000000,18490
FXGD,W,05/12/16,00:00:00,533.5000000,535.0000000,517.0000000,518.5000000,20880
FXGD,W,12/12/16,00:00:00,518.5000000,518.5000000,493.0000000,497.0000000,52040
FXGD,W,19/12/16,00:00:00,502.0000000,504.0000000,488.0000000,493.5000000,33061
FXGD,W,26/12/16,00:00:00,493.5000000,507.5000000,488.0000000,501.5000000,41054
FXGD,W,02/01/17,00:00:00,500.5000000,507.0000000,455.0000000,498.0000000,11195
FXGD,W,09/01/17,00:00:00,498.0000000,510.5000000,498.0000000,507.0000000,17804
FXGD,W,16/01/17,00:00:00,510.0000000,515.5000000,505.0000000,510.0000000,17148
FXGD,W,23/01/17,00:00:00,514.5000000,517.0000000,503.0000000,506.0000000,13293
FXGD,W,30/01/17,00:00:00,508.0000000,521.0000000,506.0000000,512.0000000,52097
FXGD,W,06/02/17,00:00:00,511.5000000,525.0000000,510.5000000,512.0000000,41144
FXGD,W,13/02/17,00:00:00,511.0000000,514.5000000,492.5000000,512.0000000,41759
FXGD,W,20/02/17,00:00:00,512.0000000,520.0000000,502.0000000,518.5000000,26355
FXGD,W,27/02/17,00:00:00,518.5000000,523.5000000,507.0000000,509.0000000,34018
FXGD,W,06/03/17,00:00:00,508.5000000,509.5000000,496.5000000,502.0000000,25746
FXGD,W,13/03/17,00:00:00,502.0000000,508.5000000,500.0000000,503.0000000,28851
FXGD,W,20/03/17,00:00:00,500.5000000,514.0000000,496.5000000,504.0000000,10647
FXGD,W,27/03/17,00:00:00,508.0000000,509.0000000,491.0000000,497.5000000,25531
FXGD,W,03/04/17,00:00:00,494.5000000,513.0000000,492.5000000,513.0000000,16575
FXGD,W,10/04/17,00:00:00,512.5000000,516.5000000,506.0000000,514.0000000,27022
FXGD,W,17/04/17,00:00:00,512.5000000,514.5000000,507.0000000,514.5000000,9756
FXGD,W,24/04/17,00:00:00,508.0000000,512.5000000,500.5000000,512.0000000,7489
FXGD,W,01/05/17,00:00:00,512.0000000,512.5000000,501.5000000,505.5000000,11228
FXGD,W,08/05/17,00:00:00,504.5000000,504.5000000,493.0000000,497.0000000,28751
FXGD,W,15/05/17,00:00:00,496.5000000,518.5000000,490.0000000,503.0000000,71450
FXGD,W,22/05/17,00:00:00,501.5000000,511.0000000,496.0000000,510.0000000,12314
FXGD,W,29/05/17,00:00:00,509.5000000,514.0000000,504.0000000,511.5000000,11082
FXGD,W,05/06/17,00:00:00,510.5000000,519.5000000,507.0000000,509.0000000,31355
FXGD,W,12/06/17,00:00:00,506.5000000,514.0000000,491.0000000,510.0000000,9633
FXGD,W,19/06/17,00:00:00,510.0000000,533.5000000,508.5000000,526.0000000,45487
FXGD,W,26/06/17,00:00:00,525.5000000,528.0000000,514.0000000,519.0000000,14500
FXGD,W,03/07/17,00:00:00,515.0000000,522.5000000,511.5000000,517.0000000,26231
FXGD,W,10/07/17,00:00:00,516.0000000,525.0000000,512.0000000,514.0000000,27712
FXGD,W,17/07/17,00:00:00,514.0000000,527.0000000,512.5000000,524.0000000,47043
FXGD,W,24/07/17,00:00:00,528.0000000,537.5000000,520.5000000,532.0000000,36865
FXGD,W,31/07/17,00:00:00,533.0000000,543.0000000,529.5000000,530.5000000,25993
FXGD,W,07/08/17,00:00:00,531.0000000,546.5000000,526.5000000,544.0000000,28609
FXGD,W,14/08/17,00:00:00,542.0000000,543.5000000,526.0000000,537.0000000,21831
FXGD,W,21/08/17,00:00:00,537.0000000,538.5000000,532.0000000,535.0000000,21284
FXGD,W,28/08/17,00:00:00,535.0000000,549.0000000,533.0000000,537.0000000,39907
FXGD,W,04/09/17,00:00:00,543.0000000,548.0000000,537.0000000,541.5000000,19580
FXGD,W,11/09/17,00:00:00,538.5000000,544.0000000,533.0000000,537.0000000,23815
FXGD,W,18/09/17,00:00:00,535.5000000,538.5000000,524.5000000,525.0000000,24213
FXGD,W,25/09/17,00:00:00,525.5000000,532.5000000,519.5000000,520.0000000,20339
FXGD,W,02/10/17,00:00:00,519.5000000,522.5000000,515.5000000,521.0000000,34502
FXGD,W,09/10/17,00:00:00,523.0000000,528.5000000,522.0000000,523.0000000,84480
FXGD,W,16/10/17,00:00:00,524.0000000,526.0000000,512.5000000,516.0000000,34161
FXGD,W,23/10/17,00:00:00,516.0000000,523.0000000,513.5000000,519.5000000,14402
FXGD,W,30/10/17,00:00:00,518.0000000,534.0000000,515.0000000,526.0000000,21780
FXGD,W,06/11/17,00:00:00,525.5000000,538.5000000,523.5000000,533.5000000,30486
FXGD,W,13/11/17,00:00:00,531.0000000,547.5000000,528.0000000,536.0000000,36130
FXGD,W,20/11/17,00:00:00,542.0000000,545.0000000,527.0000000,527.5000000,25360
FXGD,W,27/11/17,00:00:00,528.0000000,532.5000000,513.0000000,523.0000000,23832
FXGD,W,04/12/17,00:00:00,525.5000000,530.0000000,517.5000000,519.5000000,20970
FXGD,W,11/12/17,00:00:00,520.5000000,525.0000000,512.5000000,518.5000000,37014
FXGD,W,18/12/17,00:00:00,520.0000000,524.0000000,514.5000000,520.5000000,25214
FXGD,W,25/12/17,00:00:00,521.0000000,528.5000000,516.0000000,528.5000000,29638
FXGD,W,01/01/18,00:00:00,531.0000000,531.0000000,524.0000000,526.0000000,7740
FXGD,W,08/01/18,00:00:00,528.0000000,532.0000000,521.0000000,531.0000000,96117
FXGD,W,15/01/18,00:00:00,533.0000000,536.0000000,528.5000000,532.5000000,41805
FXGD,W,22/01/18,00:00:00,532.0000000,538.0000000,530.0000000,535.0000000,47745
FXGD,W,29/01/18,00:00:00,534.0000000,540.0000000,525.5000000,528.5000000,31010
FXGD,W,05/02/18,00:00:00,529.0000000,542.0000000,528.0000000,537.5000000,91664
FXGD,W,12/02/18,00:00:00,538.0000000,542.0000000,532.0000000,534.5000000,25034
FXGD,W,19/02/18,00:00:00,537.0000000,542.0000000,521.5000000,527.0000000,14533
FXGD,W,26/02/18,00:00:00,525.0000000,531.5000000,518.0000000,529.5000000,55397
FXGD,W,05/03/18,00:00:00,526.5000000,532.0000000,522.5000000,525.0000000,10170
FXGD,W,12/03/18,00:00:00,525.0000000,533.0000000,523.5000000,530.0000000,35168
FXGD,W,19/03/18,00:00:00,529.5000000,540.5000000,526.5000000,538.0000000,41937
FXGD,W,26/03/18,00:00:00,540.0000000,575.0000000,530.0000000,532.0000000,32127
FXGD,W,02/04/18,00:00:00,536.0000000,546.0000000,533.0000000,542.5000000,56520
FXGD,W,09/04/18,00:00:00,542.5000000,625.0000000,542.0000000,585.0000000,214736
FXGD,W,16/04/18,00:00:00,587.5000000,619.0000000,562.0000000,576.0000000,74437
FXGD,W,23/04/18,00:00:00,575.0000000,593.0000000,571.0000000,576.0000000,51242
FXGD,W,30/04/18,00:00:00,573.0000000,595.0000000,573.0000000,578.0000000,35885
FXGD,W,07/05/18,00:00:00,585.0000000,585.0000000,562.5000000,573.0000000,37200
FXGD,W,14/05/18,00:00:00,574.0000000,575.0000000,557.0000000,565.0000000,37243
FXGD,W,21/05/18,00:00:00,560.0000000,569.5000000,551.5000000,566.5000000,45948
FXGD,W,28/05/18,00:00:00,568.0000000,575.5000000,562.0000000,565.0000000,32833
FXGD,W,04/06/18,00:00:00,567.5000000,572.5000000,559.5000000,569.0000000,69264
FXGD,W,11/06/18,00:00:00,565.5000000,574.0000000,563.5000000,566.0000000,18333
FXGD,W,18/06/18,00:00:00,566.0000000,577.5000000,558.5000000,561.0000000,46020
FXGD,W,25/06/18,00:00:00,560.0000000,567.5000000,548.5000000,550.5000000,27986
FXGD,W,02/07/18,00:00:00,549.0000000,559.0000000,548.5000000,553.0000000,29129
FXGD,W,09/07/18,00:00:00,552.0000000,559.0000000,540.0000000,541.0000000,51810
FXGD,W,16/07/18,00:00:00,540.5000000,548.0000000,536.0000000,547.5000000,54206
FXGD,W,23/07/18,00:00:00,546.5000000,547.0000000,537.5000000,538.5000000,38120
FXGD,W,30/07/18,00:00:00,537.5000000,541.0000000,531.0000000,540.0000000,44982
FXGD,W,06/08/18,00:00:00,537.0000000,576.0000000,537.0000000,574.0000000,126184
FXGD,W,13/08/18,00:00:00,580.0000000,580.0000000,549.5000000,557.0000000,55025
FXGD,W,20/08/18,00:00:00,558.0000000,574.5000000,556.5000000,569.0000000,75742
FXGD,W,27/08/18,00:00:00,567.0000000,577.5000000,564.0000000,569.0000000,90799
FXGD,W,03/09/18,00:00:00,569.5000000,585.5000000,566.5000000,581.5000000,100158
FXGD,W,10/09/18,00:00:00,583.5000000,590.0000000,550.0000000,570.0000000,74357
FXGD,W,17/09/18,00:00:00,572.0000000,579.5000000,556.5000000,558.5000000,68716
FXGD,W,24/09/18,00:00:00,558.5000000,558.5000000,540.0000000,547.0000000,45469
FXGD,W,01/10/18,00:00:00,547.5000000,566.0000000,542.5000000,558.5000000,69719
FXGD,W,08/10/18,00:00:00,560.0000000,572.0000000,548.5000000,566.5000000,121664
FXGD,W,15/10/18,00:00:00,567.0000000,568.0000000,557.5000000,562.5000000,71632
FXGD,W,22/10/18,00:00:00,564.0000000,572.0000000,555.0000000,571.0000000,95940
FXGD,W,29/10/18,00:00:00,570.5000000,571.5000000,557.0000000,569.0000000,62853
FXGD,W,05/11/18,00:00:00,569.0000000,573.5000000,564.5000000,572.0000000,50798
FXGD,W,12/11/18,00:00:00,573.5000000,574.5000000,559.5000000,563.5000000,141472
FXGD,W,19/11/18,00:00:00,565.0000000,567.5000000,561.0000000,567.0000000,25233
FXGD,W,26/11/18,00:00:00,567.5000000,578.0000000,566.0000000,571.5000000,37221
FXGD,W,03/12/18,00:00:00,569.0000000,584.5000000,555.0000000,575.0000000,142740
FXGD,W,10/12/18,00:00:00,576.5000000,580.0000000,573.0000000,576.0000000,36679
FXGD,W,17/12/18,00:00:00,577.0000000,605.0000000,571.5000000,601.5000000,102070
FXGD,W,24/12/18,00:00:00,599.5000000,626.0000000,594.5000000,624.5000000,327832
FXGD,W,31/12/18,00:00:00,625.5000000,629.5000000,607.0000000,609.0000000,130332
FXGD,W,07/01/19,00:00:00,607.5000000,612.0000000,595.0000000,606.5000000,153109
FXGD,W,14/01/19,00:00:00,606.5000000,609.0000000,580.0000000,594.5000000,101626
FXGD,W,21/01/19,00:00:00,595.0000000,600.5000000,588.0000000,599.5000000,52284
FXGD,W,28/01/19,00:00:00,599.0000000,609.0000000,599.0000000,603.6000000,65103
FXGD,W,04/02/19,00:00:00,607.0000000,608.6000000,600.0000000,604.2000000,53436
FXGD,W,11/02/19,00:00:00,602.2000000,615.4000000,599.0000000,609.4000000,180449
FXGD,W,18/02/19,00:00:00,612.0000000,623.2000000,605.6000000,606.8000000,68821
FXGD,W,25/02/19,00:00:00,606.2000000,609.4000000,600.0000000,600.8000000,144171
FXGD,W,04/03/19,00:00:00,599.0000000,599.0000000,585.4000000,593.0000000,81600
FXGD,W,11/03/19,00:00:00,589.6000000,599.0000000,589.2000000,592.6000000,49274
FXGD,W,18/03/19,00:00:00,591.2000000,592.0000000,582.4000000,591.8000000,64948
FXGD,W,25/03/19,00:00:00,591.0000000,595.6000000,580.4000000,592.8000000,72746
FXGD,W,01/04/19,00:00:00,587.4000000,599.0000000,583.0000000,586.8000000,87222
FXGD,W,08/04/19,00:00:00,593.6000000,597.6000000,579.0000000,580.2000000,58611
FXGD,W,15/04/19,00:00:00,586.8000000,587.0000000,565.2000000,569.2000000,121275
FXGD,W,22/04/19,00:00:00,569.4000000,582.2000000,563.0000000,581.0000000,58904
FXGD,W,29/04/19,00:00:00,582.0000000,585.0000000,572.8000000,580.6000000,33598
FXGD,W,06/05/19,00:00:00,581.6000000,594.0000000,565.0000000,584.0000000,79915
FXGD,W,13/05/19,00:00:00,580.0000000,592.0000000,575.0000000,575.0000000,81046
FXGD,W,20/05/19,00:00:00,575.0000000,581.6000000,569.2000000,577.0000000,58262
FXGD,W,27/05/19,00:00:00,580.0000000,592.2000000,570.0000000,590.6000000,96902
FXGD,W,03/06/19,00:00:00,595.8000000,606.0000000,593.8000000,604.2000000,72352
FXGD,W,10/06/19,00:00:00,599.8000000,606.6000000,590.4000000,603.0000000,75255
FXGD,W,17/06/19,00:00:00,603.8000000,615.4000000,594.0000000,612.8000000,79559
FXGD,W,24/06/19,00:00:00,611.0000000,624.8000000,596.0000000,617.4000000,102529
FXGD,W,01/07/19,00:00:00,616.8000000,628.2000000,602.6000000,619.4000000,89628
FXGD,W,08/07/19,00:00:00,624.0000000,625.6000000,612.8000000,615.0000000,118074
FXGD,W,15/07/19,00:00:00,618.0000000,629.0000000,610.4000000,622.4000000,182945
